asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
EA-2353,,,,,,EA-2353,retinitis pigmentosa,"{""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT05392751,NCT05392751,"Open-label, Multiple Dose, Dose Escalation Study to Evaluate the Safety/Tolerability and Efficacy of EA-2353 in Subjects With Retinitis Pigmentosa",NCT05392751,0
OPL-0401,,,,,,OPL-0401,diabetic retinopathy,"{""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05393284,NCT05393284,Phase 2 Spectra Study to Evaluate the Safety and Efficacy of OPL-0401 in Patients With Diabetic Retinopathy,NCT05393284,0
UTAA17,,,,,,UTAA17,multiple myeloma,"{""NA"": 1}","{""RECRUITING"": 1}",1,NCT06279026,NCT06279026,"Single-arm, Open-label, Early-stage Clinical Study of UTAA17 Injection in the Treatment of Relapsed/Refractory Multiple Myeloma",NCT06279026,0
ARCT-2303,,,,,,ARCT-2303,COVID-19 | influenza,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT06279871,NCT06279871,"A Phase 3, Multicenter, Observer-blind, Randomized, Controlled Study to Evaluate the Immunogenicity, Reactogenicity, and Safety of a Self-Amplifying RNA COVID-19 Vaccine (ARCT-2303), Administered Concomitantly With Quadrivalent Influenza Vaccines, in Adults",NCT06279871,0
ACH-000029,,,,,,ACH-000029,,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05363839,NCT05363839,"A Phase 1, Single-center, Placebo-controlled, Double-blind, Randomized Trial to Assess the Safety, Tolerability, and Pharmacokinetics of Single Ascending Oral Doses of ACH-000029 in Healthy Subjects",NCT05363839,0
BN102,,,,,,BN102,mantle cell lymphoma | chronic lymphocytic leukemia | small lymphocytic lymphoma | B-cell non-Hodgkin lymphoma,"{""PHASE1/PHASE2"": 1}","{""WITHDRAWN"": 1}",1,NCT05365100,NCT05365100,A Multicenter Phase 1/2 Clinical Study to Evaluate the Safety and Efficacy of BN102 in Patients With Previously Treated Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (CLL/SLL) and B-cell Non-Hodgkin's Lymphoma (NHL),NCT05365100,0
IKS03,,,,,,IKS03,non-Hodgkin lymphoma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05365659,NCT05365659,"A Phase 1 Cohort Dose Escalation and Expansion Trial to Determine the Safety, Tolerance, Maximum Tolerated Dose, and Preliminary Antineoplastic Activity of IKS03 in Patients With Advanced B Cell Non-Hodgkin Lymphomas (NHL)",NCT05365659,0
LAVA-1207,,,,,,LAVA-1207,prostate cancer,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05369000,NCT05369000,"A Phase 1 Open-label Trial to Evaluate the Safety, Tolerability, PK, PD, Immunogenicity, and Antitumor Activity of LAVA-1207, a PSMA-targeting Bispecific γδ-T Cell Engager, Alone or With Low Dose Interleukin-2 or Pembrolizumab, in Patients With Therapy Refractory mCRPC",NCT05369000,0
YBSW015,,,,,,YBSW015,,"{""EARLY_PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05369754,NCT05369754,"A Randomized, Double-blind, Placebo-controlled, Dose-escalation Phase Ia Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Immunogenicity of YBSW015 Injection in Healthy Subjects",NCT05369754,0
CG-651,,,,,,CG-651,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05370716,NCT05370716,"A Randomized, Open-label, Multiple-dose, Parallel Study to Compare the Pharmacokinetics and to Evaluate Drug-Drug Interaction of ""CG-651"" in Healthy Volunteers",NCT05370716,0
