asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
zinc,,,ZINC SULFATE,Small molecule,APPROVAL,zinc,diarrhea | COVID-19 | pneumonia | COVID-19 infection | dental plaque | gingivitis,"{""PHASE3"": 53, ""PHASE2"": 39, ""PHASE2/PHASE3"": 7, ""NA"": 67, ""PHASE4"": 31, ""PHASE1"": 10, ""PHASE1/PHASE2"": 10, ""EARLY_PHASE1"": 6}","{""COMPLETED"": 140, ""UNKNOWN"": 40, ""TERMINATED"": 14, ""WITHDRAWN"": 7, ""RECRUITING"": 12, ""ACTIVE_NOT_RECRUITING"": 2, ""NOT_YET_RECRUITING"": 6, ""ENROLLING_BY_INVITATION"": 2}",123,NCT00098202,NCT07538999,Randomized Placebo-Controlled Trial (RPCT) of Maize/Zinc in Guatemala || Maternal Micronutrient Supplementation to Reduce Low Birth Weight and Infant and Maternal Morbidity in Rural Nepal || Maternal Micronutrient Supplementation to Reduce Low Birth Weight and Infant and Maternal Morbidity in Rural Nepal,NCT00098202|NCT00115271|NCT00133406|NCT00133419|NCT00133432|NCT00138047,2
amphotericin b,,,AMPHOTERICIN B,Small molecule,APPROVAL,amphotericin B | amphotericin b,cryptococcal meningitis | visceral leishmaniasis | invasive fungal infection | invasive aspergillosis | fever | invasive pulmonary aspergillosis,"{""NA"": 22, ""PHASE3"": 31, ""PHASE2"": 33, ""PHASE4"": 19, ""PHASE1"": 8, ""PHASE2/PHASE3"": 4, ""PHASE1/PHASE2"": 6}","{""COMPLETED"": 77, ""TERMINATED"": 10, ""UNKNOWN"": 11, ""SUSPENDED"": 1, ""WITHDRAWN"": 5, ""RECRUITING"": 7, ""ACTIVE_NOT_RECRUITING"": 5, ""ENROLLING_BY_INVITATION"": 2, ""NOT_YET_RECRUITING"": 5}",123,NCT00000639,NCT07559032,"A Randomized Double Blind Protocol Comparing Amphotericin B With Flucytosine to Amphotericin B Alone Followed by a Comparison of Fluconazole and Itraconazole in the Treatment of Acute Cryptococcal Meningitis || Multi-center Comparison of Fluconazole (UK-49,858) and Amphotericin B as Treatment for Acute Cryptococcal Meningitis || Comparison of Fluco",NCT00000639|NCT00000708|NCT00001017|NCT00001065|NCT00001107|NCT00001646,3
diclofenac sodium,,,DICLOFENAC SODIUM,Small molecule,APPROVAL,diclofenac sodium,pain | osteoarthritis | postoperative pain | actinic keratosis | osteoarthritis of the knee | ankle sprain,"{""PHASE3"": 39, ""PHASE1"": 16, ""PHASE2"": 12, ""PHASE4"": 19, ""PHASE2/PHASE3"": 4, ""NA"": 28, ""EARLY_PHASE1"": 2, ""PHASE1/PHASE2"": 2}","{""COMPLETED"": 97, ""TERMINATED"": 2, ""WITHDRAWN"": 1, ""UNKNOWN"": 13, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 3, ""ENROLLING_BY_INVITATION"": 1, ""NOT_YET_RECRUITING"": 4}",122,NCT00092378,NCT07565012,"A Randomized, Double-Blind, Placebo- and Active-Comparator-Controlled, Parallel-Group Study of Rofecoxib and Diclofenac Sodium in the Treatment of Post-Bunionectomy Surgery Pain || Efficacy and Safety of Diclofenac Sodium Gel in Knee Osteoarthritis || Efficacy and Safety of Diclofenac Sodium Gel in Hand Osteoarthritis",NCT00092378|NCT00171626|NCT00171652|NCT00171665|NCT00171678|NCT00171691,1
pd-1 inhibitor,,,,,,PD-1 inhibitor | pd-1 inhibitor,non-small cell lung cancer | hepatocellular carcinoma | esophageal squamous cell carcinoma | rectal cancer | colorectal cancer | solid tumors,"{""PHASE3"": 12, ""PHASE1/PHASE2"": 8, ""PHASE1"": 8, ""EARLY_PHASE1"": 3, ""NA"": 33, ""PHASE2"": 50, ""PHASE2/PHASE3"": 3, ""PHASE4"": 2}","{""RECRUITING"": 49, ""COMPLETED"": 13, ""UNKNOWN"": 24, ""ACTIVE_NOT_RECRUITING"": 7, ""NOT_YET_RECRUITING"": 25, ""TERMINATED"": 1}",119,NCT02821013,NCT07602322,"A Randomized Phase III Trial of the Duration of Anti-PD-1 Therapy in Metastatic Melanoma || A Phase 1/2 Safety and Efficacy Dose Escalation / Dose Expansion Study of a CAB-ROR2-ADC, Alone and in Combination With a PD-1 Inhibitor, in Patients With Advanced Solid Tumors (Ph1) and Melanoma and NSCLC Patients (Ph2) || Pilot Study on PD-1 Inhibitors Con",NCT02821013|NCT03504488|NCT03971214|NCT04046185|NCT04229355|NCT04355806,1
zolpidem,,,ZOLPIDEM,Small molecule,APPROVAL,zolpidem,insomnia | primary insomnia | insomnia disorder | transient insomnia | sleep disorders | depression,"{""PHASE4"": 39, ""NA"": 20, ""PHASE3"": 18, ""PHASE1"": 20, ""PHASE1/PHASE2"": 2, ""PHASE2"": 11, ""PHASE2/PHASE3"": 3, ""EARLY_PHASE1"": 5}","{""COMPLETED"": 88, ""TERMINATED"": 6, ""WITHDRAWN"": 3, ""UNKNOWN"": 10, ""RECRUITING"": 5, ""ACTIVE_NOT_RECRUITING"": 2, ""NOT_YET_RECRUITING"": 4}",118,NCT00042146,NCT07542756,"Behavioral and Pharmacological Treatment for Insomnia || Targeting Insomnia to Enhance Hot Flush Treatment in Women Receiving Therapy for Breast Cancer or Breast Cancer Risk-Reduction || Randomized, Placebo-Controlled Multicenter Trial of the Effects of Orally Administered Xyrem (Sodium Oxybate) and Zolpidem on Sleep-Disordered Breathing in Obstruc",NCT00042146|NCT00084669|NCT00086281|NCT00156533|NCT00177216|NCT00227942,2
edoxaban,,,EDOXABAN,Small molecule,APPROVAL,edoxaban,atrial fibrillation | stroke | venous thromboembolism | systemic embolism | ischemic stroke | non-valvular atrial fibrillation,"{""PHASE2"": 11, ""PHASE3"": 27, ""PHASE1"": 10, ""NA"": 46, ""PHASE2/PHASE3"": 4, ""PHASE4"": 20}","{""COMPLETED"": 74, ""UNKNOWN"": 18, ""TERMINATED"": 4, ""ACTIVE_NOT_RECRUITING"": 10, ""WITHDRAWN"": 2, ""RECRUITING"": 5, ""NOT_YET_RECRUITING"": 5}",118,NCT00504556,NCT07454707,"A Phase 2, Randomized, Parallel Group, Multi Center, Multi National Study for the Evaluation of Safety of Four Fixed Dose Regimens of DU-176b in Subjects With Non- Valvular Atrial Fibrillation || A Phase 3, Randomized, Double-Blind, Double-Dummy, Parallel Group, Multi-Center, Multi-National Study for Evaluation of Efficacy and Safety of Edoxaban (D",NCT00504556|NCT00781391|NCT00986154|NCT01181102|NCT01181141|NCT01181167,2
dutasteride,,,DUTASTERIDE,Small molecule,APPROVAL,dutasteride,prostate cancer | benign prostatic hyperplasia | androgenetic alopecia | hypogonadism | lower urinary tract symptoms | alcohol use disorder,"{""PHASE3"": 21, ""PHASE4"": 20, ""PHASE1"": 25, ""PHASE2"": 22, ""NA"": 19, ""PHASE1/PHASE2"": 3, ""PHASE2/PHASE3"": 5}","{""COMPLETED"": 88, ""UNKNOWN"": 7, ""TERMINATED"": 7, ""ACTIVE_NOT_RECRUITING"": 2, ""WITHDRAWN"": 4, ""RECRUITING"": 5, ""NOT_YET_RECRUITING"": 2}",115,NCT00056407,NCT07421804,"A Randomized, Double-Blind, Placebo-Controlled, Parallel Group Study of the Efficacy and Safety of Dutasteride 0.5 mg Administered Orally Once Daily for Four Years to Reduce the Risk of Biopsy-Detectable Prostate Cancer || Effects of Dutasteride on Intraprostatic Dihydrotestosterone (DHT) Levels || The Role of 5-Alpha Reductase in Mediating Testost",NCT00056407|NCT00062790|NCT00070733|NCT00082043|NCT00090103|NCT00146146,2
golimumab,,,GOLIMUMAB,Antibody,APPROVAL,golimumab,ulcerative colitis | rheumatoid arthritis | psoriatic arthritis | ankylosing spondylitis | juvenile idiopathic arthritis | axial spondyloarthritis,"{""PHASE2"": 16, ""PHASE3"": 33, ""PHASE2/PHASE3"": 2, ""NA"": 30, ""PHASE4"": 25, ""PHASE1"": 7, ""PHASE1/PHASE2"": 1, ""EARLY_PHASE1"": 1}","{""COMPLETED"": 74, ""TERMINATED"": 12, ""WITHDRAWN"": 3, ""UNKNOWN"": 12, ""RECRUITING"": 6, ""ACTIVE_NOT_RECRUITING"": 5, ""NO_LONGER_AVAILABLE"": 1, ""NOT_YET_RECRUITING"": 2}",115,NCT00207714,NCT07495644,"A Randomized, Double-blind, Dose-ranging Trial of CNTO 148 Subcutaneous Injection Compared With Placebo in Subjects With Active Rheumatoid Arthritis Despite Treatment With Methotrexate || A Phase 2, Multicenter, Randomized, Double-blind, Placebo-controlled, Parallel-group, Dose-ranging Study Evaluating the Efficacy and Safety of CNTO 148 Administer",NCT00207714|NCT00207740|NCT00264537|NCT00264550|NCT00265083|NCT00265096,5
pramipexole,,,PRAMIPEXOLE,Small molecule,APPROVAL,pramipexole,Parkinson's disease | restless legs syndrome | Parkinson disease | depression | major depressive disorder | bipolar disorder,"{""PHASE2"": 20, ""PHASE4"": 25, ""PHASE3"": 28, ""PHASE1/PHASE2"": 3, ""NA"": 21, ""PHASE1"": 12, ""PHASE2/PHASE3"": 3, ""EARLY_PHASE1"": 2}","{""COMPLETED"": 91, ""SUSPENDED"": 1, ""TERMINATED"": 7, ""WITHDRAWN"": 3, ""UNKNOWN"": 4, ""ACTIVE_NOT_RECRUITING"": 3, ""RECRUITING"": 4, ""ENROLLING_BY_INVITATION"": 1}",114,NCT00025792,NCT07382960,"An Investigation of the Antidepressant Efficacy of a Dopamine Agonist With Neurotrophic Properties in Bipolar Disorder || Combining a Dopamine Agonist and Selective Serotonin Reuptake Inhibitor for Treatment of Depression: A Double-Blind, Randomized Study || Investigating Effects of Short-term Treatment With Pramipexole or Levodopa on [123I]B-CIT a",NCT00025792|NCT00086307|NCT00096720|NCT00102856|NCT00133198|NCT00140218,4
pyrazinamide,,,PYRAZINAMIDE,Small molecule,APPROVAL,pyrazinamide,tuberculosis | pulmonary tuberculosis | human immunodeficiency virus infection | multidrug-resistant tuberculosis | tuberculous meningitis | HIV infection,"{""NA"": 18, ""PHASE3"": 28, ""PHASE1"": 7, ""PHASE2"": 33, ""PHASE4"": 19, ""PHASE2/PHASE3"": 6, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 62, ""UNKNOWN"": 16, ""TERMINATED"": 2, ""WITHDRAWN"": 1, ""RECRUITING"": 12, ""NOT_YET_RECRUITING"": 12, ""SUSPENDED"": 1, ""ACTIVE_NOT_RECRUITING"": 6}",112,NCT00000636,NCT07595042,Prophylaxis Against Tuberculosis (TB) in Patients With Human Immunodeficiency Virus (HIV) Infection and Confirmed Latent Tuberculous Infection || Prophylaxis Against Tuberculosis (TB) in Patients With Human Immunodeficiency Virus (HIV) Infection and Confirmed Latent Tuberculous Infection || Pharmacokinetics of Antituberculosis Agents in HIV-Infecte,NCT00000636|NCT00000638|NCT00000950|NCT00001033|NCT00004736|NCT00023374,5
