asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
RH125,,,,,,RH125,solid tumors,"{""EARLY_PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07182435,NCT07182435,"A Phase 1 Clinical Trial of Personalized mRNA Tumor Vaccine RH125 in Patients With Advanced or Metastatic Solid Tumors Evaluating the Safety, Tolerability, and Efficacy",NCT07182435,0
CIGB-814,,,,,,CIGB-814,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07182656,NCT07182656,"A Phase I Study to Evaluate the Safety, Pharmacokinetics, and Preliminary Pharmacodynamics of Single and Multiple Doses of CIGB-814 in Healthy Participants",NCT07182656,0
ZT003,,,,,,zt003,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07184502,NCT07184502,"A Phase 1, Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Dose Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ZT003 Injection in Healthy Volunteers and Overweight or Obese Volunteers",NCT07184502,0
U101,,,,,,U101,urinary tract infection,"{""PHASE3"": 1}","{""RECRUITING"": 1}",1,NCT07184827,NCT07184827,"A Phase 3, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Efficacy and Safety of U101 Oral Capsules in the Prevention of Uncomplicated Recurrent Urinary Tract Infections (rUTIs) in Women",NCT07184827,0
KN5001,,,,,,kn5001,pulmonary nodules,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07185035,NCT07185035,An Exploratory Clinical Study on the Safety and Efficacy of Autologous NK Cells in the Treatment of Pulmonary Nodules,NCT07185035,0
IASO104,,,,,,IASO104,multiple myeloma,"{""EARLY_PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07185490,NCT07185490,Exploratory Clinical Study Protocol on the Safety and Efficacy of Fully Human BCMA-Targeted Chimeric Antigen Receptor Autologous T-Cell Injection (IASO104) for the Treatment of Patients With Relapsed/Refractory Multiple Myeloma,NCT07185490,0
HX9428,,,,,,HX9428,age-related macular degeneration,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07185841,NCT07185841,"A Multicenter, Open-label, Phase I/II Study to Evaluate the Safety, Pharmacokinetics and Efficacy of Oral HX9428 Tablets in Subjects With Wet Age-related Macular Degeneration (wAMD)",NCT07185841,0
CIR-0602K,,,,,,CIR-0602K,type 1 diabetes,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07186660,NCT07186660,"Evaluation of a Novel Insulin Sensitizer on Glycemic Control, Insulin Usage, and Cardiovascular Biomarkers in People With Type 1 Diabetes Who Use Closed-loop Automated Insulin Delivery",NCT07186660,0
LYN101,,,,,,lyn101,,"{""PHASE1"": 1}","{""ENROLLING_BY_INVITATION"": 1}",1,NCT07178327,NCT07178327,"A Phase I Clinical Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single Administration of LYN101 in Healthy Subjects and Multiple Administrations in Postmenopausal Women With Low Bone Mass",NCT07178327,0
AL58805,,,,,,AL58805,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07179081,NCT07179081,Phase I Clinical Study on Dose-Escalation Tolerability and Pharmacokinetics of AL58805 in Patients With Advanced Tumors,NCT07179081,0
SGT-212,,,,,,sgt-212,friedreich's ataxia,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07180355,NCT07180355,"A Phase 1b First-in-Human, Open-Label, Dose-Finding Trial to Evaluate the Safety and Tolerability of SGT-212 Delivered Via Dual Intradentate Nucleus (IDN) and Intravenous (IV) Administration to Participants With Friedreich's Ataxia (FA)",NCT07180355,0
MSP01,,,,,,msp01-t | msp01-r,colorectal diseases,"{""PHASE3"": 2}","{""NOT_YET_RECRUITING"": 2}",1,NCT07181148,NCT07181148,"A Prospective, Randomized, Single-blinded (Investigator), Parallel, Multi-center, Active-control, Non-inferiority, Phase 3 Clinical Trial to Evaluate the Efficacy and Safety of MSP01-T for Bowel Cleansing Before Colonoscopy || A Prospective, Randomized, Single-blinded (Investigator), Parallel, Multi-center, Active-control, Non-inferiority, Phase 3 ",NCT07181148,0
GTX-B001,,,,,,GTX-B001,chronic inducible urticaria,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07181369,NCT07181369,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Tolerability, Pharmacokinetic, Pharmacodynamic, and Preliminary Efficacy Trial of GTX-B001 in Healthy Volunteers (Part A) and Patients With Chronic Inducible Urticaria (Part B)",NCT07181369,0
JLP-2302,,,,,,JLP-2302,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT07181538,NCT07181538,"Phase 1 Study to Evaluate the Pharmacokinetics and the Safety After Administration of ""JLP-2302"" and ""JP-1366"" in Healthy Volunteers",NCT07181538,0
BG-C0902,,,,,,BG-C0902,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07181681,NCT07181681,"A Phase 1a/b Study to Investigate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Antitumor Activity of BG-C0902, an Antibody-Drug Conjugate Targeting Epidermal Growth Factor Receptor (EGFR) × Mesenchymal-Epithelial Transition (MET), Alone and in Combination With Other Therapeutic Agents in Patients With Advanced Solid",NCT07181681,0
NRM-823,,,,,,NRM-823,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07182149,NCT07182149,A Phase 1a/1b Study of NRM-823 as Monotherapy and in Combination With Immune Checkpoint Inhibition in Participants With Locally Advanced or Metastatic Refractory Solid Tumors,NCT07182149,0
P03,,,,,,ALE.P03,solid tumor,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07169734,NCT07169734,"A Phase I/II, Open-label, Multicenter Study of ALE.P03 (Claudin-1 Targeted Antibody-drug Conjugate) as a Monotherapy in Adult Patients With Selected Advanced or Metastatic CLDN1+ Solid Tumors",NCT07169734,0
SRSD216,,,,,,SRSD216,elevated lipoprotein(a),"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07172646,NCT07172646,"A Phase I/II, Randomized, Double Blind, Placebo Controlled, Dose-Escalation and -Expansion Study to Evaluate the Safety, Tolerability, PK, and PD of Subcutaneously Administered SRSD216 in Patients With Elevated Lipoprotein(a)",NCT07172646,0
GI-108,,,,,,GI-108,solid tumor,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07172802,NCT07172802,"An Open-label, Multicenter, Dose Escalation and Expansion Phase 1/2 Study to Evaluate the Safety, Tolerability and Pharmacokinetics, and Anti-tumor Activity of GI-108, an Anti-CD73-IgG4 Fc-IL-2v Bispecific Fusion Protein, as a Single Agent in Patients With Advanced or Metastatic Solid Tumors",NCT07172802,0
P546,,,,,,scAAV9.P546.SLC6A1,SLC6A1 neurodevelopmental disorder,"{""PHASE1/PHASE2"": 1}","{""ENROLLING_BY_INVITATION"": 1}",1,NCT07173153,NCT07173153,Phase I/II Intrathecal Gene Delivery Clinical Trial of scAAV9.P546.SLC6A1 for SLC6A1 Neurodevelopmental Disorder,NCT07173153,0
BZE2204,,,,,,BZE2204 CD19/CD22/BCMA CAR-T cells,idiopathic inflammatory myopathy | systemic lupus erythematosus | immune thrombocytopenia,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07174843,NCT07174843,An Exploratory Clinical Study to Evaluate the Safety and Efficacy of BZE2204 CD19/CD22/BCMA CAR-T Cells in Subjects With Relapsed or Refractory Active Autoimmune Diseases,NCT07174843,0
ROC-101,,,,,,roc-101,pulmonary hypertension associated with interstitial lung disease | pulmonary arterial hypertension,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07175038,NCT07175038,"A Phase 2A, Open-Label Single Arm Multicenter Exploratory Study to Evaluate the Safety, Tolerability, and Efficacy of Oral Doses of ROC-101 in Patients With Pulmonary Arterial Hypertension (PAH) and Pulmonary Hypertension Associated With Interstitial Lung Disease (ILD-PH).",NCT07175038,0
EDG-15400,,,,,,EDG-15400,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07177066,NCT07177066,"A Phase 1, Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of EDG-15400 in Healthy Adults",NCT07177066,0
DXC014,,,,,,dxc014,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07177937,NCT07177937,"An Open-Label, Multicenter, First-in-Human, Dose-Escalation and Expansion Phase 1 Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of DXC014 for Injection in Patients With Advanced Solid Tumors.",NCT07177937,0
APL-3007,,,,,,apl-3007,geographic atrophy,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07215390,NCT07215390,"A Phase 2, Randomized, Placebo Controlled, Multicenter, Masked Study to Evaluate the Efficacy, Safety, Tolerability, and Pharmacodynamics of Multidose APL 3007 in Combination With Syfovre/Pegcetacoplan (APL-2) in Patients Diagnosed With Geographic Atrophy Secondary to Age Related Macular Degeneration",NCT07215390,0
ATI-1013,,,,,,ATI-1013,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07215923,NCT07215923,"A First in Human, Double-Blind, Placebo-Controlled, Randomized Evaluation of Single Ascending Doses of ATI-1013, a Human Monoclonal Antibody to Nicotine in Healthy Smokers",NCT07215923,0
ABY030,,,,,,NOTA-ABY030,head and neck squamous cell carcinoma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07217028,NCT07217028,Study Evaluating [18F]NOTA-ABY030 for Safety and Tolerability of Indeterminate Primary and/or Metastatic Disease in Head and Neck Squamous Cell Carcinoma,NCT07217028,0
PKN605,,,,,,PKN605,atrial fibrillation,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07217067,NCT07217067,"A Randomized, Placebo-controlled, Participant- and Investigator-blinded Study to Evaluate the Efficacy in Reducing Atrial Fibrillation Burden (AFB) as Well as the Safety, Tolerability, and Pharmacokinetics of Oral PKN605 in Participants With Atrial Fibrillation",NCT07217067,0
EVOLVE104,,,,,,EVOLVE104,anogenital squamous cell carcinoma | esophageal cancer | cutaneous squamous cell carcinoma | tongue cancer | bladder cancer | lung cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07217171,NCT07217171,"A Phase 1 Dose-Escalation and Expansion Study Evaluating the Safety, Efficacy, and Pharmacokinetics of EVOLVE104 in Subjects With Advanced Urothelial and Squamous Cell Carcinomas",NCT07217171,0
