asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
NC410,,,NC-410,Unknown,PHASE_2,NC410 | nc410,solid tumor | solid tumors | pancreatic cancer,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 1}","{""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 1}",3,NCT04408599,NCT06941857,"A Phase 1/2, Open-Label, Dose-Escalation, Safety and Tolerability Study of NC410 in Subjects With Advanced or Metastatic Solid Tumors || A Phase 1b/2, Open-Label, Safety, Tolerability and Efficacy Study of NC410 Plus Pembrolizumab for Participants with Advanced Unresectable And/or Metastatic Immune Checkpoint Inhibitor (ICI) Refractory Solid Tumors",NCT04408599|NCT05572684|NCT06941857,0
SHEN26,,,,,,SHEN26 | shen26,COVID-19,"{""PHASE1"": 1, ""PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 2, ""UNKNOWN"": 1}",3,NCT05504746,NCT05908071,"A Phase I Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of SHEN26 Capsule in Healthy Participants || A Phase II Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of SHEN26 Capsule in Patients With Mild to Moderate COVID-19 || A Multicenter, Randomized, Double-blind, Placebo-controlled Phase III Study to Ev",NCT05504746|NCT05676073|NCT05908071,0
ENN0403,,,,,,ENN0403,acute kidney injury | diabetic macular edema,"{""PHASE1"": 1, ""PHASE2"": 2}","{""COMPLETED"": 1, ""RECRUITING"": 2}",3,NCT05506540,NCT06708260,"A Phase 1, First-in-human, 2-part, Randomized, Double-blind, Placebo-controlled, Parallel-group, Single Ascending Dose and Multiple Ascending Dose (SAD/MAD) Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ENN0403 in Healthy Adult Subjects || A Phase 2 Clinical Study Evaluating the Efficacy and Safety of ENN0403",NCT05506540|NCT06632613|NCT06708260,0
TIN816,,,,,,TIN816,acute kidney injury | sepsis | sepsis-associated acute kidney injury,"{""PHASE2"": 3}","{""COMPLETED"": 1, ""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",3,NCT05507437,NCT05996835,"A Participant and Investigator-blinded, Randomized, Placebo-controlled Phase 2a Study to Investigate the Pharmacokinetics, Pharmacodynamics, Safety and Tolerability of TIN816 in Patients With Sepsis-associated Acute Kidney Injury || A Randomized, Multi-centric, Placebo-controlled, Participant and Investigator-blinded Study to Evaluate the Safety, T",NCT05507437|NCT05524051|NCT05996835,0
DRP-104,,,GLUTAMINE,Small molecule,APPROVAL,glutamine antagonist DRP-104 | drp-104 | DRP-104,fibrolamellar hepatocellular carcinoma | non-small cell lung cancer,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 1, ""PHASE1"": 1}","{""RECRUITING"": 3, ""NOT_YET_RECRUITING"": 1}",3,NCT06027086,NCT07430202,A Phase 1b/2 Study of Glutamine Antagonist DRP-104 in Combination With Durvalumab in Patients With Advanced Stage Fibrolamellar Hepatocellular Carcinoma (FLC) || A Phase 1b/2 Study of Glutamine Antagonist DRP-104 in Combination With Durvalumab in Patients With Advanced Stage Fibrolamellar Hepatocellular Carcinoma (FLC) || A Phase 2 Study of DRP-104,NCT06027086|NCT07249372|NCT07430202,0
CSL324,,,ANUMIGILIMAB,Antibody,PHASE_2,csl324 | CSL324,coronavirus disease 2019,"{""PHASE2"": 1, ""PHASE1"": 2}","{""WITHDRAWN"": 1, ""COMPLETED"": 2}",3,NCT04519424,NCT05653713,"A Phase 2, Multicenter, Double-blind, Randomized, Placebo-controlled Study to Evaluate CSL324 in Coronavirus Disease 2019 (COVID-19) || A Phase 1, Randomized, Double-blind, Placebo-controlled Study to Evaluate the Pharmacokinetics and Safety of Subcutaneous CSL324 in Healthy Japanese and White Subjects || A Phase 1b, Randomized, Double-blind, Place",NCT04519424|NCT04570267|NCT05653713,0
IO-108,,,,,,IO-108 | io-108,solid tumors | hepatocellular carcinoma | merkel cell carcinoma,"{""PHASE1/PHASE2"": 1, ""PHASE1"": 2}","{""RECRUITING"": 1, ""COMPLETED"": 2}",3,NCT04524871,NCT05508100,"A Phase Ib/II, Open-Label, Multicenter, Randomized Umbrella Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Advanced Liver Cancers (Morpheus-Liver) || A Phase 1b, Open-Label, Dose-Escalation, Dose-Expansion, and Dose-Randomization Study of IO 108 as Monotherapy and in Combination With",NCT04524871|NCT05054348|NCT05508100,0
KPCXM18,,,,,,KPCXM18,ischemic stroke,"{""PHASE1"": 1, ""PHASE2"": 2}","{""UNKNOWN"": 2, ""RECRUITING"": 1}",3,NCT04629287,NCT07279493,"A Randomized, Blind, Placebo-controlled,Single Andmultiple Ascending Dose Study to Assess the Safety,Tolerability, and Pharmacokinetic of KPCXM18 for Injection in Healthy Subjects || A Multicenter, Randomized, Double-blind, Parallel, Placebo-controlled Phase II Clinical Trial Evaluating the Efficacy and Safety of the KPCXM18 Injection in Patients W",NCT04629287|NCT05745311|NCT07279493,0
ZX-101A,,,,,,ZX-101A,indolent non-Hodgkin lymphoma | small lymphocytic lymphoma | chronic lymphocytic leukemia | non-Hodgkin lymphoma | solid tumors | peripheral T-cell lymphoma,"{""PHASE1/PHASE2"": 3}","{""TERMINATED"": 1, ""UNKNOWN"": 1, ""COMPLETED"": 1}",3,NCT04504708,NCT05269940,"A Phase 1/2a, Dose-Escalation and Dose-Expansion Study of ZX-101A in Patients With Relapsed/Resistant or Refractory Advanced Hematologic Malignancies || A Dose-Escalation and Expansion Phase I/IIa Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of ZX-101A Monotherapy in Patients With ",NCT04504708|NCT05258266|NCT05269940,0
VSJ-110,,,,,,VSJ-110,dry eye | allergic conjunctivitis,"{""PHASE2"": 3}","{""COMPLETED"": 1, ""UNKNOWN"": 1, ""RECRUITING"": 1}",3,NCT04622345,NCT07179055,"A Single-Center, Double-Masked, Randomized, Placebo-Controlled, Phase 2, Evaluation of the Safety and Efficacy of VSJ-110 Ophthalmic Solution in the Treatment of Allergic Conjunctivitis Using an Allergen Challenge Model || A Four-Week, Double-Masked, Randomized, Placebo-Controlled, Phase 2, Evaluation of the Safety and Efficacy of VSJ-110 Ophthalmi",NCT04622345|NCT06296966|NCT07179055,0
