asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
AP203,Alebund / Anpu (verify),low,,,,ap203,solid tumor,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT05473156,NCT05473156,"A Phase 1/2, Open-label Study of the Safety, Pharmacokinetics, and Clinical Activity of AP203 in Patients with Locally Advanced or Metastatic Solid Tumors, and Expansion to Selected Malignancies",NCT05473156,0
QLH11906,Qilu Pharmaceutical,medium,,,,QLH11906,solid tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05488821,NCT05488821,"A Phase I Clinical Study to Evaluate the Safety, Tolerability and Pharmacokinetics of the Oral Pan-RAF Inhibitor QLH11906 in Subjects With Advanced Solid Tumors Harboring MAPK Pathway Alterations.",NCT05488821,0
IBI324,Innovent Biologics,high,,,,IBI324,diabetic macular edema,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05489718,NCT05489718,A Dose Escalation Phase I Clinical Study to Evaluate the Tolerability and Safety of IBI324 in Subjects With Diabetic Macular Edema(DME),NCT05489718,0
JAB-2485,Jacobio Pharma,high,,,,JAB-2485,solid tumors | small cell lung cancer | breast cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT05490472,NCT05490472,"A Phase 1/2a, Multi-Center, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Evidence of Antitumor Activity of JAB-2485 in Adult Patients With Advanced Solid Tumors",NCT05490472,0
HEC73077,HEC Pharm (Sunshine Lake),high,,,,hec73077,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05492630,NCT05492630,"A Randomized, Double-Blind, Placebo-Controlled Study of Ascending Single and Multiple Doses to Evaluate the Safety, Tolerability, Pharmacokinetics/Pharmacodynamics, and Randomized, Open-label, Food Effect Study of HEC73077 in Healthy Subjects",NCT05492630,0
KL130008,Kelun-Biotech,medium,,,,KL130008,alopecia areata,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT05496426,NCT05496426,"A Multicenter, Randomized, Double-blind, Placebo-controlled Phase II Trial Evaluating the Safety and Efficacy of KL130008 Capsule in Patients With Severe Alopecia Areata",NCT05496426,0
SY-4798,Shouyao Holdings,medium,,,,SY-4798,solid tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05498519,NCT05498519,"A Phase I, Open-Label, Multi-Center, Dose-escalation/ Dose-expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Anti-Tumor Activity of SY-4798 Tablet in Patients With Advanced Solid Tumor",NCT05498519,0
BAT2022,Bio-Thera Solutions,high,,,,bat2022,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05518695,NCT05518695,"A Randomized, Double-Blind, Phase I Clinical Study to Evaluate the Pharmacokinetics of BAT2022 in Healthy Chinese Subjects",NCT05518695,1
6MW3511,Mabwell,high,,,,6MW3511,solid tumor,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT05524194,NCT05524194,"A Phase I/II, Multicenter, Open-Label, Dose Escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Pharmacodynamics of 6MW3511 in Patients With Advanced Solid Tumor",NCT05524194,0
ABSK091,Abbisko Therapeutics,high,FEXAGRATINIB,Small molecule,PHASE_2,absk091,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05533788,NCT05533788,"A Randomized, Open-label, Two Sequence, Two-period Cross-over Study Evaluating the Relative Bioavailability of ABSK091 Single Dose Between Fed and Fasted States in Healthy Subjects",NCT05533788,0
