asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CAN008,Ascentage Pharma,high,ASUNERCEPT,Protein,PHASE_3,can008 | CAN008,glioblastoma,"{""PHASE2"": 2}","{""UNKNOWN"": 2}",2,NCT03746288,NCT05447195,"A Multicenter, Randomized, Open-label, Controlled Phase II Clinical Trial to Evaluate the Efficacy and Safety of CAN008 Combined With Re-irradiation (rRT) for Treating Patients With Recurrent Glioblastoma (GBM) || A Multi-center, Randomized, Double-blind, Placebo-controlled Phase 2 Study to Evaluate the Efficacy and Safety of CAN008 Plus TMZ During",NCT03746288|NCT05447195,0
BAT1806,Bio-Thera Solutions,high,TOCILIZUMAB,Antibody,APPROVAL,bat1806,rheumatoid arthritis,"{""PHASE3"": 1, ""PHASE1"": 1}","{""COMPLETED"": 2}",2,NCT03830203,NCT05968508,"A Randomized, Double-Blind, Parallel-Group, Active-Control Study to Compare the Efficacy and Safety of BAT1806 to RoActemra® in Rheumatoid Arthritis Patients With Inadequate Response to Methotrexate || A Randomized, Double-blind, Single-dose, Two-arm Parallel Study to Compare the Pharmacokinetics and Safety of BAT1806 Prefilled Subcutaneous Injecti",NCT03830203|NCT05968508,1
abivertinib maleate,ACEA Therapeutics,medium,ABIVERTINIB MALEATE,Small molecule,PHASE_3,abivertinib maleate,epidermal growth factor receptor mutation | non-small cell lung cancer | COVID-19,"{""PHASE3"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""COMPLETED"": 1}",2,NCT03856697,NCT04528667,"A Randomized Controlled, Double-blind, Multicenter, Phase III Clinical Study to Compare Efficacy and Safety of Abivertinib Maleate Versus First-line Standard Therapy EGFR-TKI in Patients With Advanced NSCLC With Sensitive EGFR Mutation || A Phase 2, Randomized, Double-Blind, Placebo-controlled Study of the Safety and Efficacy of STI-5656 (Abivertin",NCT03856697|NCT04528667,0
GB004,Genor Biopharma,medium,IZILENDUSTAT,Small molecule,PHASE_2,gb004,ulcerative colitis,"{""PHASE1"": 1, ""PHASE2"": 1}","{""COMPLETED"": 1, ""TERMINATED"": 1}",2,NCT03860896,NCT04556383,"A Phase 1b, Randomized, Double-blind, Placebo-controlled, Multi-center Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of GB004 in Adult Subjects With Active Ulcerative Colitis || A Phase 2, Randomized, Double-blind, Placebo-controlled, Multi-center Study to Evaluate GB004 in Adult Subjects With Mild-to-moderate A",NCT03860896|NCT04556383,0
SHR-1702,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-1702 | shr-1702,solid tumors | myelodysplastic syndrome | acute myeloid leukemia,"{""PHASE1"": 2}","{""TERMINATED"": 1, ""COMPLETED"": 1}",2,NCT03871855,NCT04443751,"A Study of SHR-1702 Alone or With Camrelizumab in Participants With Advanced Relapsed/Refractory Solid Tumors || A Phase I, Multicenter, Open-label Study of SHR-1702 in Patients With Acute Myeloid Leukemia or Myelodysplastic Syndrome",NCT03871855|NCT04443751,0
CTX-471,unknown-CTX (verify),low,,,,CTX-471,locally advanced malignancies | metastatic malignancies | glioblastoma,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT03881488,NCT07392957,"A Phase 1, Open-Label, Multiple-Ascending Dose Study of the Safety and Tolerability of CTX-471 Administered Either as a Monotherapy or in Combination With Pembrolizumab in Patients With Inadequate Responses to PD-1/PD-L1 Checkpoint Inhibitors in Metastatic or Locally Advanced Malignancies || A Phase IB/II Open-label Study of the Safety and Prelimin",NCT03881488|NCT07392957,0
modradoc006,Huabo Biopharm (Huaota),medium,DOCETAXEL,Small molecule,APPROVAL,modradoc006,breast cancer | prostate cancer,"{""PHASE2"": 2}","{""COMPLETED"": 2}",2,NCT03890744,NCT04028388,"A Multicentre Phase IIa Study to Evaluate the Efficacy and Tolerability of ModraDoc006/r in Patients With Recurrent or Metastatic HER-2 Negative Breast Cancer, Suitable for Treatment With a Taxane || A Multicentre Phase 2b Trial to Evaluate the Efficacy and Tolerability of ModraDoc006/r in Subjects With Metastatic Castration Resistant Prostate Canc",NCT03890744|NCT04028388,0
HS-10234,Hansoh Pharma,medium,,,,HS-10234 | hs-10234,hepatitis B e antigen positive | chronic hepatitis B virus infection,"{""PHASE3"": 1, ""PHASE1"": 1}","{""COMPLETED"": 2}",2,NCT03903796,NCT04477096,"A Phase 3, Randomized, Multicenter, Double-blind, Double-dummy, Parallel-controlled Study to Evaluate the Safety and Efficacy of HS-10234 25 mg QD Versus TDF 300 mg QD for the Treatment of Patients With HBeAg+/- Chronic HBV Infection. || Study on the Drug Interaction of HS-10234 and Emtricitabine in Healthy Subjects",NCT03903796|NCT04477096,0
APG-2449,Ascentage Pharma,high,APG-2449,Small molecule,PHASE_1,apg-2449,non-small-cell lung cancer | platinum-resistant recurrent ovarian cancer | advanced solid tumors,"{""PHASE1"": 2}","{""RECRUITING"": 2}",2,NCT03917043,NCT06687070,"A Phase I Study of the Safety, Pharmacokinetic and Pharmacodynamic Properties of Orally Administered APG-2449 in Patients With Advanced Solid Tumors || A Study of Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of APG-2449 Monotherapy or in Combination With Anticancer Agents in Patients With Platinum-resistant Recurrent Ovarian Cancer ",NCT03917043|NCT06687070,0
GB002,Genor Biopharma,medium,SERALUTINIB,Small molecule,PHASE_3,GB002 | gb002 recombinant peptide,pulmonary arterial hypertension,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT03926793,NCT06423261,"A Phase 1b, Randomized, Subject- and Investigator-Blinded, Placebo-Controlled, Multi-Center Clinical Trial to Evaluate the Safety, Pharmacokinetics, Pharmacodynamics, and Biomarkers of Inhaled GB002 in Subjects With WHO Group 1 Pulmonary Arterial Hypertension (PAH) || Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, an",NCT03926793|NCT06423261,1
