asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
R8760,,,,,,68Ga-R8760,adrenocortical carcinoma,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05999292,NCT05999292,Phase 1 Safety and Dosimetry Study of 68Ga-R8760 in Patients With Adrenocortical Carcinoma and Healthy Volunteers,NCT05999292,0
SM29,,,,,,Sm29 protein,cutaneous leishmaniasis,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06000514,NCT06000514,Association of Topical Sm29 in Gold Nanoparticles With Intravenous Meglumine Antimoniate in the Treatment of Cutaneous Leishmaniasis Caused by Leishmania Braziliensis: A Randomized Controlled Trial.,NCT06000514,0
VVD-133214,,,,,,VVD-133214,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06004245,NCT06004245,"A Phase I, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Anti-Tumor Activity of VVD-133214 as Monotherapy and in Combination in Participants With Advanced Solid Tumors Harboring Microsatellite Instability (MSI) and/or Deficient Mismatch Repair (dMMR)",NCT06004245,0
CSX-1004,,,,,,CSX-1004,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06005402,NCT06005402,"A Phase 1a, Randomized, Double-Blind, Placebo-Controlled, Single Site, Single Ascending Dose Study of the Safety, Tolerability, and Pharmacokinetics of CSX-1004 Injection in Healthy Adults",NCT06005402,0
EYU688,,,,,,EYU688,dengue fever,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06006559,NCT06006559,"A Randomized, Participant- and Investigator-blinded, Placebo-controlled, Parallel Group Study to Assess the Efficacy, Safety and Pharmacokinetics of EYU688 in Patients With Dengue Fever",NCT06006559,0
DR-0201,,,,,,DR-0201,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06008652,NCT06008652,A First-in-Human Multiple Expansion Cohort Phase 1 Study Evaluating the Safety and Activity of DR-0201 as Single Ascending Dose in Healthy Volunteers,NCT06008652,0
VIP943,,,,,,vip943,acute myeloid leukemia | acute lymphoblastic leukemia | myelodysplastic syndromes,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06034275,NCT06034275,"An Open-label, Multicenter Phase 1 Study to Characterize Safety, Tolerability, Preliminary Antitumor Activity, Pharmacokinetics, and Pharmacodynamics of VIP943 Monotherapy in Subjects With Advanced CD123+ Hematologic Malignancies",NCT06034275,0
ADIPEG-20,,,PEGARGIMINASE,Enzyme,PHASE_3,adipeg 20,hepatocellular carcinoma,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06034977,NCT06034977,"Genotype Selected, Randomized, Open Label, Phase 2 Study of ADI-PEG 20 Plus Lenvatinib Treatment in Subjects With Unresectable Hepatocellular Carcinoma",NCT06034977,0
HRG2005,,,,,,hrg2005,chronic obstructive pulmonary disease,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT06035393,NCT06035393,"A Phase II, Randomized, Double Blind, Double Dummy, Active-controlled, Parallel-group Study to Assess the Efficacy and Safety of HRG2005 Inhalation in Patients With Moderate to Severe Chronic Obstructive Pulmonary Disease",NCT06035393,0
ADRX-0706,,,,,,adrx-0706,urothelial cancer | triple negative breast cancer | cervical cancer,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06036121,NCT06036121,A Phase 1a/b Study of ADRX-0706 in Subjects With Select Advanced Solid Tumors,NCT06036121,0
MBX-1416,,,,,,MBX 1416,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06036784,NCT06036784,"A Phase 1 Single and Multiple Ascending Dose and Drug Drug Interaction Study in Healthy Volunteers to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics",NCT06036784,0
