asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
HSK40118,Haisco Pharmaceutical,high,,,,HSK40118,non-small cell lung cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06050980,NCT06050980,"A Phase I, Open-label, Dose-escalation and Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetic and Pharmacodynamic of HSK40118 in Patients With EGFR Mutation Locally Advanced or Metastatic NSCLC",NCT06050980,0
HB0045,Huabo Biopharm (Huaota),medium,,,,hb0045,advanced solid tumors | pancreatic cancer | colorectal cancer | ovarian cancer,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT06056323,NCT06056323,"A Phase I/II, Open-label, Multicenter Study to Evaluate the Safety, Pharmacokinetics, Pharmacodynamics, and Efficacy of HB0045 in Patients With Advanced Solid Tumors",NCT06056323,0
BRII-296,Brii Biosciences,high,,,,BRII-296,postpartum depression,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06057012,NCT06057012,"A Phase 2a, Multicenter, Open-label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Descriptive Efficacy of BRII-296 in Adults With Severe Postpartum Depression (PPD)",NCT06057012,0
SHR-5495,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-5495,malignant tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06059508,NCT06059508,"A Multicenter, Open-label Phase I Clinical Study of the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of SHR-5495 for Injection in Patients With Advanced Malignancies",NCT06059508,0
HRS-9815,Jiangsu Hengrui Pharmaceuticals,high,,,,hrs-9815,prostate cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06062355,NCT06062355,"Phase I Clinical Study to Evaluate the Safety, Pharmacokinetics and Radiation Dosimetry of HRS-9815 for PET/CT Imaging in Patients With Prostate Cancer.",NCT06062355,0
SG1827,Sumgen / Shanghai Sun-Sail (verify),low,,,,SG1827,solid tumor,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06076291,NCT06076291,"A Phase I Clinical Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of SG1827 in Subjects With Advanced Solid Tumors",NCT06076291,0
SHR-3032,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-3032,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06090799,NCT06090799,"A Study of the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of SHR-3032 Following Single Intravenous Administration in Healthy Subjects",NCT06090799,0
GENSCI094,GeneScience (Changchun High-Tech),high,,,,gensci094,multi-follicular development,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT06091436,NCT06091436,"A Multicenter, Double-blind, Non-inferiority, Phase 3 RCT Comparing GenSci094 and Recombinant FSH During the First Seven Days of Ovarian Stimulation in Chinese ART Patients",NCT06091436,1
BEBT-607,BeBetter Medicine,high,,,,bebt-607,solid tumors,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06117371,NCT06117371,"A Two-phase, Multicenter, Open Phase I Study of BEBT-607 Tablets in The Treatment of Advanced or Metastatic Solid Tumors With KRAS G12C Mutation",NCT06117371,0
SHR-2022,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-2022,advanced malignant tumors,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06131216,NCT06131216,"Phase I Clinical Study on the Safety, Tolerability, Pharmacokinetics and Efficacy of SHR-2022 Injection Alone or in Combination With Other Anti-tumor Treatments in Patients With Advanced Malignant Tumors",NCT06131216,0
AP026,Alebund / Anpu (verify),low,,,,ap026 (tqa2226),,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT06143423,NCT06143423,"A Randomized, Double-blind, Placebo-controlled Phase I Clinical Trial to Evaluate AP026 (TQA2226) for Injection in Adult Subjects After Single/Multiple Administration.",NCT06143423,0
HS-20105,Hansoh Pharma,medium,,,,HS-20105,solid tumors,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06144723,NCT06144723,"Phase I Clinical Trial Evaluating the Safety, Tolerability, Pharmacokinetic and the Therapeutic Potential of HS-20105 for Injection in Patients With Advanced Solid Tumors.",NCT06144723,0
GQ1005,GeneQuantum Healthcare,high,,,,GQ1005,advanced malignant solid tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06154343,NCT06154343,"A Phase 1, First-In-Human, Multicenter, Open-Label,Dose-Escalation and Extension Study of GQ1005 in Subjects With HER2-Expressing Advanced Solid Tumors",NCT06154343,0
JS010,Shanghai Junshi Biosciences,high,,,,JS010,,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06158737,NCT06158737,"A Randomized, Double-blind, Placebo-controlled Clinical Trial Evaluated the Safety and Tolerability, Pharmacokinetic and Pharmacodynamics Profile, and Immunogenicity of a Single Dose of JS010 Injection in Healthy Subjects",NCT06158737,0
TQB3015,Chia Tai Tianqing (Sino Biopharm),high,,,,tqb3015,malignant cancer,"{""PHASE1"": 1}","{""WITHDRAWN"": 1}",1,NCT06165809,NCT06165809,A Phase I Study to Evaluate the Safety and Tolerance of TQB3015 Tablets With Advanced Malignant Cancer.,NCT06165809,0
AK132,Akeso,high,,,,AK132,malignant solid tumor,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06166472,NCT06166472,"A Phase I Study to Evaluate the Safety, Tolerance, Pharmacokinetics, and Preliminary Antineoplastic Activity of The Anti-CLDN18.2 and CD47 Bispecific Antibody AK132 in Advanced Malignant Solid Tumor",NCT06166472,0
IBI133,Innovent Biologics,high,,,,ibi133,solid tumors,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06170190,NCT06170190,"A Multicentre, Open-label, Phase 1/2 Study of IBI133 in Subjects With Unresectable, Locally Advanced or Metastatic Solid Tumours",NCT06170190,0
HRS9432,Jiangsu Hengrui Pharmaceuticals,high,,,,hrs9432,invasive candidiasis | candidemia,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06194201,NCT06194201,"A Multi-centre, Randomized, Double-blind, Active Controlled, Parallel Groups, Phase II Study to Evaluate the Efficacy and Safety of Intravenous HRS9432 in the Treatment of Subjects With Candidemia and/or Invasive Candidiasis",NCT06194201,0
SCB-1019,Clover Biopharmaceuticals,high,,,,SCB-1019,respiratory syncytial virus infection,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06194318,NCT06194318,"Phase 1, Placebo-controlled, Randomized, Observer-blind, First-in-human Study of Bivalent RSV Prefusion F Protein Vaccines (SCB-1019/SCB-1019T) in Healthy Adults",NCT06194318,0
IBI3004,Innovent Biologics,high,,,,IBI3004,solid tumor,"{""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT06198426,NCT06198426,"A Phase 1/2, Multicenter, Open-label Study of IBI3004 in Subjects With Unresectable, Locally Advanced or Metastatic Solid Tumors",NCT06198426,0
MVR-T3011,ImmVira,high,,,,MVR-T3011,colorectal cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT06200363,NCT06200363,A Clinical Study of Intravenous MVR-T3011 (T3011) in Combination With Oral Regorafenib in Patients With Advanced Colorectal Cancer,NCT06200363,0
dalpiciclib isetionate,Jiangsu Hengrui Pharmaceuticals,high,DALPICICLIB,Small molecule,APPROVAL,dalpiciclib isetionate,solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06208410,NCT06208410,A Clinical Study of JS105 in Combination With Other Anti-tumor Therapies in Patients With Advanced Solid Tumors,NCT06208410,0
YZJ-5053,Yangtze River Pharmaceutical,high,,,,YZJ-5053,advanced solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06209385,NCT06209385,"A Phase 1 Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of YZJ-5053 Tablets in Participants With Advanced Solid Tumors",NCT06209385,0
