asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
TY101,,,,,,ty101,solid tumors | lymphoma,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT04458389,NCT04458389,Phase 1 (Dose Escalation)/Phase 2 (Expansion Cohort) Trial of TY101 as a Single Agent in Patients With Locally Advanced/Metastatic Solid Tumors and Relapsed or Refractory Lymphomas,NCT04458389,0
MX35,,,,,,211-astatine MX35 F(ab')2,epithelial ovarian cancer,"{""EARLY_PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04461457,NCT04461457,Targeted Radiation Therapy for Ovarian Cancer: Intraperitoneal Treatment With 211-astatine-MX35 F(ab')2,NCT04461457,0
PIPE-505,,,,,,PIPE-505,sensorineural hearing loss,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04462198,NCT04462198,"A Phase I/IIa, Randomized, Double-Blind, Placebo-Controlled, Safety, Pharmacokinetic, and Preliminary Efficacy Study of Unilateral Intratympanic PIPE-505 in Subjects With Sensorineural Hearing Loss Associated With Speech-in-Noise Impairment",NCT04462198,0
PHR-160,,,,,,PHR 160 spray,COVID-19,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT04463420,NCT04463420,Safety and Efficacy of PHR 160 Spray on the Outcomes of Patients With COVID-19 a Multi-center Randomized Blinding Clinical Trial Study,NCT04463420,0
AG0301,,,,,,AG0301-COVID19,,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04463472,NCT04463472,"A Non-randomized, Open-label, Non-controlled Phase I/II Study to Assess Safety and Immunogenicity of Two Doses of Intramuscular AG0301-COVID19 (1mg/2mg) in Healthy Adults",NCT04463472,0
MDG1021,,,,,,MDG1021,hematologic malignancies,"{""PHASE1"": 1}","{""WITHDRAWN"": 1}",1,NCT04464889,NCT04464889,"A Dose-Escalation, Open Label Phase I Study to Assess the Safety, Feasibility and Preliminary Efficacy of HA-1H TCR Modified T Cells, MDG1021, in Patients With Relapsed or Persistent Hematologic Malignancies After Allogeneic HSCT With or Without Unmanipulated DLI",NCT04464889,0
JTT-662,,,,,,jtt-662,type 2 diabetes mellitus,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04465877,NCT04465877,"Single-blind, Randomized, Placebo-controlled, Multiple Dose Study to Evaluate Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of JTT-662 Administered for 28 Days in Subjects With Type 2 Diabetes Mellitus on Metformin Monotherapy",NCT04465877,0
CB-0406,,,,,,CB-0406,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04467684,NCT04467684,"A Phase 1, Randomized, Double-Blind, Placebo Controlled, Dose-Escalation Study Investigating the Pharmacokinetics, Pharmacodynamics, Safety and Tolerability of CB-0406 Tablets in Healthy Volunteers",NCT04467684,0
YBL-006,,,,,,YBL-006,advanced solid tumors,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT04450901,NCT04450901,"A Phase 1/2a, Open-Label, Multicenter, Single Arm, Dose Escalation/Dose Expansion Study of YBL-006 in Patients With Advanced Solid Tumors",NCT04450901,0
OPL-002,,,TAMUZIMOD,Small molecule,PHASE_2,opl-002,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04451811,NCT04451811,A Pharmacokinetic Dose Proportionality Study of OPL-002 in Healthy Volunteers,NCT04451811,0
JR-171,,,,,,JR-171,mucopolysaccharidosis type I,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04453085,NCT04453085,An Extension Study of JR-171-101 Study in Patients With Mucopolysaccharidosis Type I,NCT04453085,0
NBP615,,,,,,NBP615,human papillomavirus infection,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04453241,NCT04453241,"A Randomized, Double-Blinded, Active Controlled, Phase I/ II Clinical Trial to Assess the Immunogenicity, Safety, and Tolerability of NBP615 Vaccine in Healthy Female Participants Aged 19 to 26 Years and Adolescent Aged 9 to 13 Years",NCT04453241,0
STI-1499,,,,,,STI-1499,COVID-19,"{""PHASE1"": 1}","{""WITHDRAWN"": 1}",1,NCT04454398,NCT04454398,"A Randomized, Placebo-controlled Study to Evaluate the Safety, Pharmacokinetics and Efficacy of a Single Dose of STI-1499 (COVI-GUARD™) in Hospitalized Patients With Moderate COVID-19",NCT04454398,0
EVX-02B,,,,,,evx-02b,melanoma,"{""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT04455503,NCT04455503,"A Phase 1/2, Study of Adjuvant Immunotherapy With EVX-02 and Anti-PD-1 After Complete Resection of Stage IIIB/IIIC/IIID or Stage IV Melanoma in Patients at High Risk for Recurrence",NCT04455503,0
EVX-02A,,,,,,evx-02a,melanoma,"{""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT04455503,NCT04455503,"A Phase 1/2, Study of Adjuvant Immunotherapy With EVX-02 and Anti-PD-1 After Complete Resection of Stage IIIB/IIIC/IIID or Stage IV Melanoma in Patients at High Risk for Recurrence",NCT04455503,0
CVL-562,,,,,,CVL-562,schizophreniform disorder | schizoaffective disorder | schizophrenia,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04457310,NCT04457310,A Translational and Neurocomputational Evaluation of a Dopamine Receptor 1 Partial Agonist for Schizophrenia,NCT04457310,0
CSL200,,,,,,CSL200,sickle cell disease,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04091737,NCT04091737,A Phase 1 Pilot Study to Evaluate the Safety and Feasibility of Gene Therapy With CSL200 (Autologous Enriched CD34+ Cell Fraction That Contains CD34+ Cells Transduced With Lentiviral Vector Encoding Human γ-GlobinG16D and Short-Hairpin RNA734) in Adult Subjects With Severe Sickle Cell Disease,NCT04091737,0
CX1106,,,,,,CX1106,head and neck squamous cell carcinoma,"{""PHASE2"": 1}","{""WITHDRAWN"": 1}",1,NCT04093115,NCT04093115,A Clinical Trial to Evaluate the Efficacy and Safety of CX1106 in Patients With Metastatic/Recurrent Head and Neck Squamous Cell Carcinoma After Failure of or Unfit for Platinum-containing Therapy,NCT04093115,0
ALLO-715,,,NENDOCABTAGENE ONOGEDLEUCEL,Gene,PHASE_1,ALLO-715,multiple myeloma,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04093596,NCT04093596,"A Single-Arm, Open-Label, Phase 1 Study of the Safety, Efficacy, and Cellular Kinetics/Pharmacodynamics of ALLO-715 to Evaluate an Anti-BCMA Allogeneic CAR T Cell Therapy With or Without Nirogacestat in Subjects With Relapsed/Refractory Multiple Myeloma",NCT04093596,0
OLIMEL-N12,,,,,,olimel n12,protein-energy wasting,"{""PHASE4"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT04094038,NCT04094038,The Effect of Intradialytic Parenteral Nutrition on Nutritional Status and Quality of Life in Hemodialysis Patients,NCT04094038,0
ACI-35,,,,,,aci-35.030,Alzheimer's disease,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04445831,NCT04445831,"A Phase Ib/IIa Multicenter, Double-Blind, Randomized, Placebo-Controlled Study to Evaluate the Safety, Tolerability and Immunogenicity of Different Doses, Regimens and Combinations of Tau Targeted Vaccines in Subjects With Early Alzheimer's Disease",NCT04445831,0
