asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
JS-201,Shanghai Junshi Biosciences,high,,,,JS-201,small-cell lung cancer,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT04951947,NCT04951947,"A Prospective, Single-arm Phase II Clinical Study to Evaluate the Efficacy and Safety of JS-201 Combined With Lenvatinib in the Treatment of Small-cell Lung Cancer With Previous Chemotherapy Combined With PD-L1 Failure",NCT04951947,0
QLS31901,Qilu Pharmaceutical,high,,,,QLS31901,malignant tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04954456,NCT04954456,"A Phase I Clinical Trial Evaluating the Safety, Tolerability, Pharmacokinetics, and Initial Efficacy of QLS31901 for Injection in Patients With Advanced Malignant Tumors",NCT04954456,0
ZG-801,Suzhou Zelgen,high,,,,ZG-801,hyperkalemia,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT04955678,NCT04955678,"ZG-801 Phase III Trial - Randomized, Double-blind, Placebo-controlled Trial of ZG-801 in Patients With Hyperkalemia -",NCT04955678,0
JS201,Shanghai Junshi Biosciences,high,,,,JS201,malignant tumor,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04956926,NCT04956926,"An Open-label, First-in-human, Dose Escalation and Expansion Phase I Clinical Study to Evaluate the Safety, Tolerability and Pharmacokinetic Profile of JS201 in Patients With Advanced Malignant Tumors",NCT04956926,0
TST005,Transcenta,high,,,,TST005,solid tumors,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04958434,NCT04958434,"A Phase 1, First in Human, Open-label, Dose Escalation and Dose Expansion Study of TST005 in Patients With Locally Advanced or Metastatic Solid Tumors",NCT04958434,0
MIL97,Beijing Mabworks,high,,,,mil97,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT04965077,NCT04965077,"A Phase I Multicenter, Open Label, Dose-escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of MIL97 in Subjects With Advanced or Metastatic Solid Tumors",NCT04965077,0
CT0181,CARsgen Therapeutics,medium,,,,CT0181 cells,hepatocellular carcinoma,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04973098,NCT04973098,"An Open-Label, Dose Escalation/Dose Exploration, Phase I Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Single/Multiple Infusion of CT0181 Injection in Patients With Advanced Hepatocellular Carcinoma",NCT04973098,0
AN2025,Adlai Nortye,medium,,,,AN2025,solid tumor,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04975958,NCT04975958,"An Open-Label, Multicenter, Phase 1a Study of AN2025 and AN0025 in Double Combination With Atezolizumab and in Triple Combination With Atezolizumab in Patients With Advanced Solid Tumors",NCT04975958,0
btki,InnoCare Pharma,high,ORELABRUTINIB,Small molecule,APPROVAL,btki,richter syndrome | chronic lymphocytic leukemia,"{""PHASE1"": 4}","{""TERMINATED"": 4}",1,NCT04978779,NCT04978779,"An Open-label, Multicenter Phase 1/1b Study to Characterize Safety, Tolerability, Preliminary Antitumor Activity, Pharmacokinetics, and Pharmacodynamics of VIP152 Monotherapy or Combination Therapy in Subjects With High-risk Chronic Lymphocytic Leukemia or Richter Syndrome || An Open-label, Multicenter Phase 1/1b Study to Characterize Safety, Toler",NCT04978779,0
amoxicillin with clavulanic acid,Elpiscience,medium,AMOXICILLIN,Small molecule,APPROVAL,amoxicillin with clavulanic acid,early dental implant failure,"{""EARLY_PHASE1"": 2}","{""UNKNOWN"": 2}",1,NCT04980170,NCT04980170,Clindamycin Versus Amoxicillin With Clavulanic Acid in Prevention of Early Dental Implants Failure || Clindamycin Versus Amoxicillin With Clavulanic Acid in Prevention of Early Dental Implants Failure,NCT04980170,0
zebutinib,BeiGene (BeOne Medicines),high,ZANUBRUTINIB,Small molecule,APPROVAL,zebutinib,chronic lymphocytic leukemia,"{""PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT04980859,NCT04980859,"A Phase III, Single-arm Clinical Trial of Zebutinib Combined With Immunochemotherapy With Limited Course of Treatment for Newly Treated Chronic Lymphocytic Leukemia Patients Without 17p-",NCT04980859,0
HEC116094,HEC Pharm (Sunshine Lake),high,,,,hec116094,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04982913,NCT04982913,"A Single-Center, Randomized, Double-Blind, Single and Multiple Doses, Placebo-Controlled Study,To Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics, Food Effects of HEC116094HCl•3H2O and the Interaction With Oseltamivir Phosphate Capsules in Chinese Healthy Subjects",NCT04982913,1
HS-10360,Hansoh Pharma,medium,,,,HS-10360,,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04986436,NCT04986436,"A Phase I, Randomized, Double-blinded, Placebo-controlled Dose Escalation Study to Assess the Safety, Tolerability and Pharmacokinetics of Oral Administered HS-10360 in Healthy Subjects.",NCT04986436,0
HRS8807,Jiangsu Hengrui Pharmaceuticals,high,,,,HRS8807,breast cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04993430,NCT04993430,"A Phase 1, Single Arm, Open-Label, Multicenter Study to Evaluate the Safety, Tolerability and Pharmacokinetic of HRS8807 Monotherapy and in Combination With SHR6390 in Subjects With ER-Positive, HER2-Negative Metastatic or Locally Advanced Breast Cancer",NCT04993430,0
XZP-5955,Xuanzhu Biopharma,high,,,,XZP-5955,solid tumor,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT04996121,NCT04996121,The Safety Tolerability Pharmacokinetic Characteristics and Efficacy of XZP-5955 Tablets in Patients With NTRK or ROS1 Gene Fusion Locally Advanced or Metastatic Solid Tumors in a Single-arm Open-label Multi-center Phase I/II Clinical Study,NCT04996121,0
TJ-68,I-Mab,medium,,,,TJ-68,muscle cramps | amyotrophic lateral sclerosis,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04998305,NCT04998305,"A Phase 1/2 Two-center, Double-blind, Randomized, Placebo-controlled Multi-period Crossover (N-of-1) Study to Evaluable the Feasibility, Safety, and Efficacy of TJ-68 in Patients With Amyotrophic Lateral Sclerosis (ALS) and Muscle Cramps",NCT04998305,0
HG381,HitGen,low,,,,HG381,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT04998422,NCT04998422,"Phase 1 Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of HG381 as Monotherapy in Patients With Advanced Solid Tumors",NCT04998422,0
AN4005,Adlai Nortye,medium,,,,AN4005,tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT04999384,NCT04999384,"Clinical Study Protocol AN4005X0101 An Open-Label, Multicenter, Phase 1 Study of AN4005 in Patients With Advanced Tumors",NCT04999384,0
KN-002,Alphamab Oncology,high,FREVECITINIB,Small molecule,PHASE_2,KN-002,chronic obstructive pulmonary disease | asthma,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05006521,NCT05006521,"Phase 1 Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Safety, PK, and PD of Single Ascending Doses of KN-002 in Healthy Subjects and Multiple Ascending Doses of KN-002 in Subjects With Mild Asthma, Moderate-Severe Asthma and COPD",NCT05006521,0
bevacizumab biosimilars,Bio-Thera Solutions,high,BEVACIZUMAB,Antibody,APPROVAL,bevacizumab biosimilars,colorectal cancer | lung cancer,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT05009017,NCT05009017,The Safety Study of Bevacizumab Biosimilars in the Real World,NCT05009017,0
SYSA1801,CSPC Pharmaceutical,high,,,,sysa1801,gastroesophageal junction cancer | gastric cancer | non-small cell lung cancer | pancreatic cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05009966,NCT05009966,"A Phase I Trial to Evaluate Safety, Tolerability, Pharmacokinetics, Immunogenicity and Initial Efficacy of SYSA1801 in the Treatment of CLDN 18.2 Positive Advanced Malignant Solid Tumor",NCT05009966,0
triplizumab,Shanghai Junshi Biosciences,high,TORIPALIMAB,Antibody,APPROVAL,triplizumab,muscular invasive bladder cancer | urothelial carcinoma,"{""PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT05016973,NCT05016973,A Clinical Study of RC48-ADC Combined With Triplizumab as Neoadjuvant Therapy Before Radical Resection of Myometrial Invasive Bladder Cancer,NCT05016973,0
TQB3820,Chia Tai Tianqing (Sino Biopharm),high,,,,tqb3820,multiple myeloma | indolent B-cell non-Hodgkin lymphoma,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05020639,NCT05020639,A Phase I Study to Evaluate the Tolerability and Pharmacokinetics of TQB3820 in Relapsed or Refractory Multiple Myeloma (R/R MM) or Relapsed or Refractory Indolent B-cell Non-Hodgkin's Lymphoma (R/R B-NHL),NCT05020639,0
TQB3824,Chia Tai Tianqing (Sino Biopharm),high,,,,tqb3824,cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05028218,NCT05028218,A Phase I Study to Evaluate the Safety and Pharmacokinetics of TQB3824 in Subjects With Advanced Cancer,NCT05028218,0
LBL-003,Leads Biolabs,high,,,,LBL-003,malignant tumor,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05042908,NCT05042908,"Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics and Preliminary Efficacy of LBL-003 Injection in Patients With Advanced Malignancies",NCT05042908,0
