asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
ALT-803,,,NOGAPENDEKIN ALFA,Protein,PHASE_3,alt-803 | ALT-803 | interleukin-15 superagonist complex ALT-803,pancreatic cancer | non-small cell lung cancer | acute myeloid leukemia | melanoma | merkel cell carcinoma | epithelial ovarian cancer,"{""PHASE1/PHASE2"": 18, ""PHASE1"": 4, ""PHASE2"": 8, ""NA"": 1}","{""COMPLETED"": 8, ""TERMINATED"": 8, ""ACTIVE_NOT_RECRUITING"": 1, ""WITHDRAWN"": 14}",31,NCT01885897,NCT04142359,"IL-15 Super Agonist ALT-803 to Treat Relapse Of Hematologic Malignancy After Allogeneic Stem Cell Transplantation || A Phase 1/2 Study of Cytokine-Induced Memory-Like NK Cells in Patients With AML or MDS || A Phase 1 Study of the Clinical and Immunologic Effects of ALT-803, a Novel Recombinant IL-15 Complex in Patients With Advanced Solid Tumors: M",NCT01885897|NCT01898793|NCT01946789|NCT02191098|NCT02465957|NCT02523469,0
V114,,,STREPTOCOCCUS PNEUMONIAE POLYSACCHARIDE CONJUGATED TO CORYNEBACTERIUM DIPHTHERIAE CRM197,Vaccine component,APPROVAL,V114 | v114,pneumococcal disease | pneumococcal infection | pneumococcal infections | influenza virus infection | disease caused by Streptococcus pneumoniae | invasive disease caused by encapsulated bacteria,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 2, ""PHASE3"": 16, ""PHASE1"": 1}","{""COMPLETED"": 21}",21,NCT02037984,NCT04633226,"A Phase I-II, Randomized, Double-Blind, Study to Evaluate the Safety, Tolerability, and Immunogenicity of V114 in Healthy Adults and Infants || A Phase I-II, Randomized, Double-Blind, Study to Evaluate the Safety, Tolerability, and Immunogenicity of Different Formulations of V114 in Healthy Adults and Infants || A Multicenter, Double-Blind Study of",NCT02037984|NCT02531373|NCT02573181|NCT02987972|NCT03480763|NCT03480802,0
OZ439,,,ARTEFENOMEL,Small molecule,PHASE_2_3,oz439 | OZ439 | oz439 mesylate,falciparum malaria | malaria | Plasmodium falciparum blood stage infection | gametocytemia | blood stage malaria | plasmodium falciparum infection,"{""PHASE1"": 12, ""PHASE2"": 1, ""PHASE1/PHASE2"": 3}","{""COMPLETED"": 14, ""TERMINATED"": 2}",16,NCT00928083,NCT04069221,"A Phase I Study To Investigate The Safety, Tolerability And Pharmacokinetic Profile Of OZ439 In Healthy Male and Female Subjects || A Phase I Study To Investigate The Relative Bioavailability of OZ439 Formulations In Healthy Volunteers || A Phase I Healthy Volunteer Study Investigating the Safety, Tolerability & Pharmacokinetics of Co-administered ",NCT00928083|NCT01383096|NCT01615822|NCT01660022|NCT01713608|NCT01713621,0
DAS181,,,DAS-181,Unknown,PHASE_3,das181 | DAS181,influenza | parainfluenza virus infection | COVID-19 | influenza infection | parainfluenza infection | bronchiectasis,"{""PHASE1"": 5, ""PHASE2"": 6, ""PHASE3"": 1, ""NA"": 2, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 10, ""WITHDRAWN"": 2, ""RECRUITING"": 1, ""UNKNOWN"": 2}",15,NCT00527865,NCT04460547,"Study 181-1-06-01 - Phase 1A Clinical Study With DAS181: Double-Blind, Randomized, Placebo-Controlled, Single Dose Escalating Study in Healthy Adults || Phase 1 Clinical Study With DAS181: Double-Blind, Randomized, Placebo-Controlled, Single Dose Escalation Study in Healthy Adults || Report in Phase 2 stage for Das181 and Influenza Infection",NCT00527865|NCT00876161|NCT01037205|NCT01113034|NCT01173224|NCT01441024,0
AFQ056,,,MAVOGLURANT,Small molecule,PHASE_2_3,AFQ056 | afq056,levodopa-induced dyskinesia | fragile X syndrome | Parkinson's disease | dyskinesia | cocaine use disorder | nicotine craving,"{""PHASE1"": 6, ""PHASE2"": 8}","{""COMPLETED"": 13, ""WITHDRAWN"": 1}",14,NCT00414752,NCT04771143,"A Randomized, Double Blind, Multiple Dose, Cross-Over, Placebo- and Active-Controlled Proof of Concept Study to Explore the Effects of AFQ056 and Nicotine (Active Comparator) on Craving and Withdrawal During Voluntary Smoking Abstinence in Healthy Smokers || A Multi-Center, Randomized, Double-Blind, Placebo- and Positive-Control, Double-Dummy, 3 Pa",NCT00414752|NCT00414856|NCT00582673|NCT00718341|NCT00888004|NCT00986414,0
M7824,,,BINTRAFUSP ALFA,Protein,PHASE_3,M7824 | m7824,vulvar cancer | penile cancer | vaginal cancer | cervical cancer | anal cancer | oropharyngeal cancer,"{""PHASE2"": 5, ""PHASE1/PHASE2"": 7, ""PHASE1"": 1}","{""COMPLETED"": 6, ""TERMINATED"": 4, ""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 1}",13,NCT03427411,NCT04491955,"Phase II Trial of M7824 in Subjects With HPV Associated Malignancies || A Phase Ib/II Trial of M7824 in Solid Tumors With Microsatellite Instability With Consensus Molecular Subtype 4 Metastatic Colorectal Cancer in Combination With Radiation, or in Colorectal Cancer Patients With Detectable Circulating Tumor DNA Following Definitive Therapy || A P",NCT03427411|NCT03436563|NCT03451773|NCT03554473|NCT03707587|NCT03833661,0
DSM-17938,,,,,,lactobacillus reuteri DSM 17938 | Lactobacillus reuteri DSM 17938 | limosilactobacillus reuteri DSM 17938 | lactobacillus reuteri dsm 17938,antibiotic-associated diarrhea | diarrhea | infantile colic | acute infectious diarrhea | environmental enteropathy | infant colic,"{""PHASE2"": 2, ""PHASE1"": 1, ""NA"": 3, ""PHASE3"": 2, ""PHASE4"": 3}","{""COMPLETED"": 9, ""UNKNOWN"": 2}",11,NCT01541046,NCT04541771,"Lactobacillus Reuteri DSM 17938 Versus Placebo in the Treatment of Infantile Colic: A Randomized Double-blind Controlled Trial || L. Reuteri for Pediatric Diarrhea in Peru: Growth, Enteropathy, and Microbiota || Effects on Crying Time in Colicky Infants With the Supplementation of Lactobacillus Reuteri DSM 17938: A Randomized, Double Blind, Placebo",NCT01541046|NCT02460575|NCT02574065|NCT02734446|NCT02765217|NCT02803827,0
INCMGA00012,,,RETIFANLIMAB,Antibody,APPROVAL,INCMGA00012 | incmga00012,advanced malignancies | non-small cell lung cancer | advanced solid tumor | ampullary cancer | adenosquamous pancreatic cancer | glioblastoma,"{""PHASE1"": 4, ""PHASE2"": 4, ""PHASE3"": 1, ""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1, ""WITHDRAWN"": 2, ""COMPLETED"": 3, ""ACTIVE_NOT_RECRUITING"": 3, ""RECRUITING"": 1}",10,NCT03522142,NCT04580485,A Phase 1a/1b Study Exploring the Safety and Tolerability of INCB081776 in Participants With Advanced Malignancies || A Phase 1b Combination Study of INCMGA00012 Plus Chemotherapy in Participants With Advanced Solid Tumors (POD1UM-105) || A Phase II Trial of INCMGA00012 in Patients With Previously Treated Unresectable or Metastatic Adenosquamous Pa,NCT03522142|NCT03920839|NCT04116073|NCT04203511|NCT04225039|NCT04370704,0
YY-20394,,,LINPERLISIB,Small molecule,APPROVAL,YY-20394,non-Hodgkin lymphoma | B cell malignant hematological tumor | solid tumor | peripheral T-cell lymphoma | B-cell hematologic malignancies | follicular non-Hodgkin lymphoma,"{""PHASE1"": 4, ""PHASE2"": 4, ""NA"": 1}","{""UNKNOWN"": 8, ""COMPLETED"": 1}",9,NCT03757000,NCT04975061,"A Phase I Study of YY-20394 Given Orally to Patients With Relapsed or Refractory B Cell Hematologic Malignancies || A Single-Arm, Open-Label, Multi-Center, Phase I Study of YY-20394 in Patients With Advanced Solid Tumors || A Single-Arm, Open-Label, Multi-Center, Phase Ib Study of YY-20394 in Patients With Relapsed or Refractory Peripheral T-Cell L",NCT03757000|NCT04049929|NCT04108325|NCT04279405|NCT04370405|NCT04379167,0
CXA-10,,,CXA-10,Small molecule,PHASE_2,CXA-10,pulmonary arterial hypertension | chronic kidney injury | focal segmental glomerulosclerosis,"{""PHASE1"": 5, ""PHASE2"": 4}","{""COMPLETED"": 6, ""TERMINATED"": 3}",9,NCT02127190,NCT04125745,"A Randomized, Double-Blind, Third Party Open (Sponsor), Dose-Rising, Placebo-Controlled Study of the Safety, Tolerability and Pharmacokinetics and Pharmacodynamics of CXA-10 in Healthy Volunteers || An Open-Label, Non-Randomized Study of Safety, Tolerability and Pharmacokinetics of Intravenous CXA-10 Emulsion in Subjects With Stage 3 and 4 Chronic ",NCT02127190|NCT02248051|NCT02313064|NCT02460146|NCT02547402|NCT03422510,0
