asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
BAT1308,Bio-Thera Solutions,high,,,,BAT1308 | bat1308,advanced solid tumors | cervical cancer | solid tumours | hepatocellular carcinoma | non-small cell lung cancer | solid tumor,"{""PHASE1"": 4, ""PHASE2/PHASE3"": 2, ""PHASE1/PHASE2"": 1}","{""TERMINATED"": 3, ""COMPLETED"": 1, ""RECRUITING"": 1, ""UNKNOWN"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",7,NCT05073484,NCT06341114,"A Phase 1, Multi-Center, Open-Label Study to Assess Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of BAT6021 as Mono Therapy or in Combination With BAT1308 in Patients With Advanced Solid Tumors || A Phase 1, Multi-Center, Open-Label Study to Assess Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of BAT6026 as Mo",NCT05073484|NCT05109650|NCT05155722|NCT06123884|NCT06139536|NCT06321068,0
XW003,Sciwind Biosciences,high,ECNOGLUTIDE,Protein,PHASE_3,XW003 | xw003,obesity | obstructive sleep apnea | type 2 diabetes mellitus,"{""PHASE2"": 2, ""PHASE3"": 3, ""PHASE1"": 2}","{""COMPLETED"": 4, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 2}",7,NCT05111912,NCT07434050,"A Phase 2, Open-label, Randomised, Dose-Finding Study of XW003, Once-Weekly Human Glucagon-Like Peptide 1 Analogue, Compared With Once-Daily Liraglutide 3 mg in Adult Participants With Obesity || A Phase 3, Multi-center, Open-label, Randomized Study to Evaluate the Efficacy and Safety of XW003 Versus Dulaglutide in Patients With T2DM Inadequately C",NCT05111912|NCT05680129|NCT06335134|NCT07073417|NCT07143227|NCT07387094,2
TQH2722,Chia Tai Tianqing (Sino Biopharm),high,,,,tqh2722 | TQH2722,atopic dermatitis | chronic sinusitis | nasal polyps | seasonal allergic rhinitis,"{""PHASE1"": 1, ""PHASE2"": 5, ""PHASE3"": 1}","{""UNKNOWN"": 2, ""COMPLETED"": 2, ""RECRUITING"": 2, ""ACTIVE_NOT_RECRUITING"": 1}",7,NCT05409326,NCT07398859,"A Phase I Study of TQH2722 Injection to Evaluate the Safety, Tolerability, Pharmacokinetics, Efficacy and Immunogenicity in Healthy Adult Subjects || A Multicenter, Randomized, Double-blind, Placebo-controlled Phase II Clinical Trial Evaluating the Efficacy and Safety of TQH2722 Injection in Subjects With Moderate to Severe Atopic Dermatitis || A M",NCT05409326|NCT05970432|NCT06089278|NCT06439381|NCT06552520|NCT06760182,0
IBI311,Innovent Biologics,high,,,,IBI311 | ibi311,thyroid eye disease | thyroid associated ophthalmopathy | thyroid-associated ophthalmopathy,"{""PHASE1"": 1, ""PHASE2/PHASE3"": 1, ""PHASE3"": 3, ""PHASE2"": 1, ""PHASE4"": 1}","{""COMPLETED"": 5, ""RECRUITING"": 2}",7,NCT05480579,NCT07152392,"A Dose Escalation Phase I Clinical Study to Evaluate the Tolerability and Safety of a Single Intravenous Injection IBI311 in Healthy Volunteers || A Multicenter, Randomized, Double-masked, Placebo-controlled Phase II/III Study Evaluating the Efficacy and Safety of IBI311 in Subjects With Active Thyroid Eye Disease || A Multicenter, Open-label Exten",NCT05480579|NCT05795621|NCT06126783|NCT06269393|NCT06525506|NCT07113262,0
IBI351,Innovent Biologics,high,,,,IBI351 | ibi351,colorectal cancer | non-small cell lung cancer,"{""PHASE1"": 5, ""PHASE2"": 2}","{""UNKNOWN"": 1, ""RECRUITING"": 2, ""COMPLETED"": 3, ""ENROLLING_BY_INVITATION"": 1}",7,NCT05497336,NCT07198841,"An Open-label, Multicenter, Phase Ib/III Study of Efficacy and Safety of IBI351 in Combination With Cetuximab in Subjects With KRAS G12C Mutated Metastatic Colorectal Cancer || An Open-label, Multi-center Phase Ib/III Study Evaluating the Efficacy and Safety of IBI351 in Combination With Chemotherapy in Advanced or Metastatic Non-squamous Non-small",NCT05497336|NCT05504278|NCT05626179|NCT05688124|NCT05699993|NCT06959589,1
YL202,MediLink Therapeutics,high,,,,yl202 | YL202,breast cancer | non-small cell lung cancer | cervical cancer | colorectal cancer | gastric cancer | head and neck squamous cell carcinoma,"{""PHASE1"": 1, ""PHASE2"": 3, ""PHASE1/PHASE2"": 1, ""PHASE3"": 2}","{""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 5, ""NOT_YET_RECRUITING"": 1}",7,NCT05653752,NCT07461454,"A Phase 1, Multicenter, Open-label, First-in-human Study of YL202 in Patients With Locally Advanced or Metastatic Non-small Cell Lung Cancer and Breast Cancer || A Multicenter, Open-Label, Phase II Study to Evaluate the Efficacy, Safety, and Pharmacokinetics of YL202 in Selected Patients With Advanced Solid Tumors || A Multicenter, Open-Label, Phas",NCT05653752|NCT06107686|NCT06439771|NCT07169994|NCT07202364|NCT07416994,0
SHR-9839,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-9839 | shr-9839,solid tumors | solid tumor | non-small cell lung cancer,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 5, ""PHASE2"": 1}","{""RECRUITING"": 6, ""ACTIVE_NOT_RECRUITING"": 1}",7,NCT05836948,NCT07229638,"An Open-label, Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of SHR-9839 for Injection in Patients With Advanced Solid Tumors || A Phase IB/II Clinical Study on the Safety, Tolerability and Efficacy of HRS-4642 in Combination With Anti-tumor Medication in Subjects With Advanced Solid Tumors || A Phase IB",NCT05836948|NCT06385678|NCT06474455|NCT06703177|NCT06754930|NCT06915142,0
SHR-3167,Jiangsu Hengrui Pharmaceuticals,high,,,,shr-3167 | SHR-3167,type 2 diabetes | type 2 diabetes mellitus,"{""PHASE1"": 4, ""PHASE2"": 3}","{""UNKNOWN"": 1, ""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1, ""COMPLETED"": 1}",7,NCT05996380,NCT07588906,"A Phase 1 Trial to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SHR-3167 Single Injection in Healthy Subjects and Patients With Type 2 Diabetes || A Randomized, Open-label, Treat-to-target, Parallel-controlled, Phase II Clinical Study to Evaluate the Efficacy and Safety of SHR-3167 and Insulin Glargine in Patients With",NCT05996380|NCT06688123|NCT07018453|NCT07032688|NCT07472725|NCT07489482,0
BGB-43395,BeiGene (BeOne Medicines),high,,,,bgb-43395 | BGB-43395,breast cancer | solid tumors | solid tumor,"{""PHASE1"": 6, ""PHASE3"": 1}","{""RECRUITING"": 5, ""ACTIVE_NOT_RECRUITING"": 1, ""COMPLETED"": 1}",7,NCT06120283,NCT07492641,"A Phase 1a/1b Study Investigating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Antitumor Activity of the CDK4 Inhibitor BGB-43395, Alone or as Part of Combination Therapies in Patients With Metastatic HR+/HER2- Breast Cancer and Other Advanced Solid Tumors || A Phase 1a/1b Study Investigating the Safety, Tolerabilit",NCT06120283|NCT06253195|NCT06257264|NCT06756932|NCT06761898|NCT07226349,1
HRS-8427,Jiangsu Hengrui Pharmaceuticals,high,,,,HRS-8427 | hrs-8427,urinary tract infection | pyelonephritis | complicated urinary tract infection | acute pyelonephritis | hospital-acquired bacterial pneumonia | ventilator-associated bacterial pneumonia,"{""PHASE2"": 2, ""PHASE3"": 1, ""PHASE1"": 4}","{""UNKNOWN"": 1, ""RECRUITING"": 2, ""COMPLETED"": 4}",7,NCT06144060,NCT07073157,"A Multi-center, Randomized, Double-blind, Active Controlled, Parallel Groups, Phase II Study to Evaluate the Efficacy and Safety of Intravenous HRS-8427 in the Treatment of Adults With Complicate Urinary Tract Infection, Including Acute Pyelonephritis || A Multi-center, Randomized, Double-blind, Active Controlled, Parallel Groups, Phase III Study t",NCT06144060|NCT06569056|NCT06841731|NCT07049107|NCT07049562|NCT07070375,2
