asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
NEXI-002,,,,,,NEXI-002 T cell product,multiple myeloma,"{""PHASE1/PHASE2"": 1}","{""SUSPENDED"": 1}",1,NCT04505813,NCT04505813,A Phase 1 / 2 Study to Evaluate the Safety and Tolerability of Adoptively Transferred Autologous T Cells in Patients With Relapsed Refractory Multiple Myeloma,NCT04505813,0
OP-1250,,,PALAZESTRANT,Small molecule,PHASE_3,OP-1250,breast cancer,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04505826,NCT04505826,"A Phase I Dose Escalation and Dose Expansion and Phase II Monotherapy Open-label, First-in-Human, Multicenter Study of OP-1250 in Adult Subjects With Advanced and/or Metastatic Hormone Receptor (HR)-Positive, HER2-negative Breast Cancer",NCT04505826,0
STP1002,,,,,,STP1002,solid tumors,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04505839,NCT04505839,First-In-Human Dose-Escalation Study of STP1002 in Patients With Advanced-Stage Solid Tumors,NCT04505839,0
7HP349,,,ALINTEGIMOD,Small molecule,PHASE_1_2,7HP349,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04508179,NCT04508179,"A Phase 1, Placebo-controlled, Within-Cohort Randomized, Double-blind, Single and Multiple Ascending Dose Study of the Safety, Tolerability and Pharmacokinetics of 7HP349 in Normal Healthy Male Subjects",NCT04508179,0
SPYK04,,,,,,spyk04,solid tumors,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT04511845,NCT04511845,"A Phase I, Open-Label, Multicenter, Dose Escalation and Cohort Expansion Study of SPYK04 as Monotherapy in Patients With Locally Advanced or Metastatic Solid Tumors",NCT04511845,0
CCT303,,,,,,CCT303-406,solid tumor,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT04511871,NCT04511871,"A Phase I Trial to Assess Safety, Tolerability and Anti-tumor Activity of Autologous T Cell Modified Chimeric Antigen Receptor (CAR) (CCT303-406) in Patients With Relapsed or Refractory HER2 Positive Solid Tumors",NCT04511871,0
VAX-001,,,,,,Covigenix VAX-001,SARS-CoV-2 infection | COVID-19,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04591184,NCT04591184,"Phase I/II Study to Evaluate Safety, Tolerability, and Immunogenicity of a Prophylactic Plasmid DNA Vaccine Against SARS-CoV-2 [Covigenix VAX-001/VAX-001-1b] in Healthy Adults 18 Years and Older",NCT04591184,0
MIRC208,,,,,,99mTc-MIRC208,HER2-positive cancer,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT04591652,NCT04591652,"A Novel VHH-Based Radiotracer, 99mTc-MIRC208, for SPECT/CT Imaging of HER2-Positive Cancer Patients",NCT04591652,0
CDK-002,,,,,,CDK-002,anaplastic thyroid carcinoma | triple negative breast cancer | cutaneous squamous cell carcinoma | squamous cell carcinoma of the head and neck,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04592484,NCT04592484,"A First-in-Human Study of CDK-002 (exoSTING) in Subjects With Advanced/Metastatic, Recurrent, Injectable Solid Tumors, With Emphasis on Squamous Cell Carcinoma of the Head and Neck, Triple Negative Breast Cancer, Anaplastic Thyroid Carcinoma, and Cutaneous Squamous Cell Carcinoma",NCT04592484,0
WD-1602,,,,,,wd-1602,,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04592822,NCT04592822,"A Single Dose, Randomized, Open Label, Two-Treatment, Two-Sequence, Two-Period, Crossover Bioequivalence Study of WD-1602 Versus Pradaxa® in Healthy Subjects Under Fed Condition",NCT04592822,0
CALY-002,,,,,,caly-002,celiac disease | eosinophilic esophagitis,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04593251,NCT04593251,"A Multicentre, SAD, and MAD Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IV Treatment of CALY-002 in Healthy Subjects and Subjects With Celiac Disease and Eosinophilic Esophagitis",NCT04593251,0
GEN-011,,,,,,gen-011,small cell lung cancer | cutaneous squamous cell carcinoma | squamous cell carcinoma of the head and neck | urothelial carcinoma | non-small cell lung cancer | renal cell carcinoma,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04596033,NCT04596033,"A Phase 1 Study to Evaluate the Safety, Proliferation and Persistence of GEN-011, an Autologous Adoptive Cell Therapy Targeting Neoantigens in Solid Tumors",NCT04596033,0
DS-01,,,,,,DS-01,irritable bowel syndrome,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04598295,NCT04598295,"A Randomized, Double Blind, Placebo-controlled Study to Evaluate the Impact of a Multi-strain Synbiotic on Fecal Metagenomic Stability, Gut Barrier Integrity, and Metabolic Output of the Gut Microbiota",NCT04598295,0
AD-2102,,,,,,AD-2102,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04600284,NCT04600284,"A Randomized, Open Label, Multiple Dose, Crossover Study to Evaluate Drug-drug Interaction of AD-2101 and AD-2102 in Healthy Male Subjects",NCT04600284,0
FLUNPF0103,,,,,,VRC-FLUNPF0103-00-VP,influenza,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04579250,NCT04579250,"VRC 323: A Phase I Open-Label Clinical Trial to Evaluate the Dose, Safety, Tolerability and Immunogenicity of an Influenza H10 Stabilized Stem Ferritin Vaccine, VRC-FLUNPF0103-00-VP, in Healthy Adults",NCT04579250,0
OKT10,,,,,,astatine 211 anti-cd38 monoclonal antibody okt10-b10,multiple myeloma,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT04579523,NCT04579523,A Phase I Trial Evaluating Escalating Doses of ²¹¹At-Labeled Anti-CD38 Monoclonal Antibody Followed by HLA-Matched or Haploidentical Donor Hematopoietic Cell Transplantation for High-Risk Multiple Myeloma,NCT04579523,0
EP0042,,,MOBINITINIB,Small molecule,PHASE_1_2,ep0042,acute myeloid leukemia,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT04581512,NCT04581512,"A Modular, Multipart, Multi-arm, Open-label, Phase I/IIa Study to Evaluate the Safety and Tolerability of EP0042 Alone and in Combination With Anti-cancer Treatments in Patients With Advanced Malignancies",NCT04581512,0
HSY244,,,,,,HSY244,atrial fibrillation,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT04582409,NCT04582409,"A Randomized, Placebo-controlled, Investigator- and Participant-blinded Study to Evaluate the Efficacy, Safety, Tolerability, and Pharmacokinetics of HSY244 in Participants With Atrial Fibrillation",NCT04582409,0
FTX-6058,,,POCIREDIR,Small molecule,PHASE_2,FTX-6058,sickle cell disease,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04586985,NCT04586985,"A Phase 1 Randomized, Double-Blind, Placebo-Controlled, Single-and Multiple-Dose Study Evaluating Safety, Tolerability, and Pharmacokinetics, With an Open-Label Initial Food Effect and CYP3A Drug-Drug Interaction Study, of FTX-6058 in Healthy Adult Subjects, and a Randomized, Double-Blind, Placebo-Controlled Multiple-Dose Study Evaluating, Safety, ",NCT04586985,0
SLS009,,,,,,SLS009,lymphoma | chronic lymphocytic leukemia | acute myeloid leukemia | small lymphocytic lymphoma,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT04588922,NCT04588922,"A Phase I/IIa, Open-Label Dose Escalation and Dose Expansion Study of Intravenous GFH009 Single Agent and in Combination With Venetoclax and Azacitidine in Patients With Relapsed/Refractory Hematologic Malignancies and High-Risk Newly Diagnosed AML",NCT04588922,0
TD-1058,,,,,,TD-1058,idiopathic pulmonary fibrosis,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04589260,NCT04589260,"A Ph 1, Rndmzd, Dbl-Blinded, Pbo-Controlled, 4-Part Study to Eval the Safety, Tolerability, PK, and PD of TD-1058 Admin by Inhalation of Single (A) and Multiple (B) Ascending Doses in Healthy Subjs and Subjs With IPF (C) and Following Admin Microtracer Doses (D)",NCT04589260,0
GLS-1027,,,VGX-1027,Small molecule,PHASE_2,GLS-1027,severe pneumonitis,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04590547,NCT04590547,"Safety, Tolerability and Efficacy and Dose Response of GLS-1027 in the Prevention of Severe Pneumonitis Caused by SARS-CoV-2 Infection",NCT04590547,0
EXN407,,,,,,EXN407,diabetic macular oedema,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04565756,NCT04565756,"A Randomised, Double-Masked Vehicle-Controlled, Multiple Dose, Dose Escalation Study To Evaluate The Safety and Tolerability of EXN407 in Subjects With Centre Involved Diabetic Macular Oedema Secondary to Diabetes Mellitus",NCT04565756,0
V590,,,,,,v590,severe acute respiratory syndrome coronavirus 2 infection,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04569786,NCT04569786,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Dose-Ranging Trial to Evaluate the Safety and Immunogenicity of V590 in Healthy Adults",NCT04569786,0
AP30663,,,,,,AP30663,atrial fibrillation,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04571385,NCT04571385,"A Double-Blind, Randomised, Placebo-Controlled, Parallel-Group Study of AP30663 Given Intravenously for Cardioversion in Patients With Atrial Fibrillation",NCT04571385,0
MPC6827,,,VERUBULIN HYDROCHLORIDE,Small molecule,PHASE_1_2,MPC6827,amyotrophic lateral sclerosis | alzheimer's disease,"{""EARLY_PHASE1"": 2}","{""COMPLETED"": 2}",1,NCT04575727,NCT04575727,Exploratory Evaluation of [11C]MPC6827 Pharmacokinetics With Positron Emission Tomography (PET) || Exploratory Evaluation of [11C]MPC6827 Pharmacokinetics With Positron Emission Tomography (PET),NCT04575727,0
FT-7051,,,POCENBRODIB,Small molecule,PHASE_1_2,FT-7051,prostate cancer,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04575766,NCT04575766,A Phase 1 Study of FT-7051 in Men With Metastatic Castration-Resistant Prostate Cancer,NCT04575766,0
UNI911,,,,,,UNI911,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04576312,NCT04576312,"Phase 1 Randomized, Double-Blind, Parallel Group, Placebo-Controlled Study to Assess the Safety of Ascending Doses of UNI911 INHALATION in Healthy Volunteers in Preparation for Evaluation in Adults With COVID-19",NCT04576312,0
