asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
icosma,,,,,,icosma,type 2 diabetes,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05435677,NCT05435677,A Study Investigating the Pharmacokinetic Properties of a Single Dose of IcoSema Compared With Insulin Icodec and Semaglutide Given Separately in Chinese Participants With Type 2 Diabetes,NCT05435677,1
yu-ping-feng formula,,,,,,yu-ping-feng formula,coronavirus disease 2019,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT04668222,NCT04668222,"Based on the Theory of ""Body Constitution of Chinese Medicine"" and ""Combination of Prescription and Syndrome"" to Improve COVID-19 Susceptible Body Constitution of Residents in Hong Kong",NCT04668222,1
recombinant human bone morphogenic protein-2,,,,,,recombinant human bone morphogenic protein-2,,"{""NA"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT04670965,NCT04670965,Release Kinetics of rhBMP-2 Using E-PRF as an Autologous Carrier: An in Vitro Analysis,NCT04670965,0
camerlizumab,,,,,,camerlizumab,breast cancer,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT04683445,NCT04683445,A Real-world Study: Efficacy and Safety of Eribulin in the Treatment of Advanced Breast Cancer,NCT04683445,0
deulorlatinib,,,DEULORLATINIB,Small molecule,PHASE_1,deulorlatinib,non-small cell lung cancer,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05441956,NCT05441956,"A Dose Escalation and Expansion Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of TGRX-326 Monotherapy for the Treatment of Advanced ALK-positive or ROS1-positive Non-Small Cell Lung Cancer",NCT05441956,0
paprolizumab,,,,,,paprolizumab,temporal bone cancer,"{""PHASE4"": 1}","{""UNKNOWN"": 1}",1,NCT05444673,NCT05444673,"Sun Yat-sen Memorial Hospital, Sun Yat-sen University",NCT05444673,0
ertuzumab,,,,,,ertuzumab,breast cancer,"{""PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT05444998,NCT05444998,"A Prospective, Open-label, Single-arm Phase II Study of Neoadjuvant Ertuzumab Combined With Pyrrolidone and Nab-paclitaxel in Patients With HER2-positive Early and Locally Advanced Breast Cancer",NCT05444998,0
ezurpimtrostat,,,EZURPIMTROSTAT,Small molecule,PHASE_2,ezurpimtrostat,hepatocellular carcinoma,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT05448677,NCT05448677,"Ezurpimtrostat Autophagy Inhibitor in Association With Atezolizumab-Bevacizumab in First Line Treatment of Unresectable Hepatocellular Carcinoma, a Phase 2b Randomized Trial",NCT05448677,0
cu xiu tang,,,,,,cu xiu tang,olfactory dysfunction,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT05448898,NCT05448898,The Efficacy of Traditional Chinese Medicine in Olfactory Dysfunction: A Randomized Controlled Trial,NCT05448898,1
xiao-xian-gui-fu-tang,,,,,,xiao-xian-gui-fu-tang,atopic dermatitis,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT04686955,NCT04686955,The Efficacy of Patients With Moderate to Severe Atopic Dermatitis Treated With Chinese Herbal Medicine,NCT04686955,1
