asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
MIL116,Beijing Mabworks,high,,,,mil116,IgA nephropathy,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07375758,NCT07375758,"A Phase I/II, Safety, Tolerability, Pharmacokinetics and Pharmacodynamics Study of MIL116 in Healthy Participants and Patients With IgA Nephropathy",NCT07375758,0
HEC-151,HEC Pharm (Sunshine Lake),high,,,,hec-151,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07376200,NCT07376200,"An I-phase Clinical Trial Evaluating the Safety, Tolerability, Pharmacokinetic/Pharmacodynamic Characteristics of a Single Dose of HEC-151 Injection in Healthy Chinese Participants in a Single-center, Randomized, Placebo (Single-blind) and Positive Control (Open-label) Study",NCT07376200,1
HDM2006,Huadong Medicine,high,,,,hdm2006,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07377591,NCT07377591,"A Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Efficacy and Pharmacokinetics of HDM2006 Monotherapy in Patients With Advanced Solid Tumors",NCT07377591,0
SHR-1049,Jiangsu Hengrui Pharmaceuticals,high,,,,shr-1049,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07380334,NCT07380334,"An Open Label, Multicenter Phase I Clinical Study on the Safety, Tolerability, Pharmacokinetics and Efficacy of SHR-1049 Injection in Patients With Advanced Solid Tumors",NCT07380334,0
SKB105,Kelun-Biotech,high,,,,skb105,solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07380386,NCT07380386,"A Phase 1/2 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Efficacy of SKB105 for Injection in Participants With Advanced Solid Tumors",NCT07380386,0
SAL023,Salubris Biotherapeutics,medium,,,,SAL023,,"{""PHASE1"": 1}","{""ENROLLING_BY_INVITATION"": 1}",1,NCT07384104,NCT07384104,"A Randomized, Open-Label, Single-Dose, Parallel-Controlled Biosimilarity Study to Compare the Pharmacokinetics, Pharmacodynamics, Safety and Immunogenicity of SAL023 and Italy-Manufactured Evenity in Healthy Adult Chinese Subjects",NCT07384104,1
JSKN027,Alphamab Oncology,high,,,,JSKN027,advanced malignant solid tumors | non-small cell lung cancer | hepatocellular carcinoma | colorectal cancer,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07391644,NCT07391644,"A First-in-Human, Open-Label, Multicenter, Phase 1 Study to Evaluate the Safety, Tolerability, and Preliminary Antitumor Activity of JSKN027 in Patients With Advanced Malignant Solid Tumors",NCT07391644,0
cisplatin and docetaxel,Huabo Biopharm (Huaota),medium,CISPLATIN,Small molecule,APPROVAL,cisplatin and docetaxel,nasopharyngeal carcinoma,"{""PHASE2"": 2}","{""RECRUITING"": 2}",1,NCT07392320,NCT07392320,"A Randomized, Open-Label, Phase II Clinical Study Comparing Immunotherapy Combined With Induction Chemotherapy Followed by Concurrent Chemoradiotherapy and Immunotherapy Maintenance Versus Capecitabine Maintenance in Locally Advanced High-Risk Nasopharyngeal Carcinoma || A Randomized, Open-Label, Phase II Clinical Study Comparing Immunotherapy Comb",NCT07392320,0
GENSCI145,GeneScience (Changchun High-Tech),high,,,,gensci145,solid tumor,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07407504,NCT07407504,"An International, Multicenter, Open-label, Phase 1/2 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics, and Efficacy of GenSci145, as Monotherapy or in Combination Therapy, in Participants With PIK3CA-mutated, Locally Advanced or Metastatic Solid Tumors.",NCT07407504,0
SYH2085,CSPC Pharmaceutical,high,,,,SYH2085,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07412353,NCT07412353,"A Phase І, Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of SYH2085 in Chinese Healthy Participants",NCT07412353,1
SHR-1894,Jiangsu Hengrui Pharmaceuticals,high,,,,shR-1894,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07414602,NCT07414602,"A Randomized, Double-blind, Placebo-controlled Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single Subcutaneous Doses of SHR-1894 in Healthy Subjects",NCT07414602,0
HLX3901,Shanghai Henlius Biotech,high,,,,HLX3901,neuroendocrine carcinoma | small cell lung cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07416695,NCT07416695,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of HLX3901 (DLL3 × DLL3 × CD3 × CD28 Tetra-specific Antibody) in Patients With Advanced Small Cell Lung Cancer or Neuroendocrine Carcinoma",NCT07416695,0
