asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
WD-01,,,,,,WD-01,colorectal cancer,"{""EARLY_PHASE1"": 1}","{""SUSPENDED"": 1}",1,NCT06675513,NCT06675513,A Clinical Study on the Safety and Efficacy of GCC Targeting CAR-T Cells (WD-01) for Metastatic Colorectal Cancer,NCT06675513,0
KRRO-110,,,,,,KRRO 110,alpha-1 antitrypsin deficiency,"{""PHASE1/PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT06677307,NCT06677307,"A Phase 1/2a, Single- and Multiple-dose Escalation Study to Evaluate the Safety, Tolerability, Pharmacodynamics, and Pharmacokinetics of KRRO 110 in Healthy Adult Volunteers and in Adult Participants With Alpha-1 Antitrypsin Deficiency (AATD) (REWRITE)",NCT06677307,0
KELI-101,,,,,,KELI-101,chronic kidney disease | acute kidney injury,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06678399,NCT06678399,"Phase 1B/2 Clinical Trial Assessing the Safety, Tolerability and Preliminary Efficacy of the Allogeneic Placental Mesenchymal Cells for the Preemptive Treatment of Patients At Risk for Acute Kidney Injury Following Cardiac Surgery",NCT06678399,0
REC-1245,,,,,,REC-1245,solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06678659,NCT06678659,"A Phase 1 / 2, Open-Label Study of REC-1245 in Participants With Unresectable, Locally Advanced, or Metastatic Cancer",NCT06678659,0
GBP560,,,,,,GBP560,Japanese encephalitis,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06680128,NCT06680128,"A 2-Stage, Phase I/II, Active-controlled, Randomized, Observer-blinded, Dose-finding Study to Assess the Safety, Reactogenicity, and Immunogenicity of SK Japanese Encephalitis mRNA Vaccines (GBP560) in Healthy Adults (Aged 18 Years and Older)",NCT06680128,0
ARD103,,,,,,ARD103,myelodysplastic syndrome | acute myeloid leukemia,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06680752,NCT06680752,"A Phase 1/2, Open-label, Multicenter Trial to Assess the Safety and Efficacy of ARD103 in Patients With Relapsed or Refractory Acute Myeloid Leukemia or Myelodysplastic Syndrome",NCT06680752,0
NP-201,,,,,,NP-201 acetate,ulcerative colitis,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06681389,NCT06681389,"A Randomized, Double-Blind Phase1b/2a Clinical Study to Evaluate Efficacy, Safety and Tolerability of Subcutaneous Administration of NP-201 Acetate Injection in Healthy Adult Volunteers and in Patients With Mild-To-Moderate Active Ulcerative Colitis",NCT06681389,0
LM-2417,,,,,,LM-2417,advanced solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06682780,NCT06682780,"An Open-label, Dose-escalation, and Dose-expansion Phase I/II Clinical Study of Safety, Tolerability, Pharmacokinetic Profile, and Initial Efficacy of LM-2417 for Injection Alone or in Combination With Other Antitumor Agents in Patients With Advanced Solid Tumors",NCT06682780,0
CZ10,,,,,,CZ10,vascular disease,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06708767,NCT06708767,Randomized Double Blind Phase 1 Safety Study of CZ10 in Healthy Volunteers,NCT06708767,0
KSD-201,,,,,,KSD-201,clear cell renal cell carcinoma,"{""EARLY_PHASE1"": 1}","{""WITHDRAWN"": 1}",1,NCT06708936,NCT06708936,"A Single-arm, Open-label, Single-center, Multiple-dose Early Exploratory Clinical Study to Evaluate the Safety, Tolerability, and Preliminary Efficacy of KSD-201 in Patients With Advanced Clear Cell Renal Cell Carcinoma",NCT06708936,0
AMT-143,,,,,,AMT-143,postsurgical pain,"{""PHASE2"": 1}","{""WITHDRAWN"": 1}",1,NCT06709612,NCT06709612,Pilot Phase II Study of AMT-143 for Postsurgical Analgesia After Hernia Repair,NCT06709612,0
SC-102,,,,,,SC-102,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06710158,NCT06710158,"Phase Ⅰ Study to Evaluate the Safety/Tolerability, Pharmacokinetics, and Efficacy of SC-102 in Subjects With Advanced or Metastatic Solid Tumors That Express EphA2",NCT06710158,0
ADRX-0405,,,,,,adrx-0405,gastric cancer | non-small cell lung cancer | prostate cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06710379,NCT06710379,A Phase 1a/b Study of ADRX-0405 in Subjects With Select Advanced Solid Tumors,NCT06710379,0
SPN01,,,,,,SPN01,colorectal cancer,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06710561,NCT06710561,"The Phase I Single-center, Single-blind, Randomized Clinical Study of the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of Injectable SPN01",NCT06710561,0
HYP-6589,,,,,,HYP-6589,solid tumors | non-small cell lung cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06712680,NCT06712680,"A Phase I/II , Open-label, Multi-center, Multi-cohort Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Efficacy of HYP-6589 Monotherapy in Advanced Solid Tumors and Combination With Tyrosine Kinase Inhibitors in Patients With Advanced NSCLC With Target-driven Gene Positivity",NCT06712680,0
ELK-003,,,,,,elk-003,epidermolysis bullosa,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06713434,NCT06713434,"Pilot, Non-Randomized, Open-Label Study to Determine the Effect of Topical ELK (ELK-003) Eye Drops Applied 6 Times Daily on Ocular Signs and Symptoms in Patients With Junctional and Dystrophic Subtypes of Epidermolysis Bullosa. Estudio Piloto, no Randomizado y Abierto Para Determinar el Efecto de Las Gotas oftalmológicas tópicas ELK Aplicadas 6 Vec",NCT06713434,0
BSB-1001,,,,,,BSB-1001,myelodysplastic syndromes | acute myeloid leukemia | acute lymphoblastic leukemia,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06704152,NCT06704152,"A Phase 1/2a Multicenter Ascending Dose Study to Evaluate the Safety of HA-1 Minor Histocompatibility Antigen-Reactive TCR-Modified T Cells (BSB-1001) in Patients Undergoing HLA-Matched Allogenic Hematopoietic Stem Cell Transplant for AML, ALL or MDS",NCT06704152,0
SUVN-I6107,,,,,,suvn-i6107,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06705088,NCT06705088,"A First-In-Human, Randomized, Double-Blind, Placebo-Controlled, Single And Multiple Ascending Oral Dose Study Of SUVN-I6107 To Assess The Safety, Tolerability, Pharmacokinetics, And Pharmacodynamics In Healthy Subjects",NCT06705088,0
CBG002,,,,,,cbg002 car-t cell,multiple myeloma,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06705725,NCT06705725,Phase I Clinical Study of CBG002 CAR-T Cell in Treatment of Relapsed/refractory Multiple Myeloma,NCT06705725,0
BAR502,,,,,,BAR502,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06705998,NCT06705998,"A Phase I, Two Parts Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Single and Multiple Ascending Doses of BAR502 in Healthy Subjects",NCT06705998,0
BH-30643,,,,,,BH-30643,non-small cell lung cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06706076,NCT06706076,"A Phase 1/2 Open-Label, Multicenter, First-in-Human Study of the Safety, Tolerability, Pharmacokinetics, and Antitumor Activity of BH-30643 in Adult Subjects With Locally Advanced or Metastatic NSCLC Harboring EGFR and/or HER2 Mutations (SOLARA)",NCT06706076,0
NGGT001,,,,,,nggt001,bietti crystalline corneoretinal dystrophy,"{""PHASE1/PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06706427,NCT06706427,A Phase I/II Study for Subretinal Injection of NGGT001 in Patients With Bietti Crystalline Corneoretinal Dystrophy,NCT06706427,0
TBD11,,,,,,TBD11,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06707142,NCT06707142,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose and Multiple Ascending Dose Trial in Healthy Adult Participants to Evaluate the Safety, Tolerability, and Pharmacokinetics of TBD11 With an Open Label (Single Dose) Food Effect Panel",NCT06707142,0
TCR1020,,,,,,TCR1020-CD8 T cells,colorectal cancer | pancreatic adenocarcinoma,"{""PHASE1"": 1}","{""WITHDRAWN"": 1}",1,NCT06707896,NCT06707896,"Phase I, Open-Label Study of Autologous Mutant KRAS-redirected T-cell Receptor Cells (TCR1020-CD8)",NCT06707896,0
CLS-616,,,,,,ABBV-CLS-616,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06698926,NCT06698926,"A Phase 1 First in Human, Single and Multiple Ascending Dose, Food Effect, and Drug-Drug Interaction Study in Healthy Volunteers to Evaluate the Safety, Tolerability, and Pharmacokinetics of ABBV-CLS-616",NCT06698926,0
PRX019,,,,,,prx019,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06699680,NCT06699680,"A Phase 1, Randomized, Double-Blind, Sponsor-Open, Placebo Controlled, First In Human Study to Evaluate the Safety, Tolerability, Immunogenicity, and Pharmacokinetics of Single Ascending and Multiple Doses of PRX019 in Healthy Adults",NCT06699680,0
GCC2005,,,,,,gcc2005,T-cell malignancies | natural killer cell malignancies,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06699771,NCT06699771,"A Phase 1, Multicenter Trial to Assess the Safety, Tolerability, and Preliminary Efficacy of GCC2005 With Lymphodepleting Chemotherapy in Treatment of Patients With Relapsed or Refractory NK and T-cell Malignancies",NCT06699771,0
PBA-0111,,,,,,PBA-0111,triple negative breast cancer | soft tissue sarcoma | head and neck squamous cell carcinoma,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06700070,NCT06700070,A Phase 0 Multicenter Study of the Pharmacodynamic Effects of Intratumoral Microdose Administration of PBA-0111 in Patients With Solid Tumors,NCT06700070,0
