asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
GFH276,GenFleet Therapeutics,high,,,,GFH276,colorectal cancer | non-small cell lung cancer | pancreatic ductal adenocarcinoma,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07198321,NCT07198321,"A Single-Arm, Open-Label, Multicenter Phase I/II Clinical Study",NCT07198321,0
GR2303,Genrix Bio,medium,,,,GR2303,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07199270,NCT07199270,"A Randomized, Double-blind, Placebo-controlled of GR2303 Injection in Healthy Adult Subjects to Evaluate the Safety, Tolerability, Pharmacokinetics, Immunogenicity and Pharmacologic of GR2303",NCT07199270,0
amoxycillin clavulanic acid,Elpiscience,medium,AMOXICILLIN,Small molecule,APPROVAL,amoxycillin clavulanic acid,infection,"{""PHASE2/PHASE3"": 1}","{""RECRUITING"": 1}",1,NCT07202091,NCT07202091,Role of Antibiotic Therapy or Immunoglobulin On iNfections in hAematoLogy (Stop-Ig),NCT07202091,0
JMKX005425,Jemincare,high,,,,JMKX005425,advanced solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07208136,NCT07208136,"An Open-label, Multi-center Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of JMKX005425 Tablets in Subjects With Microsatellite Instability-High or Mismatch Repair Deficient Advanced Solid Tumors",NCT07208136,0
ZL-1109,Zai Lab,high,,,,zl-1109,thyroid eye disease,"{""PHASE3"": 1}","{""RECRUITING"": 1}",1,NCT07211776,NCT07211776,"A Multicenter, Double-blinded, Randomized, Placebo Controlled Phase 3 Trial to Evaluate the Efficacy and Safety of ZL-1109 in Chinese Participants With Thyroid Eye Disease (TED)",NCT07211776,1
SHR-4298,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-4298,malignant solid tumors,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07229612,NCT07229612,"A Multicenter, Open-label Phase I/II Clinical Study on the Safety, Tolerability, Pharmacokinetics and Efficacy of SHR-4298 Injection in Patients With Malignant Solid Tumors",NCT07229612,0
SHR-4658,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-4658,elevated blood pressure,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07230145,NCT07230145,"A Double-Blind, Randomized, Dose-Escalating Phase I Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single-Dose SHR-4658 in Healthy Volunteers or Volunteers With Elevated Blood Pressure",NCT07230145,0
HRS-3095,Jiangsu Hengrui Pharmaceuticals,high,,,,HRS-3095,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07230418,NCT07230418,"A Double-blind, Randomized, Dose-escalation Phase I Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Food Effect of Single and Multiple Doses of HRS-3095 Oral Administration in Healthy Subjects, as Well as the Effect of HRS-3095 on CYP3A4 Metabolic Enzymes",NCT07230418,0
GENSCI139,GeneScience (Changchun High-Tech),high,,,,gensci139,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07230977,NCT07230977,"A Phase I, Two-Part, Multicenter, First-in-Human Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Anti-tumor Activities of GenSci139 in Patients With Locally Advanced or Metastatic Solid Tumors",NCT07230977,0
SHR-4610,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-4610,solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07231211,NCT07231211,"An Open-label, Multicenter Phase I/II Clinical Study of SHR-4610 Injection in Patients With Advanced Solid Tumors to Evaluate Safety, Tolerability, Pharmacokinetics and Efficacy",NCT07231211,0
HRS-2183,Jiangsu Hengrui Pharmaceuticals,high,,,,hrs-2183,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07232758,NCT07232758,"Safety, Tolerability and Pharmacokinetic Studies of HRS-2183 for Injection in Healthy Chinese Subjects After Single and Multiple Administration",NCT07232758,1
CT0991,CARsgen Therapeutics,medium,,,,CT0991,acute myeloid leukemia,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07233018,NCT07233018,A Clinical Study to Investigate the Safety and Efficacy of CT0991 in Patients With Relapsed/Refractory Acute Myeloid Leukemia.,NCT07233018,0
QLS1304,Qilu Pharmaceutical,high,,,,qls1304,breast cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07235176,NCT07235176,"A Phase Ib/II Clinical Study to Evaluate Safety, Preliminary Efficacy and PK Characteristic of QLS1304 Combined With Endocrine Therapy in ER+/HER2- Breast Cancer Patients",NCT07235176,0
ZL-1503,Zai Lab,high,,,,ZL-1503,atopic dermatitis,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07235384,NCT07235384,"A Phase 1/1b Randomized, Double Blind, Placebo-controlled, Single and Multiple Dose Escalation Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of ZL-1503 in Healthy Volunteers and Participants With Moderate to Severe Atopic Dermatitis (AD)",NCT07235384,0
LY01021,Luye Pharma,high,,,,LY01021,controlled ovarian hyperstimulation,"{""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT07236476,NCT07236476,"A Multicentre, Open-label, Dose-finding, Phase 2 Study to Investigate the Efficacy, and Safety of Different Doses of LY01021 in Controlled Ovarian Hyperstimulation(COH) for Female Subjects Undergoing Assisted Reproductive Technology (ART)",NCT07236476,0
KLA478,Kelun-Biotech,medium,,,,kla478,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07240675,NCT07240675,"A Phase I Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Single Doses of KLA478 in Healthy Volunteers",NCT07240675,0
SYH2061,CSPC Pharmaceutical,high,,,,SYH2061,,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07241910,NCT07241910,"A Phase I, Single-Center, Randomized, Double-Blind, Placebo-Controlled, Single-Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SYH2061 in Healthy Subjects",NCT07241910,0
GZR-33,Gan & Lee Pharmaceuticals,high,,,,gzr-33,type 1 diabetes,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07242664,NCT07242664,"A Trial to Evaluate the Pharmacodynamics, Pharmacokinetics, Safety, and Tolerability of Insulin GZR33 Compared With Insulin Degludec at Steady State in Participants With Type 1 Diabetes",NCT07242664,0
GENSCI140,GeneScience (Changchun High-Tech),high,,,,gensci140,advanced solid tumor | ovarian cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07251166,NCT07251166,"A Multi-center, Open-label, Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Anti-tumor Efficacy of GenSci140 in Patients With Advanced Solid Tumors",NCT07251166,0
GENSCI143,GeneScience (Changchun High-Tech),high,,,,gensci143,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07252414,NCT07252414,"A Phase 1, Multicenter, Open-Label, First-in-Human Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Anti-Tumor Activity of GenSci143 in Participants With Advanced Solid Tumors",NCT07252414,0
AN9025,Adlai Nortye,medium,,,,AN9025,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07252479,NCT07252479,"A Multi-center, Open-label, Phase I Study Evaluating the Safety, Tolerability, Pharmacokinetics and Anti-tumor Activity of AN9025 in Participants With Advanced or Metastatic Solid Tumors Harboring RAS Mutations",NCT07252479,0
GC203,Gracell Biotechnologies,low,,,,GC203 TIL,malignant solid tumors,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07256756,NCT07256756,A Phase I Study of Engineered Tumor Infiltrating Lymphocytes Injection (GC203 TIL) in Patients With Advanced Solid Tumors,NCT07256756,0
DB-1324,Duality Biologics,high,,,,DB-1324,gastrointestinal tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07263594,NCT07263594,"A Phase 1/2, Multicenter, Open-Label, First-in-Human Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of DB-1324 in Participants With Advanced/Metastatic Gastrointestinal Tumors",NCT07263594,0
SIM0609,Simcere Zaiming,high,,,,sim0609,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07265921,NCT07265921,"A Phase I First-in-Human, Multicenter Study to Investigate the Safety, Tolerability, Pharmacokinetics and Preliminary Antitumor Activity of SIM0609 in Adult Participants With Locally Advanced/Metastatic Solid Tumors",NCT07265921,0
TQC3302,Chia Tai Tianqing (Sino Biopharm),high,,,,TQC3302,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07267130,NCT07267130,"Phase I Clinical Study to Evaluate the Safety, Tolerability and Pharmacokinetic Profile of TQC3302 Inhalation Spray in Healthy Adult Subjects in China",NCT07267130,1
tirellizumab,BeiGene (BeOne Medicines),high,TISLELIZUMAB,Antibody,APPROVAL,tirellizumab,oral squamous cell carcinoma,"{""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT07267286,NCT07267286,"Efficacy of Tirellizumab Combined With TP Neoadjuvant Therapy in the Treatment of Early Oral Squamous Cell Carcinoma (cT1-2N0M0) Versus Standard Therapy: a Randomized Controlled, Single-center Exploratory Clinical Study",NCT07267286,0
TQB3122,Chia Tai Tianqing (Sino Biopharm),high,,,,tqb3122,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07269145,NCT07269145,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of TQB3122 Capsules in Subjects With Advanced Malignant Tumors",NCT07269145,0
CNCT-19,Juventas Cell Therapy,high,INATICABTAGENE AUTOLEUCEL,Gene,PHASE_2,CNCT-19,acute lymphoblastic leukemia,"{""NA"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT07269587,NCT07269587,"A Retrospective, Observational, and Multicenter Real-world Study on the Treatment of Adult B-cell Acute Lymphoblastic Leukemia With CNCT-19",NCT07269587,0
HDM2017,Huadong Medicine,high,,,,HDM2017,malignant solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07274085,NCT07274085,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic (PK) Characteristics, and Preliminary Antitumor Efficacy of HDM2017 in Participants With Advanced Malignant Solid Tumors",NCT07274085,0
HLX37,Shanghai Henlius Biotech,high,,,,HLX37,solid tumors | non-small cell lung cancer,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07274813,NCT07274813,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Characteristics of HLX37 (Recombinant Human Bispecific Antibodies Against PD-L1 and VEGF) in Patients With Advanced/Metastatic Solid Tumors",NCT07274813,0
JMT106,Jemincare,high,,,,JMT106,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07275073,NCT07275073,"A Phase I Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics, Immunogenicity, and Preliminary Antitumor Activity of JMT106 Injection in Patients With Advanced Solid Tumors",NCT07275073,0
SHR-2906,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-2906,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07280936,NCT07280936,"A Randomized, Double-blind, Placebo-controlled, Dose-escalation Phase I Study on the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of SHR-2906 Injection in Healthy Subjects With a Single Dose and in Obese Patients With Multiple Doses",NCT07280936,0
HSK47977,Haisco Pharmaceutical,high,,,,hsk47977,non-Hodgkin lymphoma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07283796,NCT07283796,"A Phase I Clinical Study to Evaluate the Safety, Efficacy, and PK/PD Characteristics of HSK47977 Tablets in Subjects With Relapsed or Refractory Non-Hodgkin's Lymphoma",NCT07283796,0
ABSK131,Abbisko Therapeutics,high,,,,ABSK131,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07288957,NCT07288957,"A Phase 1, First-in-Human, Multicenter, Open-Label Study of ABSK131 to Assess Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy in Patients With MTAP-Deficient Advanced/Metastatic Solid Tumors",NCT07288957,0
TQB3217,Chia Tai Tianqing (Sino Biopharm),high,,,,TQB3217,solid tumors,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07291050,NCT07291050,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of TQB3217 Tablets in Subjects With Advanced Malignant Tumors",NCT07291050,0
JSKN022,Alphamab Oncology,high,,,,JSKN022,malignant solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07292402,NCT07292402,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics/Pharmacodynamics, and Antitumor Activity of JSKN022 in Subjects With Advanced Malignant Solid Tumors",NCT07292402,0
QLS2313,Qilu Pharmaceutical,high,,,,QLS2313,hematological malignancies,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07294300,NCT07294300,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of QLS2313 for Injection in Patients With Relapsed/Refractory Hematological Malignancies",NCT07294300,0
herceptin hylecta,Shanghai Henlius Biotech,high,TRASTUZUMAB,Antibody,APPROVAL,herceptin hylecta,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07299955,NCT07299955,"A Phase 1, Randomized, Double-Blind, Two-arm, Parallel Design, Comparative Study to Assess Pharmacokinetics, Immunogenicity, Safety and Tolerability of Bmab3000 and Herceptin Hylecta® Following a Single Dose of 600 mg Subcutaneous Injection in Healthy Male Volunteers",NCT07299955,0
HRS-6257,Jiangsu Hengrui Pharmaceuticals,high,,,,HRS-6257,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07301333,NCT07301333,"A Phase 1 Study To Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and the Effect of Food on the Bioavailability of HRS-6257 in Healthy Subjects",NCT07301333,0
AK152,Akeso,high,,,,ak152,Alzheimer's disease,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07301502,NCT07301502,"A Randomized, Double-blind, Placebo-controlled, Dose-escalation Phase I Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics, Immunogenicity, and Preliminary Efficacy of AK152 in Healthy Volunteers and Patients With Alzheimer' s Disease",NCT07301502,0
