asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
efesovir,,,,,,efesovir,coronavirus infection,"{""PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT05060705,NCT05060705,"Randomized Controlled Open Study of Safety and Preliminary Efficiency of the Drug ""Efesovir"" (Oral Solution) for Coronavirus Infection (COVID-19)",NCT05060705,0
liu-jun-zi-tang,,,,,,Liu-Jun-Zi-Tang,asthma,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT05066841,NCT05066841,Chinese Herbal Medicine Formula Combined With Inhaled Corticosteroids for the Treatment of Mild to Persistent Asthma in Children: a Randomized Double-blind Placebo-controlled Trial,NCT05066841,1
ma-hsing-kan-shih-tang,,,,,,Ma-Hsing-Kan-Shih-Tang,asthma,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT05066841,NCT05066841,Chinese Herbal Medicine Formula Combined With Inhaled Corticosteroids for the Treatment of Mild to Persistent Asthma in Children: a Randomized Double-blind Placebo-controlled Trial,NCT05066841,1
"measles mumps and rubella combined vaccine, live",,,,,,"measles mumps and rubella combined vaccine, live",mumps | rubella | measles,"{""PHASE4"": 1}","{""COMPLETED"": 1}",1,NCT05161845,NCT05161845,"A Phase IV Randomized, Blinded Clinical Trial to Assess Measles Mumps and Rubella Combined Vaccine, Live, (MMR) Lot-to-lot Consistency in Healthy Chinese Children at the Age of 8-12 Months",NCT05161845,1
enituzumab,,,,,,enituzumab,breast cancer,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT05167643,NCT05167643,Exploratory Study of HR-positive HER2-positive MBC Combined Treatment Plan,NCT05167643,0
traditional chinese medicine 2,,,,,,traditional chinese medicine 2,hepatic encephalopathy | chronic hepatitis B,"{""PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT05128305,NCT05128305,Shandong Provincial Integrated Traditional Chinese and Clinical Medicine(Chronic Hepatitis B and Its Complication) Prevention and Treatment Project,NCT05128305,1
traditional chinese medicine 1,,,,,,traditional chinese medicine 1,hepatic encephalopathy | chronic hepatitis B,"{""PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT05128305,NCT05128305,Shandong Provincial Integrated Traditional Chinese and Clinical Medicine(Chronic Hepatitis B and Its Complication) Prevention and Treatment Project,NCT05128305,1
recombinant humanized anti-pcsk9 monoclonal antibody,,,,,,recombinant humanized anti-PCSK9 monoclonal antibody,advanced cancer,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05128539,NCT05128539,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of Recombinant Humanized Anti-PCSK9 Monoclonal Antibody (JS002) Combined With Toripalimab in Patients With Advanced Cancer",NCT05128539,0
recombinant humanized anti-her2 monoclonal antibody-mmae coupling agent,,,,,,recombinant humanized anti-HER2 monoclonal antibody-mmae coupling agent,breast cancer,"{""PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT05134519,NCT05134519,Phase II Clinical Study to Evaluate the Efficacy and Safety of Recombinant Humanized Anti-HER2 Monoclonal Antibody-MMAE Coupling Agent (RC48-ADC) for Neoadjuvant Treatment of Breast Cancer With Positive HER2 Expression (Seraph),NCT05134519,0
recombinant non-immunogenic staphylokinase,,,,,,recombinant non-immunogenic staphylokinase,acute ischaemic stroke | COVID-19,"{""PHASE2/PHASE3"": 1}","{""TERMINATED"": 1}",1,NCT05135546,NCT05135546,Inhaled Recombinant Non-immunogenic Staphylokinase vs Placebo in Patients With COVID-19 - FORRIF Trial,NCT05135546,0
