asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
VV119,,,,,,VV119 | vv119,schizophrenia,"{""PHASE1"": 3}","{""RECRUITING"": 3}",3,NCT06105151,NCT07240636,"A Phase I Clinical Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Food Effects of a Single Oral VV119 Capsule in Healthy Chinese Volunteers || A Phase I Clinical Study Evaluating the Safety, Tolerability, and Pharmacokinetics of VV119 Capsules With Multiple Ascending Doses in Chinese Healthy Adult Subjects and Patients With Schizo",NCT06105151|NCT06504290|NCT07240636,3
AGA2115,,,,,,AGA2115 | aga2115,osteogenesis imperfecta,"{""PHASE1"": 1, ""PHASE2"": 2}","{""COMPLETED"": 1, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT06086613,NCT07557446,"A Phase 1 Randomized, Double-Blind, Placebo-Controlled, Single and Multiple Ascending-Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of AGA2115 in Adult Healthy Volunteers || A Phase 2, Multi-center, Randomized, Double-blind, Placebo-controlled, Dose-ranging Study to Evaluate the Safety and Efficacy of AGA21",NCT06086613|NCT07062588|NCT07557446,1
GT20029,,,,,,GT20029 | gt20029,androgenetic alopecia | acne,"{""PHASE1"": 2, ""PHASE2"": 1}","{""COMPLETED"": 3}",3,NCT05428449,NCT06692465,"A Randomized, Double-Blind, Placebo-Controlled, Parallel Group, Dose Escalation Study in Subjects to Evaluate the Safety, Tolerability and Pharmacokinetics of GT20029 Following Topical Single and Multiple Ascending Dose Administration || A Randomized, Double-blind, Placebo-controlled Phase Ⅰ Clinical Trial to Evaluate the Safety and Pharmacokinetic",NCT05428449|NCT06468579|NCT06692465,1
TNP-2198,,,RIFASUTENIZOL,Small molecule,PHASE_3,tnp-2198 | TNP-2198,Helicobacter pylori infection,"{""PHASE2"": 1, ""PHASE1"": 2}","{""COMPLETED"": 3}",3,NCT06076694,NCT06551623,"Single-center, Randomized, Open-label Phase Ic/IIb Clinical Study to Evaluate the Efficacy and Safety of TNP-2198 Capsules, Rabeprazole Sodium Enteric-coated Tablets and Amoxicillin Capsules Combined With Multiple Doses of Rabeprazole Sodium Enteric-coated Tablets and Amoxicillin Capsules Compared With Multiple Doses of Rabeprazole Sodium Enteric-c",NCT06076694|NCT06137573|NCT06551623,0
NKT2152,,,,,,nkt2152 | NKT2152,hepatocellular carcinoma | renal cell carcinoma | clear cell renal cell carcinoma,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 1}","{""RECRUITING"": 1, ""TERMINATED"": 2}",3,NCT04524871,NCT05935748,"A Phase Ib/II, Open-Label, Multicenter, Randomized Umbrella Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Advanced Liver Cancers (Morpheus-Liver) || Phase 1/2 Open Label Dose-escalation and Expansion Trial of NKT2152 an Orally Administered HIF2α Inhibitor to Investigate Safety Pharm",NCT04524871|NCT05119335|NCT05935748,0
ATH434,,,PBT-434,Small molecule,PHASE_2,ath434 | ATH434,multiple system atrophy,"{""PHASE2"": 2, ""NA"": 1}","{""COMPLETED"": 2, ""AVAILABLE"": 1}",3,NCT05109091,NCT07531433,"A Randomized, Double-Blind, Placebo-Controlled Study of ATH434 in Multiple System Atrophy || An Open-Label Biomarker Study of ATH434 in Multiple System Atrophy || Post-Trial Access to ATH434 for Patients With Multiple System Atrophy",NCT05109091|NCT05864365|NCT07531433,0
JADE101,,,,,,JADE101,immunoglobulin A nephropathy,"{""PHASE1"": 2, ""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT07059312,NCT07541287,"A Phase 1, Randomized, Double-blind, Placebo-Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of JADE101 Administered Subcutaneously in Healthy Volunteers || A Phase 1, Open-label, Single Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Immunogenicity, and Pharmac",NCT07059312|NCT07525947|NCT07541287,1
AMT-253,,,,,,AMT-253 | AMT-253 CAR-T cells,squamous cell cancer of the head and neck | non-small cell lung carcinoma | melanoma | solid tumors | advanced solid tumors | malignant melanoma,"{""PHASE1/PHASE2"": 2, ""PHASE1"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 2}",3,NCT05117138,NCT06209580,"Safety and Efficacy of Chimeric Antigen Receptor T Lymphocytes for Patients With Intermediate and Advanced Tumors || First-in-Human, Phase 1 Study of AMT-253, in Patients With Advanced Solid Tumors || Phase I/II Study of AMT-253 in Patients With Unresectable or Metastatic Malignant Melanoma and Other Advanced Solid Tumors",NCT05117138|NCT05906862|NCT06209580,0
HEMAY007,,,,,,hemay007,ulcerative colitis | rheumatoid arthritis,"{""PHASE1"": 1, ""PHASE2"": 2}","{""UNKNOWN"": 1, ""TERMINATED"": 1, ""COMPLETED"": 1}",3,NCT02603185,NCT05247216,"A First-in-human, Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Oral Dose Study to Assess the Safety, Tolerability and Pharmacokinetics of Hemay007 || A Multicenter, Randomized, Double-blind, Placebo Parallel Controlled Clinical Study on the Effecacy and Safety of Different Dosing Regimens of Hemay007 in Patients With ",NCT02603185|NCT03977480|NCT05247216,0
EA-230,,,EA-230,Protein,PHASE_3,EA-230,acute kidney injury | systemic inflammation | systemic inflammatory response syndrome | coronary artery disease,"{""PHASE1"": 1, ""PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT02629874,NCT07357675,"Randomized Double Blind Placebo-controlled Clinical Safety, Tolerability and Pharmacokinetic/-Dynamic Study on the Effects of Escalating Single Intravenous Doses of EA-230 on the Innate Immune Response During Experimental Human Endotoxemia || Randomized Double Blind Placebo-controlled Phase II Study on the Effects of EA-230 on the Systemic Inflamma",NCT02629874|NCT03145220|NCT07357675,0
