asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
TJ101,I-Mab,medium,,,,tj101 | TJ101,solid tumors,"{""PHASE1"": 2}","{""RECRUITING"": 2}",2,NCT07181473,NCT07300436,"A Phase I, First in Human (FIH), Open-label, Dose Escalation and Dose Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK), Preliminary Efficacy and Immunogenicity of TJ101 for Injection in Patients With Advanced/Metastatic Solid Tumors || A Randomized, Open-label, Single-dose, Crossover Bioequivalence Study of TJ101 Injectio",NCT07181473|NCT07300436,1
7MW4911,Mabwell,high,,,,7MW4911,gastrointestinal tumors | colorectal cancer | advanced solid tumors,"{""PHASE1/PHASE2"": 2}","{""RECRUITING"": 2}",2,NCT07216560,NCT07265622,"A Phase I/II Study of 7MW4911 to Evaluate the Safety, Pharmacokinetics and Efficacy in Patients With Advanced Colorectal Cancer and Other Advanced Gastrointestinal Tumors || A Phase I/II Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of 7MW4911 in Patients With Advanced Solid Tumors",NCT07216560|NCT07265622,0
SYH2070,CSPC Pharmaceutical,high,,,,SYH2070,familial hypercholesterolemia,"{""PHASE1"": 1, ""PHASE2"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT07241923,NCT07591298,"A Phase I, Single-Center, Randomized, Double-Blind, Placebo-Controlled, Single-Ascending-Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SYH2070 Injection in Healthy Subjects || A Multicenter, Open-label Phase II Clinical Trial Evaluating the Efficacy and Safety of SYH2070 Injection in Chinese Participants",NCT07241923|NCT07591298,1
QLC5513,Qilu Pharmaceutical,medium,,,,qlc5513 | QLC5513,malignant solid tumors | triple-negative breast cancer,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""NOT_YET_RECRUITING"": 2}",2,NCT07272590,NCT07509515,"An Open, Multicenter Phase Ib/II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of QLC5513 in Combination With Epalolimab Tovolimab (QL1706) ± Platinum in Patients With Advanced or Metastatic Malignant Solid Tumors || An Open-label, Phase 2 Study of QLC5513 Alone or in Combination With Epalolimab Tovolimab (QL170",NCT07272590|NCT07509515,0
SAL003,Salubris Biotherapeutics,medium,,,,sal003,mixed dyslipidemia | hypercholesterolemia,"{""PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 2}",2,NCT07278830,NCT07295418,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled Phase II Clinical Study to Evaluate the Safety and Efficacy of Recombinant Fully Human Anti-PCSK9 Monoclonal Antibody Injection (SAL003) Combined With Atorvastatin in Subjects With Hypercholesterolemia and Mixed Dyslipidemia || A Multicenter, Randomized, Double-Blind, Placebo-Controlled Ph",NCT07278830|NCT07295418,0
HLX87,Shanghai Henlius Biotech,high,,,,hlx87 | HLX87,breast cancer,"{""PHASE2/PHASE3"": 2}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT07294508,NCT07294534,"An Open-Label, Randomized, Multicenter, Phase II/III Clinical Study to Evaluate HLX22 (Recombinant Humanized Anti-HER2 Monoclonal Antibody Injection) in Combination With HLX87 (HER2 ADC) as First-Line Treatment in Patients With HER2-Positive Recurrent or Metastatic Breast Cancer || An Open-Label, Randomized, Multicenter Phase II/III Clinical Study ",NCT07294508|NCT07294534,0
QL2302,Qilu Pharmaceutical,high,,,,QL2302,asthma,"{""PHASE3"": 1, ""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 2}",2,NCT07302516,NCT07327697,"A Multi-center, Randomised, Double Blind, Active Controlled Phase III Trial to Compare the Efficacy and Safety of QL2302 With Tezspire® in Adults With Uncontrolled Severe Asthma || A Randomized, Double-blinded, Parallel, Positive-controlled Study to Compare the Pharmacokinetic, Safety and Immunogenicity of Single-dose QL2302 vs. Tezspire ® in Healt",NCT07302516|NCT07327697,0
JS213,Shanghai Junshi Biosciences,high,,,,JS213 | js213,small cell lung cancer | non-small cell lung cancer | malignant solid tumors,"{""PHASE2"": 2}","{""RECRUITING"": 2}",2,NCT07309276,NCT07480733,"A Phase II Clinical Study Evaluating the Combination Therapy of JS212 in Patients With Advanced Lung Cancer || A Phase II Clinical Study Evaluating the Safety, Tolerability,Pharmacokinetics, and Preliminary Efficacy of JS212 andJS213 as Monotherapy and in Combination in Patients Withadvanced Malignant Solid Tumors",NCT07309276|NCT07480733,0
trastuzumab-rezetecan,Jiangsu Hengrui Pharmaceuticals,high,TRASTUZUMAB REZETECAN,Antibody drug conjugate,APPROVAL,trastuzumab-rezetecan,breast cancer,"{""PHASE2"": 1, ""NA"": 1}","{""RECRUITING"": 2}",2,NCT07340398,NCT07358182,"Neoadjuvant Trastuzumab-rezetecan Plus Pertuzumab or Nab-Paclitaxel, Carboplatin, Trastuzumab, and Pyrotinib After Suboptimal Response to Neoadjuvant Dual HER2-Targeted Therapy Combined With Chemotherapy in HER2-Positive Early Breast Cancer: A Response-Guided Phase II Study (TAYLOR) || Efficacy and Safety of Trastuzumab-rezetecan in HER2-Positive a",NCT07340398|NCT07358182,0
IBI3016,Innovent Biologics,high,,,,IBI3016,hypertension,"{""PHASE2"": 1, ""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 2}",2,NCT07352969,NCT07556796,"A Randomized, Double-blind, Placebo-controlled, Multicenter, 24 Months Treatment Duration, Dose Finding Study, to Evaluate Efficacy, Safety and Pharmacodynamics of IBI3016 in Mild to Moderate Hypertensive Patients || A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics and Pharmacodynamic Features of a Sing",NCT07352969|NCT07556796,1
BW-50218,Argo Biopharma,medium,,,,BW-50218,,"{""PHASE1"": 2}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT07401472,NCT07577479,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Subcutaneously Administered BW-50218 in Healthy Participants || A Phase 1 Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of A Single Dose of",NCT07401472|NCT07577479,1
