asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
ethosuximide,,,ETHOSUXIMIDE,Small molecule,APPROVAL,ethosuximide,peripheral neuropathic pain | abdominal pain | irritable bowel syndrome | childhood absence epilepsy | complex regional pain syndrome | episodic migraine,"{""PHASE3"": 2, ""PHASE2"": 5, ""PHASE1/PHASE2"": 1, ""NA"": 1, ""PHASE4"": 1, ""EARLY_PHASE1"": 1}","{""COMPLETED"": 6, ""TERMINATED"": 2, ""UNKNOWN"": 2, ""RECRUITING"": 1}",11,NCT00088452,NCT04431778,"Childhood Absence Epilepsy Rx PK-PD-Pharmacogenetics Study || A Single Centre. Parallel-Group, Double-Blinded, Randomized, Placebo-Controlled Pilot Clinical Trial on Ethosuximide for the Treatment of Complex Regional Pain Syndrome (CRPS) || Pharmacologic and Genetic Evaluation of a C. Elegans Model for Migraine",NCT00088452|NCT00689585|NCT01122381|NCT01278004|NCT02100046|NCT02973542,1
sabin inactivated poliovirus vaccine,,,,,,Sabin Inactivated Poliovirus Vaccine | Sabin inactivated poliovirus vaccine | sabin inactivated poliovirus vaccine,poliovirus infection | poliomyelitis | vaccine-associated paralytic polio,"{""PHASE1/PHASE2"": 2, ""PHASE3"": 4, ""PHASE4"": 3, ""PHASE1"": 1, ""NA"": 1}","{""COMPLETED"": 11}",11,NCT02985320,NCT05460377,"A Open-label Phase I Study to Evaluate Safety of a Sabin Inactivated Poliovirus Vaccine (sIPV) in Adults, Children, and Infants, and a Blinded, Randomized and Controlled Phase II to Evaluate Safety and Immunogenicity of it in Infants || A Randomized, Double-blind, Controlled Clinical Trial to Evaluate the Immunogenicity and Safety of Sabin Inactiva",NCT02985320|NCT03526978|NCT03597919|NCT03822754|NCT03822767|NCT04264546,1
brenipatide,,,,,,brenipatide,alcohol use disorder | asthma | relapse to cigarette smoking | bipolar disorder | schizophrenia | major depressive disorder,"{""PHASE2"": 7, ""PHASE3"": 3, ""PHASE1"": 1}","{""RECRUITING"": 11}",11,NCT07219173,NCT07545772,"A Phase 2, Multicenter, Randomized, Double-blind, 52-week Study, to Investigate the Efficacy and Safety of Brenipatide Compared With Placebo for the Treatment of Adult Participants With Uncontrolled Moderate to Severe Asthma || A Phase 3, Multicenter, Randomized, Double-Blind Study to Investigate the Efficacy and Safety of Brenipatide Compared With",NCT07219173|NCT07219953|NCT07219966|NCT07223840|NCT07286175|NCT07410507,0
tisotumab vedotin,,,TISOTUMAB VEDOTIN,Antibody drug conjugate,APPROVAL,tisotumab vedotin,cervical cancer | solid tumors | solid tumor | exocrine pancreatic adenocarcinoma | squamous non-small cell lung cancer | colorectal cancer,"{""PHASE1/PHASE2"": 4, ""PHASE2"": 4, ""PHASE3"": 1, ""NA"": 1, ""PHASE1"": 1}","{""COMPLETED"": 9, ""ACTIVE_NOT_RECRUITING"": 1, ""TERMINATED"": 1}",11,NCT02001623,NCT05866354,"First-in-human, Dose-escalating Safety Study of Tissue Factor Specific Antibody Drug Conjugate Tisotumab Vedotin (HuMax® TF ADC) in Patients With Locally Advanced and/or Metastatic Solid Tumors Known to Express Tissue Factor || Dose-escalating and Cohort Expansion Safety Trial of Tissue Factor Specific Antibody Drug Conjugate Tisotumab Vedotin (HuM",NCT02001623|NCT02552121|NCT03245736|NCT03438396|NCT03485209|NCT03657043,1
aficamten,,,AFICAMTEN,Small molecule,APPROVAL,aficamten,hypertrophic cardiomyopathy | obstructive hypertrophic cardiomyopathy | left ventricular outflow tract obstruction | non-obstructive hypertrophic cardiomyopathy,"{""PHASE1"": 3, ""PHASE2/PHASE3"": 2, ""PHASE3"": 5, ""PHASE4"": 1}","{""COMPLETED"": 6, ""ENROLLING_BY_INVITATION"": 1, ""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 2}",11,NCT03767855,NCT07600177,"A Phase 1, Double-Blind, Randomized, Placebo-Controlled, Multi-Part, Single and Multiple Ascending Dose Study of CK-3773274 in Healthy Adult Subjects || A Phase 1, Double-blind, Randomized, Placebo-controlled Study to Evaluate the Safety, Tolerability and Pharmacokinetics of CK-3773274 in Healthy Chinese Subjects || A Follow-Up, Open-Label, Researc",NCT03767855|NCT04783766|NCT04848506|NCT05186818|NCT05767346|NCT05924815,2
margetuximab,,,MARGETUXIMAB,Antibody,APPROVAL,margetuximab,breast cancer | gastric cancer | gastroesophageal junction cancer | carcinomas that overexpress HER2 | solid tumors | hematologic malignancies,"{""PHASE1"": 3, ""PHASE2"": 4, ""PHASE3"": 1, ""PHASE1/PHASE2"": 1, ""NA"": 1, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 7, ""APPROVED_FOR_MARKETING"": 1, ""UNKNOWN"": 1, ""ACTIVE_NOT_RECRUITING"": 1, ""WITHDRAWN"": 1}",11,NCT01148849,NCT05227131,"A Phase 1, Dose Escalation Study of MGAH22 in Patients With Refractory HER2 Positive Breast Cancer and Patients With Other HER2 Positive Carcinomas for Whom No Standard Therapy Is Available || A Single Arm, Open-Label, Phase 2 Study of MGAH22 (Fc-optimized Chimeric Anti-HER2 Monoclonal Antibody) in Patients With Relapsed or Refractory Advanced Brea",NCT01148849|NCT01828021|NCT02492711|NCT02689284|NCT03133988|NCT03219268,2
eldecalcitol,,,ELDECALCITOL,Small molecule,APPROVAL,eldecalcitol,osteoporosis | osteoporotic fractures | postmenopausal osteoporosis | low bone mineral density | bone loss | sarcopenia,"{""PHASE3"": 1, ""NA"": 3, ""PHASE1"": 2, ""PHASE2"": 1, ""PHASE4"": 4}","{""COMPLETED"": 3, ""UNKNOWN"": 4, ""RECRUITING"": 3, ""NOT_YET_RECRUITING"": 1}",11,NCT00144456,NCT07063797,"A Prospective, Randomized, Double-blind Study to Compare the Effect of ED-71 With That of Alfacalcidol on Fracture Incidence in Osteoporotic Patients || Report in Unknown stage for 2 molecules and Osteoporosis || The Effectiveness of Eldecalcitol in the Osteoporotic Patients Who Are Bisphosphonate Non-responders After Long-term Bisphosphonate Treat",NCT00144456|NCT01974167|NCT02306187|NCT03755193|NCT05406050|NCT05433207,1
recombinant factor viia,,,EPTACOG ALFA (ACTIVATED),Protein,APPROVAL,recombinant factor VIIa | recombinant factor viia,hemophilia A | intracerebral hemorrhage | haemophilia A | brain contusions | traumatic intracerebral hemorrhage | intracerebral haemorrhage,"{""PHASE2"": 4, ""NA"": 2, ""PHASE3"": 2, ""PHASE4"": 1, ""PHASE1"": 2}","{""COMPLETED"": 8, ""UNKNOWN"": 1, ""RECRUITING"": 2}",11,NCT00123591,NCT07227246,"A Randomised, Double-Blind, Placebo-Controlled, Multi-centre, Dose Escalation Study to Evaluate the Safety and Preliminary Efficacy of Recombinant Factor VIIa (NovoSeven®/NiaStase®) in Subjects With Brain Contusions || FENOC: The FEIBA NovoSeven Comparative Study || Randomized, Open, Prospective, Multicenter Pilot Study to Evaluate the Efficacy and",NCT00123591|NCT00166309|NCT00222625|NCT00375323|NCT01561391|NCT01562821,0
imiglucerase,,,IMIGLUCERASE,Enzyme,APPROVAL,imiglucerase,Gaucher disease | Gaucher disease type 1 | Gaucher disease type 3 | Type I gaucher disease | Gaucher disease type III,"{""PHASE4"": 3, ""PHASE3"": 5, ""NA"": 1, ""PHASE2"": 2}","{""COMPLETED"": 8, ""WITHDRAWN"": 1, ""UNKNOWN"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",11,NCT00364858,NCT04656600,"A Phase IV, Multicenter, Randomized, Dose Frequency Study of the Safety and Efficacy of Cerezyme® Infusions Every Four Weeks Versus Every Two Weeks in the Maintenance Therapy of Patients With Type 1 Gaucher Disease || Report in Phase 4 stage for Imiglucerase and Type I Gaucher Disease || A Multicenter, Randomized, Double-Blind, Parallel-Group Study",NCT00364858|NCT00365131|NCT00553631|NCT00943111|NCT01136304|NCT01161914,1
verinurad,,,VERINURAD,Small molecule,PHASE_2,verinurad,gout | hyperuricemia | asymptomatic hyperuricemia | albuminuria | type 2 diabetes | hyperuricaemia,"{""PHASE1"": 6, ""PHASE2"": 5}","{""COMPLETED"": 11}",11,NCT02219516,NCT04550234,"A Phase 1, Single-Dose, Open Label, Pharmacokinetic and Pharmacodynamic Study of RDEA3170 in Adult Male Subjects With Mild, Moderate, and Severe Renal Impairment || A Phase 2a, Randomized, Open-Label Study to Evaluate the Pharmacodynamic Effects and Safety of RDEA3170 Administered in Combination With Febuxostat Compared to Febuxostat Administered A",NCT02219516|NCT02246673|NCT03118739|NCT03316131|NCT03836599|NCT03990363,1
