asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
ATH-1105,,,,,,ATH-1105,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06432647,NCT06432647,"ATH-1105 A Phase 1, Double-Blind, Placebo-Controlled, Single-and-Multiple-Oral-Dose, Safety, Tolerability, and Pharmacokinetic Study in Healthy Male and Female Subjects",NCT06432647,0
BY101921,,,,,,BY101921,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06433726,NCT06433726,"A Phase Ⅰ, Multi-center, Open-label, Dose-escalation, Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK) and Anti-tumor Activity of BY101921 Monotherapy in Patients With Advanced Solid Tumors",NCT06433726,0
OPN-6602,,,,,,OPN-6602,multiple myeloma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06433947,NCT06433947,"A Phase 1b, Dose Escalation/Dose Expansion, Multicenter, Open-Label Study to Assess the Safety and Tolerability of OPN-6602 Monotherapy and in Combination With Dexamethasone in Subjects With Relapsed and/or Refractory Multiple Myeloma",NCT06433947,0
OT202,,,,,,OT202,dry eye,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06435182,NCT06435182,"A Phase II, Randomized, Double-Blind, Placebo-Controlled Clinical Study to Evaluate the Safety and Efficacy of OT202 Eye Drops in the Treatment of Moderate to Severe Dry Eye",NCT06435182,0
IM-250,,,,,,IM-250,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06435507,NCT06435507,"Phase I Clinical Trial to Evaluate the Safety, Tolerability, and Pharmacokinetics of Single Doses of IM-250 in Healthy Volunteers",NCT06435507,0
VAX-002,,,,,,Covigenix VAX-002,SARS-CoV-2 infection,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06436911,NCT06436911,Phase 1/2 Study to Evaluate Safety and Immunogenicity of a Prophylactic Plasmid DNA Booster Vaccine Against SARS-CoV-2 [Covigenix VAX-002] in Generally Healthy Adults 18 Years and Older,NCT06436911,0
AAZTA-093,,,GALLIUM,Small molecule,APPROVAL,gallium 68 aazta 093,prostatic adenocarcinoma | prostate cancer,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06437496,NCT06437496,68Ga-AAZTA-093 PET/CT: First-in-human Study in Patients With Prostate Cancer,NCT06437496,0
AGX101,,,,,,agx101,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06440005,NCT06440005,"A Phase 1, Open-Label, Dose-Escalation and Expansion Study of AGX101, a TM4SF1 Directed Antibody Drug Conjugate in Patients With Unresectable, Locally Advanced, or Metastatic Solid Tumors",NCT06440005,0
ILB-3101,,,,,,ilb-3101,esophageal squamous cell carcinoma | soft tissue sarcoma | head and neck squamous cell carcinoma | small cell lung cancer | prostate cancer | ovarian cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06426680,NCT06426680,Phase I/II Study of the ILB-3101 in Patients with Advanced Solid Tumors,NCT06426680,0
BH006,,,,,,bh006,,"{""EARLY_PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06427681,NCT06427681,"An Open-label, Randomized, Single-dose, Two-period Cross-over Study to Evaluate the Relative Bioavailability Between BH006 for Injection Per the Intended Dosage Regimen and Fosaprepitant and Palonosetron in Healthy Subjects",NCT06427681,0
