asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
SWIM816,,,,,,SWIM816,SARS-CoV-2 symptomatic infection | COVID-19,"{""PHASE2/PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT05911087,NCT05911087,"A Phase 2/3, Randomized, Double-blinded , Parallel Controlled Trial to Evaluate the Immunogenicity, Safety and Efficacy of A Heterologous Booster Dose With COVID-19 mRNA Vaccines (Bivalent) , in Previously Vaccinated Subjects Against COVID-19 With 2/3 Doses COVID-19 Vaccine Compared to a Booster Dose With mRNA COVID-19 Vaccine（Pfizer Bivalent Vacci",NCT05911087,0
ZY19489,,,SUTIDIAZINE,Small molecule,PHASE_1,zy19489,plasmodium falciparum malaria,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05911828,NCT05911828,"Phase Ib, Single-center, Randomized, Study to Determine Safety, Tolerability, and Pharmacokinetics of Different Orally Administered Regimens of the Combination ZY19489-Ferroquine in Adult Asymptomatic Plasmodium Falciparum Carriers",NCT05911828,0
CEL383,,,,,,CEL383,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05901883,NCT05901883,"A First-in-Human, Randomized, Double-Blind, Placebo-Controlled, Single Ascending Dose Study to Assess the Safety, Tolerability, and Pharmacokinetics of CEL383 When Administered Intravenously to Healthy Adult Subjects",NCT05901883,0
VSA001,,,,,,vsa001,familial chylomicronemia syndrome,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT05902598,NCT05902598,A Phase 3 Study to Evaluate the Efficacy and Safety of ARO-APOC3 / VSA001 / SAR449124 Injection in Chinese Adults With Familial Chylomicronemia Syndrome,NCT05902598,1
VLS-1488,,,,,,VLS-1488,advanced cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT05902988,NCT05902988,A Phase I/II Study of VLS-1488 (an Oral KIF18A Inhibitor) in Subjects With Advanced Cancer,NCT05902988,0
RBMRNA-176,,,,,,RBMRNA-176,COVID-19,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT05903118,NCT05903118,"A Phase I/II, Randomized, Blind, Placebo-Controlled Study to Evaluate the Safety and Immunogenicity of SARS-CoV-2 mRNA Vaccine (RBMRNA-176) in Healthy Adults Aged 18 Years and Older",NCT05903118,0
CH848,,,,,,v3g ch848 mrna-tr2 | v3g ch848 pr-np1,human immunodeficiency virus infection,"{""PHASE1"": 2}","{""ACTIVE_NOT_RECRUITING"": 2}",1,NCT05903339,NCT05903339,A Phase 1 Clinical Trial to Evaluate the Safety and Immunogenicity of Ferritin Nanoparticles Expressing Native-like HIV-1 Envelope Trimers Followed by Boost With mRNA Lipid Nanoparticles Encoding a Native-like HIV-1 Envelope Trimer in Adults Without HIV || A Phase 1 Clinical Trial to Evaluate the Safety and Immunogenicity of Ferritin Nanoparticles ,NCT05903339,0
ICVB-1042,,,,,,ICVB-1042,solid tumors,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05904236,NCT05904236,Phase 1 First-in-Human Dose Escalation and Expansion Study to Assess Safety and Tolerability of Intravenous Administration of ICVB-1042 in Patients With Advanced Solid Tumors,NCT05904236,0
OCU-10,,,,,,OCU-10-C-110,age-related macular degeneration,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05904691,NCT05904691,Safety and Tolerability of Single Ascending Doses and Multiple Repeat Doses of OCU-10-C-110 for Injection in Study Participants With Neovascular Age-related Macular Degeneration (nAMD),NCT05904691,0
PXS-4728A,,,,,,pxs-4728a,isolated rapid eye movement sleep behavior disorder,"{""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05904717,NCT05904717,"A Phase 2a, Multi Centre, Double-blind, Randomized, Placebo-controlled, Parallel-group Study to Assess the Effect of 12 Weeks Treatment With Oral PXS-4728A on Microglia Activation, as Measured by Positron Emission Tomography, in Participants With Isolated Rapid Eye Movement Sleep Behavior Disorder",NCT05904717,0
FPI-2058,,,,,,FPI-2058,solid tumours,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT05605522,NCT05605522,"A Phase 1 Study of [225Ac]-FPI-2059 in Adult Participants With NTSR1-Expressing Advanced, Metastatic and/or Recurrent Solid Tumours",NCT05605522,0
LID104,,,,,,lid104,type 2 diabetes mellitus,"{""PHASE3"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT05886088,NCT05886088,"National, Multicenter, Randomized, Double-blind, Triple-dummy, Phase III Clinical Trial to Evaluate the Efficacy and Safety of LID104 in the Treatment of Type II Diabetes Mellitus",NCT05886088,0
SM-001,,,,,,SM-001,,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05894902,NCT05894902,Open-Label Dose-Ranging Study of Oral SM-001 in Healthy Adults,NCT05894902,0
