asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
bevacizumab-indocyanine green,Bio-Thera Solutions,high,INDOCYANINE GREEN,Small molecule,APPROVAL,bevacizumab-indocyanine green,abnormal tissues of the gastrointestinal tract,"{""PHASE1"": 2}","{""RECRUITING"": 2}",1,NCT06430372,NCT06430372,Study of Vascular Endothelial Growth Factor A Targeting NIR-II Fluorescence in the Endoscopy of Gastrointestinal Tract || Study of Vascular Endothelial Growth Factor A Targeting NIR-II Fluorescence in the Endoscopy of Gastrointestinal Tract,NCT06430372,0
QLG2198,Qilu Pharmaceutical,medium,,,,QLG2198,pruritus,"{""PHASE3"": 1}","{""RECRUITING"": 1}",1,NCT06446310,NCT06446310,"A Randomised, Double-Blind, Placebo-Controlled, Multicentre, Phase 3, Clinical Study of QLG2198 in Haemodialysis Adult Subjects With Moderate-to-Severe Pruritus",NCT06446310,0
slulimumab,Shanghai Henlius Biotech,high,SERPLULIMAB,Antibody,APPROVAL,slulimumab,intrahepatic cholangiocarcinoma,"{""NA"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06447454,NCT06447454,Chemoradiotherapy Combined With Slulimumab in the Treatment of First-line Intrahepatic Cholangiocarcinoma: Efficacy and Safety Evaluation of a Phase II Clinical Study,NCT06447454,0
YL205,MediLink Therapeutics,high,,,,YL205,solid tumor,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06459973,NCT06459973,"A Multi-center, Open-label, Phase I/II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Characteristics and Preliminary Efficacy of YL205 in Patients With Advanced Solid Tumors",NCT06459973,0
RGT-61159,Regor Therapeutics,high,,,,RGT-61159,adenoid cystic carcinoma | colorectal carcinoma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06462183,NCT06462183,"A Phase 1a/1b, First-in-human, Multicenter Study to Assess the Efficacy and Safety of RGT-61159 for Treatment of Patients With Relapsed/Refractory Adenoid Cystic Carcinoma (ACC) or Colorectal Carcinoma (CRC)",NCT06462183,0
GQ1010,GeneQuantum Healthcare,high,,,,GQ1010,advanced solid tumors,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06464055,NCT06464055,"A Phase I/II, Multicenter, Open-Label, Dose-Escalation and Extension Study of GQ1010(an Anti-Trop2 ADC) in Subjects With Advanced Solid Tumors",NCT06464055,0
pyrrolitinib maleate,Jiangsu Hengrui Pharmaceuticals,high,PYROTINIB,Small molecule,APPROVAL,pyrrolitinib maleate,breast cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06470347,NCT06470347,A Real-World Study of Pyrrolitinib Maleate Tablets for HER-2-Positive Early or Locally Advanced Breast Cancer After Adjuvant Trastuzumab Therapy,NCT06470347,0
HRS5580,Jiangsu Hengrui Pharmaceuticals,high,,,,hrs5580,vomiting | nausea,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06475846,NCT06475846,"A Evaluate HRS5580 for Injection for Prevention of Postoperative Nausea and Vomiting Efficacy and Safety of Ⅱ Period, Randomized, Multicenter, Dose of Exploration, Positive Control, Placebo-controlled, Double-blind, Double Simulation Trials",NCT06475846,0
SPH7854,Shanghai Pharmaceuticals,high,,,,SPH7854,,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06483373,NCT06483373,"A Single and Multiple Dose-escalation, and Food Effects of Phase I Clinical Study to Evaluate the Tolerability/Safety/Pharmacokinetics of SPH7854 Granules in Healthy Subjects.",NCT06483373,0
SHR-9539,Jiangsu Hengrui Pharmaceuticals,high,,,,shr-9539,multiple myeloma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06484777,NCT06484777,"An Open-label, Multi-center Phase I Clinical Study of the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Efficacy of SHR-9539 Injection in Patients With Multiple Myeloma",NCT06484777,0
SPH7485,Shanghai Pharmaceuticals,high,,,,sph7485,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06487455,NCT06487455,"An Open, Multicenter, Dose-escalation, and Dose-expansion Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Initial Efficacy of SPH7485 Tablets in Patients With Advanced Solid Tumors.",NCT06487455,0
BGT-002,unknown (verify),low,,,,bgt-002,nonalcoholic steatohepatitis,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT06491576,NCT06491576,"A Single-center, Randomized, Double-blind, Multiple Ascending Dose, Placebo-controlled Phase Ib/IIa Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics and Early Pharmacodynamics of BGT-002 Tablets in Subjects With NASH",NCT06491576,0
HR20033,Jiangsu Hengrui Pharmaceuticals,medium,,,,hr20033,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06495931,NCT06495931,"A Single-center, Single-arm, Open, Fixed-sequence, Self-controlled Study of the Pharmacokinetic Effects of HRS-1780, Henagliflozin, Metformin, and HRS-7535 in Healthy Subjects",NCT06495931,0
BW-00112,Argo Biopharma,medium,,,,bw-00112,mixed dyslipidemia,"{""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06497127,NCT06497127,"A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Parallel Study to Evaluate the Efficacy and Safety of Subcutaneously Administered BW-00112 in Patients With Mixed Dyslipidemia",NCT06497127,0
SHR-0302,Jiangsu Hengrui Pharmaceuticals,high,IVARMACITINIB SULFATE,Small molecule,PHASE_3,SHR-0302,peripheral T-cell lymphoma,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06519526,NCT06519526,Exploratory Clinical Study of SHR-0302 and SHR-2554 in Patients With Relapsed/Refractory Peripheral T Cell Lymphoma,NCT06519526,0
JX2105,Ji Xing Pharmaceuticals (verify),low,,,,JX2105,,"{""PHASE1"": 1}","{""ENROLLING_BY_INVITATION"": 1}",1,NCT06537050,NCT06537050,"A Randomized, Double-blind, Placebo-controlled Phase 1 Study to Evaluate the Safety, Tolerability and Pharmacokinetics of JX2105 in Healthy Chinese Subjects The Purpose of the Study is to Evaluate the Safety, Tolerability After Administration of Single Dose or Multiple Doses, and the Pharmacokinetics (PK) of Single and Multiple Doses of JX2105 in H",NCT06537050,1
HLX-1502,Shanghai Henlius Biotech,high,,,,HLX-1502,neurofibromatosis type 1 | plexiform neurofibroma,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06541847,NCT06541847,"A Phase 2, Open-Label, Single Arm, Non-Controlled, Single-Stage Study to Evaluate the Safety and Effects of HLX-1502 in Patients With Plexiform Neurofibroma and Neurofibromatosis Type 1",NCT06541847,0
KN069,Alphamab Oncology,high,,,,KN069,overweight | obesity,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06547775,NCT06547775,"A Randomized, Double-blind and Placebo-controlled Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of KN069 in Chinese Male Participants With Obesity or Overweight",NCT06547775,1
