asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CVD-1208S,,,,,,CVD 1208S | strain CVD 1208S-122,shigella infection | enterotoxigenic Escherichia coli infection | Shigella infection,"{""PHASE2"": 2, ""PHASE1"": 2}","{""TERMINATED"": 2, ""COMPLETED"": 2}",4,NCT00866242,NCT04634513,"Safety, Immunogenicity, and Efficacy Following Experimental Challenge of CVD 1208S, a Delta guaBA, Delta Sen, Delta Set Shigella Flexneri 2a Live, Oral Vaccine: Phase IIb Challenge Study || Safety, Immunogenicity, and Efficacy Following Experimental Challenge of CVD 1208S, a Delta guaBA, Delta Sen, Delta Set Shigella Flexneri 2a Live, Oral Vaccine:",NCT00866242|NCT00866476|NCT01531530|NCT04634513,0
LAM561,,,IDROXIOLEATE SODIUM,Small molecule,PHASE_2_3,LAM561 | lam561,solid tumours | glioma | high-grade gliomas | glioblastoma | glioblastoma multiforme | solid tumor,"{""PHASE1/PHASE2"": 2, ""PHASE1"": 1, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 2, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 1}",4,NCT01792310,NCT04299191,"A Phase 1/2A Dose Escalation Study of LAM561 in Adult Patients With Advanced Solid Tumours Including Malignant Glioma || A Phase 1B Study of the Safety of LAM561 Administered Orally in Combination With Temozolomide (TMZ) and Radiation Therapy or With TMZ Alone in the First Line Treatment of Subjects With Glioblastoma || A Randomized, Double-blind, ",NCT01792310|NCT03867123|NCT04250922|NCT04299191,0
HIV62B,,,,,,MVA/HIV62B vaccine | mva/hiv62b | MVA/HIV62B,human immunodeficiency virus infection | HIV infection | human immunodeficiency virus 1 infection | HIV-1 infection,"{""PHASE1"": 4}","{""COMPLETED"": 2, ""WITHDRAWN"": 2}",4,NCT01571960,NCT04041674,"A Phase 1 Placebo Controlled Clinical Trial to Evaluate the Safety and Immunogenicity of a Prime-Boost Vaccine Regimen of GEO-D03 DNA and MVA/HIV62B Vaccines in Healthy, HIV-1-Uninfected Vaccinia Naive Adult Participants || A Phase 1 Study of the Safety and Immunogenicity of DNA/MVA Immunizations With Co-Expressed GM-CSF in HIV-1 Infected Young Adu",NCT01571960|NCT01909414|NCT02852005|NCT04041674,0
BQ123,,,BQ-123,Protein,PHASE_2,BQ123 | bq123,supine hypertension | anti-neutrophil cytoplasm antibody-associated vasculitis | cardiovascular disease | anaemia | type 2 diabetes mellitus,"{""PHASE1"": 1, ""NA"": 3}","{""WITHDRAWN"": 1, ""COMPLETED"": 2, ""UNKNOWN"": 1}",4,NCT01119417,NCT04907838,"The Role of Endothelin in the Supine Hypertension of Autonomic Failure || The Vascular Effects of Endothelin Receptor Antagonism in Systemic Vasculitis || An Observational, Open-label Pilot Study to Evaluate the Effect of Standard-of-care Erythropoiesis-stimulating Agents (Darbepoetin Alfa) on Forearm Blood Flow in Nondialysis-dependent Subjects Wi",NCT01119417|NCT02062346|NCT02987465|NCT04907838,0
NUC-1031,,,FOSGEMCITABINE PALABENAMIDE,Small molecule,PHASE_3,nuc-1031 | Nuc-1031,ovarian cancer | solid tumours | extrahepatic cholangiocarcinoma | intrahepatic cholangiocarcinoma | biliary tract cancer | ampullary cancer,"{""PHASE1"": 2, ""PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 2, ""TERMINATED"": 2}",4,NCT01621854,NCT04163900,"A Two-part, Phase I Open Label Dose-escalation Study to Assess the Safety, Pharmacokinetics and Clinical Activity of NUC-1031, a Nucleotide Analogue, in Patients With Advanced Solid Tumours. || Phase 1B Open Label Study to Assess the Safety, Pharmacokinetics and Clinical Activity of Nuc-1031 Given on Days 1 & 8 With Carboplatin on Day 1, q3-weekly ",NCT01621854|NCT02303912|NCT03146663|NCT04163900,0
BBT-401,,,,,,bbt-401-1s | BBT-401-1S,ulcerative colitis,"{""PHASE1"": 2, ""PHASE2"": 2}","{""COMPLETED"": 2, ""TERMINATED"": 2}",4,NCT03482648,NCT04596293,"A Phase I, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate Safety, Tolerability and Pharmacokinetics of Novel Oral Peptide BBT-401-1S Following Single and Multiple Ascending Doses in Healthy Adult Subjects || A Multicenter, Randomized, Double-blind, Placebo-controlled, Phase 2a Study to Evaluate the Efficacy and Safety of BBT-401-1S ",NCT03482648|NCT03800420|NCT04478825|NCT04596293,0
BDB001,,,,,,BDB001 | bdb001,solid tumors | non-small cell lung cancer | bladder cancer | virus-associated tumors | soft-tissue sarcoma | breast cancer,"{""PHASE1"": 2, ""PHASE2"": 2}","{""COMPLETED"": 3, ""RECRUITING"": 1}",4,NCT03486301,NCT04819373,Phase 1 Open-Label Dose Escalation Study of BDB001 as a Single Agent and in Combination With Pembrolizumab in Subjects With Advanced Solid Tumors || Atezolizumab Combined With BDB001 AnD Immunogenic Radiotherapy in Patients With Advanced Solid Tumors || Phase 1 Open-Label Dose Escalation Study of BDB001 as a Single Agent and in Combination With Ate,NCT03486301|NCT03915678|NCT04196530|NCT04819373,0
UBX0101,,,,,,UBX0101 | ubx0101,osteoarthritis of the knee | osteoarthritis,"{""PHASE1"": 2, ""PHASE2"": 1, ""NA"": 1}","{""COMPLETED"": 3, ""TERMINATED"": 1}",4,NCT03513016,NCT04349956,"A Phase 1, Double-Blind, Randomized, Placebo Controlled, Single Ascending Dose Study to Assess the Safety and Tolerability of UBX0101 in Moderate to Severe, Painful Osteoarthritis of the Knee || A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Single-Dose Study of UBX0101 in Moderate to Severe, Painful Osteoarthritis of the Knee || A Double",NCT03513016|NCT04129944|NCT04229225|NCT04349956,0
BIO-11006,,,BIO-11006,Unknown,PHASE_2,BIO-11006 | BIO 11006,chronic bronchitis | chronic obstructive pulmonary disease | acute respiratory distress syndrome | non-small cell lung cancer | lung metastases | ewing sarcoma,"{""PHASE2"": 4}","{""COMPLETED"": 3, ""WITHDRAWN"": 1}",4,NCT00648245,NCT04183062,"A Phase 2a, Double Blind, Placebo Controlled, Multicenter, Dose Escalation Study to Evaluate the Safety and Efficacy of BIO 11006 Inhalation Solution in Subjects With Chronic Obstructive Pulmonary Disease || A Phase IIa, Placebo Controlled, Multicenter Pilot Study to Evaluate the Safety and Efficacy of BIO-11006 Inhalation Solution in Patients With",NCT00648245|NCT03202394|NCT03472053|NCT04183062,0
S-1226,,,,,,S-1226,atopic asthma | cystic fibrosis | bronchiectasis | COVID-19 pneumonia | COVID-19 bronchiolitis,"{""PHASE2"": 3, ""PHASE1"": 1}","{""COMPLETED"": 2, ""UNKNOWN"": 1, ""SUSPENDED"": 1}",4,NCT02334553,NCT04738136,"Phase IIa, Placebo-controlled, Randomized, Double-blind, Crossover Single Dose Study to Evaluate the Safety, Tolerability and Efficacy of S-1226 (8%) Administered by Nebulization in Subjects With Mild Atopic Asthma. || Phase1, Placebo-Controlled, Randomized, Double-blind, Single-ascending Dose Study to Evaluate the Safety and Tolerability of S-1226",NCT02334553|NCT02616770|NCT03903913|NCT04738136,0
