asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
BMI-2006,,,,,,BMI 2006,glabellar lines,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT05531968,NCT05531968,"Multicenter, Double-blind, Randomized, Parallel Design, Active-controlled Phase 3 Clinical Trial to Evaluate the Efficacy and Safety of 100 Units of BMI 2006 and Botox® in Adult Patients in Need of Moderate or Severe Glabellar Lines",NCT05531968,0
LB1908,,,,,,LB1908,gastric adenocarcinoma | esophageal adenocarcinoma | pancreatic adenocarcinoma | gastroesophageal junction adenocarcinoma,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05539430,NCT05539430,"A Phase 1, Open-Label, Dose Escalation and Expansion, Multicenter Study of Claudin 18.2-Targeted Chimeric Antigen Receptor T-cells in Subjects With Unresectable, Locally Advanced, or Metastatic Gastric, Gastroesophageal Junction (GEJ), Esophageal, or Pancreatic Adenocarcinoma",NCT05539430,0
YYB-103,,,,,,yyb-103,malignant glioma,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05540873,NCT05540873,"A Single-center, Single-arm, Open-label Phase 1 Clinical Trial to Assess the Safety and Tolerability of YYB-103, IL13Rα2 Targeted Chimeric Antigen Receptor-T Cell (CAR-T) in Treating Patients With Refractory or Recurrent Malignant Glioma",NCT05540873,0
MAT2203,,,AMPHOTERICIN B,Small molecule,APPROVAL,mat2203,cryptococcal meningitis,"{""PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT05541107,NCT05541107,Encochleated Oral Amphotericin for Cryptococcal Meningitis Trial 3,NCT05541107,0
SGR-1505,,,SGR-1505,Small molecule,PHASE_1,SGR-1505,b-cell lymphoma,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05544019,NCT05544019,"A Phase 1, Open-Label, Multicenter, Dose Escalation Study of SGR-1505 as Monotherapy in Subjects With Mature B-Cell Malignancies",NCT05544019,0
SV-101,,,,,,sv-101,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05544240,NCT05544240,Phase 1 Trial of SYNC-T - Immunotherapy Regimen Given After Controlled Cellular Lysis for Patients With Advanced/Metastatic Solid Tumors,NCT05544240,0
KFA115,,,,,,KFA115,advanced cancers,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05544929,NCT05544929,"A Phase I, Open-label, Multi-center Study of KFA115 as a Single Agent and in Combination With Pembrolizumab in Patients With Select Advanced Cancers",NCT05544929,0
MRT-2359,,,,,,MRT-2359,high-grade neuroendocrine cancer | non-small cell lung cancer | diffuse large B-cell lymphoma | prostate cancer | breast cancer | small cell lung cancer,"{""PHASE1/PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05546268,NCT05546268,A Phase 1/2 Study of Oral MRT-2359 in Patients With MYC-Driven and Other Selected Solid Tumors Including Lung Cancer and Diffuse B-Cell Lymphoma,NCT05546268,0
AX-202,,,,,,AX-202,chronic plaque psoriasis,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05965089,NCT05965089,"A First-in-human, Randomised Double-blind, Placebo-controlled 2-part Study to Evaluate the Safety, Tolerability, Immunogenicity and Pharmacokinetics of Single Ascending Doses of AX-202 in Healthy Subjects and Multiple Ascending Doses of AX-202 in Patients With Mild to Moderate Chronic Plaque Psoriasis.",NCT05965089,0
ZMA001,,,,,,zma001,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05967299,NCT05967299,"A Phase 1 Single-Ascending Dose Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Intravenous ZMA001 in Healthy Subjects",NCT05967299,0
NL003,,,,,,NL003,critical limb ischemia,"{""PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT05968118,NCT05968118,"A Double-Blind, Randomized, Placebo-Controlled, Single Center Study to Assess the Angiogenesis and Blood Perfusion Effect of NL003 in Patients With Critical Limb Ischemia by PETCT-RGD and MIBI",NCT05968118,0
MT-302,,,,,,MT-302,epithelial cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT05969041,NCT05969041,"MYE Symphony: A Phase 1, Open-Label, First-in-Human, Dose Escalation Study to Investigate the Safety, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of MT-302 in Adults With Advanced or Metastatic Epithelial Tumors",NCT05969041,0
PPI-1011,,,PPI-1011,Small molecule,PHASE_1,PPI-1011,rhizomelic chondrodysplasia punctata,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT05969977,NCT05969977,"A Phase 1, Randomized, Double-blind, Placebo-controlled, Combined Single and Multiple Ascending Dose Study of PPI-1011 in Subjects to Assess Safety, Tolerability, and Pharmacokinetics",NCT05969977,0
CR-04,,,,,,mRNA-CR-04 vaccine,severe acute respiratory syndrome coronavirus 2 infection,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT05972993,NCT05972993,"Exploratory, First Time in Human (FTIH), Observer-blind, Randomized, Controlled Study to Evaluate Safety, Reactogenicity and Immunogenicity of Various Doses of GlaxoSmithKline Biologicals SA's (GSK) Investigational Omicron Variant S Glycoprotein (mRNA-CR-04) Vaccine When Administered Intramuscularly in Healthy Adults 18 to 49 Years of Age",NCT05972993,0
TSC-202,,,,,,TSC-202-A0201,solid tumors,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT05973487,NCT05973487,"A Phase 1 Basket Study Evaluating the Safety and Feasibility of T-Plex, Autologous Customized T Cell Receptor-Engineered T Cells Targeting Multiple Peptide/HLA Antigens in Participants With Antigen-positive Locally Advanced (Unresectable) or Metastatic Solid Tumors",NCT05973487,0
