asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
GB261,Genor Biopharma,medium,,,,GB261,chronic lymphocytic leukemia | non-Hodgkin lymphoma | systemic lupus erythematosus | systemic sclerosis,"{""PHASE1/PHASE2"": 1, ""PHASE1"": 1, ""EARLY_PHASE1"": 1}","{""UNKNOWN"": 1, ""NOT_YET_RECRUITING"": 2}",3,NCT04923048,NCT07159009,"A Phase Ⅰ/Ⅱ, Open-Label, Multicenter Study Evaluating the Safety, Tolerability, Pharmacokinetics and Efficacy of GB261 in Patients With Relapsed or Refractory B-Cell Non-Hodgkin Lymphoma and Chronic Lymphocytic Leukemia || An Open-label Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, Immunogenicity, and Preliminary Cl",NCT04923048|NCT06945068|NCT07159009,0
furmonertinib mesilate,Allist Pharmaceuticals,medium,FIRMONERTINIB MESYLATE,Small molecule,PHASE_3,furmonertinib mesilate,non-small cell lung cancer | epidermal growth factor receptor exon 20 insertion mutations | solid tumor,"{""PHASE1"": 1, ""PHASE2"": 1, ""PHASE1/PHASE2"": 1}","{""WITHDRAWN"": 1, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 1}",3,NCT04958967,NCT07169994,"A Phase Ib Open-Label, Randomization Multi-Center Study to Evaluate Efficacy and Safety of FURMONERTINIB MESILATE in PATIENTS with LOCALLY ADVANCED or METASTATIC NON-SMALL CELL LUNG CANCER HARBOURING EGFR EXON 20 INSERTION MUTATION || A Phase 2, Multicenter, Open-Label Study to Assess the Efficacy and Safety of Furmonertinib in Patients With Locall",NCT04958967|NCT05466149|NCT07169994,0
JS111,Shanghai Junshi Biosciences,high,,,,JS111 | js111,non-small cell lung cancer | epidermal growth factor receptor mutation,"{""PHASE1/PHASE2"": 2, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",3,NCT04993391,NCT07518160,"A Dose-escalation, Dose-extension and Efficacy-extension, Phase I/II Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetic Profile and Preliminary Efficacy of AP-L1898 Capsule for the Treatment of the Patients With Locally Advanced or Metastatic Non-small Cell Lung Cancer || A Phase I/II Clinical Study to Evaluate JS111 Capsules in P",NCT04993391|NCT06940401|NCT07518160,0
JS007,Shanghai Junshi Biosciences,high,,,,JS007 | js007,advanced solid tumors | pancreatic cancer | hepatocellular carcinoma,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""NOT_YET_RECRUITING"": 1, ""RECRUITING"": 1}",3,NCT05049265,NCT06954467,"A Phase Ia Study to Evaluate The Safety, Tolerability, Pharmacokinetics And Pharmacodynamics Of Single-dose and Multiple-dose Of JS007 Injection In Patients With Advanced Solid Tumors || A Phase Ib/II Platform Trial of Newly Emerging Immunotherapy for Pancreatic Cancer Treatment || A Phase II, Open-label, Multi-center Study to Evaluate the Safety a",NCT05049265|NCT06370754|NCT06954467,0
BAT6026,Bio-Thera Solutions,high,,,,BAT6026 | bat6026,solid tumors | solid tumours | atopic dermatitis,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1, ""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",3,NCT05105971,NCT06094179,"A Phase 1, Multi-Center, Open-Label Dose Escalation Study to Assess Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of BAT6026 in Patients With Advanced Solid Tumors || A Phase 1, Multi-Center, Open-Label Study to Assess Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of BAT6026 as Monotherapy and in Combination Wi",NCT05105971|NCT05109650|NCT06094179,0
TQB3617,Chia Tai Tianqing (Sino Biopharm),high,,,,tqb3617 | TQB3617,Hodgkin's lymphoma | lymphoma | T cell lymphoma | B cell lymphoma | esophageal squamous cell carcinoma | myelofibrosis,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 2}","{""UNKNOWN"": 1, ""TERMINATED"": 1, ""RECRUITING"": 1}",3,NCT05110807,NCT06122831,Phase I Clinical Study to Evaluate the Tolerability and Pharmacokinetics of TQB3617 Capsule in Patients With Advanced Malignant Tumors || Phase Ib Clinical Trial to Evaluate the Safety and Efficacy of TQB2618 Injection Combined Therapy in Patients With Advanced Esophageal Squamous Cell Carcinoma || A Phase Ib/II Clinical Trial of TQ05105 Tablets Co,NCT05110807|NCT05834543|NCT06122831,0
SHR-A1912,Jiangsu Hengrui Pharmaceuticals,high,,,,SHR-A1912,b-cell lymphoma | B-cell non-Hodgkin lymphoma | diffuse large B-cell lymphoma,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1, ""PHASE3"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 2}",3,NCT05113069,NCT06929624,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Efficacy of SHR-A1912 for Injection as Monotherapy in Patients With B-cell Lymphoma || A Phase Ib/II Study of SHR-A1912 Combined With Other Therapies in Patients With B-cell Non-Hodgkin 's Lymphoma || A Phase 3, Open-label, Randomized Study of SHR-A1912 Combined Wi",NCT05113069|NCT06104553|NCT06929624,0
SSGJ-705,3SBio,high,,,,ssgj-705,solid tumor | malignant tumor | gastric cancer | lung cancer | breast cancer,"{""PHASE1"": 2, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 2}",3,NCT05145179,NCT07022002,"A Phase I, Multicenter, Open-Label, First-in-Human Clinical Trial to Evaluate the Safety, Tolerability, Pharmacokinetics and Potential Anti-tumor Effects of SSGJ-705 in Patients With Advanced or Metastatic HER2-expressing Solid Tumors || A Phase I Clinical Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of SSGJ-705 Monotherapy i",NCT05145179|NCT06390774|NCT07022002,0
HR011408,Jiangsu Hengrui Pharmaceuticals,medium,,,,HR011408 | hr011408,diabetes,"{""PHASE1"": 3}","{""COMPLETED"": 2, ""RECRUITING"": 1}",3,NCT05147259,NCT06375031,"A Single Center, Randomized, Double-Blind, Single Ascending Dose, Crossover Designed Study to Evaluate the Safety, Tolerability and Pharmacokinetics of HR011408 at Two Formulations in Healthy Subject || A Single Center, Randomized, Double-Blind, 2-period, 2-sequence Crossover Designed Study to Evaluate the Pharmacokinetics and Pharmacodynamics Betw",NCT05147259|NCT05737576|NCT06375031,0
QLF31907,Qilu Pharmaceutical,medium,,,,qlf31907,advanced malignant tumors | melanoma | urothelial carcinoma,"{""PHASE1"": 1, ""PHASE2"": 1, ""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 1}",3,NCT05150405,NCT06394713,"An Open, Dose-escalating Phase Ia Clinical Study to Evaluate the Tolerability, Safety, Pharmacokinetics and Preliminary Antitumor Activity of QLF31907 Injection in Patients With Advanced Cancer || A Phase II Study to Evaluate the Efficacy and Safety of QLF31907 Injection in Patients With Advanced Melanoma and Urothelial Carcinoma || A Phase 1b/2 Tr",NCT05150405|NCT05823246|NCT06394713,0
