asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CGT9486,,,BEZUCLASTINIB,Small molecule,PHASE_3,cgt9486,solid tumors | gastrointestinal stromal tumor | gastrointestinal stromal tumors,"{""PHASE1/PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT02401815,NCT05208047,"A Phase 1b and 2a Study to Assess Safety, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of CGT9486 as a Single Agent and in Combination With PLX3397 or Sunitinib (Sutent®) in Patients With Advanced Solid Tumors and Patients With Locally Advanced, Unresectable, or Metastatic Gastrointestinal Stromal Tumor (GIST) Who Have Been Previous",NCT02401815|NCT05208047,0
MOV18,,,,,,MOv18 IgE,ovarian cancer,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""RECRUITING"": 1}",2,NCT02546921,NCT06547840,"A Cancer Research UK Phase I Study of MOv18 IgE, a First in Class Chimeric IgE Antibody Against Folate Receptor-alpha, in Patients With Advanced Solid Tumours || A Phase Ib, Open-Label Trial of MOv18 IgE in Patients With Solid Tumours That Overexpress Folate Receptor Alpha",NCT02546921|NCT06547840,0
VVAX001,,,,,,vvax001 | Vvax001,premalignant cervical disease | cervical cancer | cervical intraepithelial neoplasia,"{""PHASE1"": 1, ""PHASE2"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 1}",2,NCT03141463,NCT06015854,"Immune Modulating Effects and Safety of Vvax001, a Therapeutic Semliki Forest Virus Based Cancer Vaccine, in Patients With a History of (Pre) Malignant Cervical Lesions. || A Phase II Study to Determine the Efficacy and Safety of Vvax001, a Therapeutic Semliki Forest Virus Based Cancer Vaccine, in Patients With HPV-16 Induced Grade 3 Cervical Intra",NCT03141463|NCT06015854,0
ERY974,,,ERY-974,Unknown,PHASE_1,ery974,advanced solid tumors | hepatocellular carcinoma,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT02748837,NCT05022927,"A Phase 1 Dose Escalation and Cohort Expansion Study of ERY974, An Anti-Glypican3 (GPC3)/CD3 Bispecific Antibody, in Patients With Advanced Solid Tumors || A PHASE I STUDY OF ERY974 IN PATIENTS WITH LOCALLY ADVANCED OR METASTATIC HEPATOCELLULAR CARCINOMA",NCT02748837|NCT05022927,0
P15,,,FAPI GA-68,Small molecule,APPROVAL,gallium-68 labeled radiopharmaceutical P15-041 | p15-041,bone tumors | bone metastases,"{""EARLY_PHASE1"": 3}","{""COMPLETED"": 1, ""UNKNOWN"": 2}",2,NCT02826382,NCT06455722,"A Preliminary Evaluation of Uptake in Bone Metastases, Biodistribution and Excretion of the Novel Radiotracer [68Ga]P15-041 by PET/CT || [68Ga]Ga-P15-041 PET/CT for Diagnosis and Prognostic Evaluation in Variety of Bone Tumors || [68Ga]Ga-P15-041 PET/CT for Diagnosis and Prognostic Evaluation in Variety of Bone Tumors",NCT02826382|NCT06455722,0
KT07,,,,,,KT07,influenza,"{""PHASE2"": 1, ""PHASE1"": 1}","{""COMPLETED"": 2}",2,NCT02867358,NCT05223660,"A Multi-center, Randomized, Double-blind, and Placebo-controlled Phase II Clinical Study to Investigate the Safety and Efficacy of Two Doses of KT07 Compared to Placebo in Subjects With Acute Uncomplicated Influenza || A Phase 1 Single-Center Study to Assess Pharmacokinetics, Safety and Tolerability of KT07 in Healthy Adult Subjects",NCT02867358|NCT05223660,0
VAL-1221,,,CLERVONAFUSP ALFA,Protein,PHASE_1_2,VAL-1221 | val-1221,glycogen storage disease type II | Lafora disease,"{""PHASE1/PHASE2"": 1, ""NA"": 1}","{""TERMINATED"": 1, ""AVAILABLE"": 1}",2,NCT02898753,NCT05930223,"A Three-Month, Open-Label, Randomized, Dose-escalation Study of the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of VAL-1221 Versus Myozyme®/Lumizyme® in Patients With Late-Onset GSD-II (Pompe Disease) Followed by Open-Label Treatment With VAL-1221 in All Patients || Intravenous VAL-1221 Lafora Expanded Access P",NCT02898753|NCT05930223,0
DTX301,,,AVALOTCAGENE ONTAPARVOVEC,Gene,PHASE_3,DTX301,ornithine transcarbamylase deficiency,"{""PHASE1/PHASE2"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT02991144,NCT05345171,"A Phase 1/2, Open-Label Safety and Dose-Finding Study of Adeno-Associated Virus (AAV) Serotype 8 (AAV8)-Mediated Gene Transfer of Human Ornithine Transcarbamylase (OTC) in Adults With Late-Onset OTC Deficiency || A Phase 3, Randomized, Double-blind, Placebo-controlled Study of Adeno-associated Virus (AAV) Serotype 8 (AAV8)-Mediated Gene Transfer of",NCT02991144|NCT05345171,0
CAL02,,,,,,CAL02,community-acquired pneumonia | community-acquired bacterial pneumonia,"{""PHASE1"": 1, ""PHASE2"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT02583373,NCT05776004,"Randomised, Multicentre, Double-blind, Placebo-controlled Study to Assess the Safety, Efficacy and Pharmacodynamics After the Intravenous Administration of CAL02 in Severe Community-acquired Pneumonia Due to Streptococcus Pneumoniae || A Randomized, Double-Blind, Placebo-Controlled Multicenter Study to Evaluate the Efficacy and Safety of CAL02 Admi",NCT02583373|NCT05776004,0
BPC-157,,,BPC-157,Protein,PHASE_2,BPC-157 | pentadecapeptide BPC 157,hamstring muscle strain,"{""PHASE1"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 1}",2,NCT02637284,NCT07437547,"Phase I, Pilot Study in Healthy Volunteers, to Assess the Safety and Pharmacokinetics of PCO-02, Which Active Ingredient is BPC-157, a Penta-deca-peptide From Gastric Source. || A Randomized, Double-Blind, Placebo-Controlled Phase 2 Trial of Pentadecapeptide BPC 157 for Accelerated Repair of Acute Grade II Hamstring Strain Confirmed by MRI",NCT02637284|NCT07437547,0
