asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
HS-10510,Hansoh Pharma,medium,,,,hs-10510,,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07001787,NCT07001787,"A Phase I, Randomized, Double-Blind, Placebo-controlled Study to Assess the Safety, Tolerability，Pharmacokinetics, and Pharmacodynamics of HS-10510 Following Single and Multiple Ascending Dose Administration to Healthy Subjects With or Without Elevated LDL-C Levels",NCT07001787,0
VG801,Virogin Biotech,low,,,,vg801,hereditary retinal dystrophy,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07002398,NCT07002398,"A Single Arm, Ph1/2, Open-label, Multicenter Trial With Dose-exploration Via Subretinal Injection to Evaluate the Safety and Preliminary Efficacy of VG801 for Treatment of ABCA4 Mutation-associated Recessive Hereditary Retinal Dystrophy (Stargardt Disease)",NCT07002398,0
HSK46575,Haisco Pharmaceutical,high,,,,HSK46575,prostate cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07007910,NCT07007910,"A Phase I Clinical Study to Evaluate the Safety, Pharmacokinetics, and Efficacy of HSK46575 Tablets in Patients With Metastatic Castration-Resistant Prostate Cancer",NCT07007910,0
docetaxel polymeric micelles,Huabo Biopharm (Huaota),medium,DOCETAXEL,Small molecule,APPROVAL,docetaxel polymeric micelles,malignant ascites,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07007988,NCT07007988,"An Open-Label, Multicenter Phase I Study to Evaluate the Safety, Efficacy, and Pharmacokinetic Characteristics of Intraperitoneal Perfusion With Docetaxel Polymeric Micelles for Injection in Patients With Malignant Ascites",NCT07007988,0
BEBT-507,BeBetter Medicine,high,,,,bebt-507,polycythemia vera,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07012109,NCT07012109,"A Multicenter, Open-Label Phase I Clinical Trial of BEBT-507 Injection in Subjects With Polycythemia Vera (PV)",NCT07012109,0
SSGJ-709,3SBio,high,,,,SSGJ-709,malignant tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07016490,NCT07016490,"A Phase 1 Study to Evaluate the Safety, Pharmacokinetics and Anti-tumor Activity of SSGJ-709 in Patients With Advanced Malignant Tumors",NCT07016490,0
JWCAR239,JW Therapeutics,high,,,,JWCAR239,non-Hodgkin lymphoma,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07024147,NCT07024147,"An Open-Label, Single-arm Study of JWCAR239 in the Treatment of Relapse / Refractory (R/R) B Cell Non-Hodgkin Lymphoma (B-NHL)",NCT07024147,0
ASC50,Ascletis Pharma,high,,,,ASC50,plaque psoriasis,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07024602,NCT07024602,"A Phase I, Randomized, Double-blind, Placebo Controlled, Single and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Food Effect of ASC50 Tablets in Healthy Adult Participants and Adult Participants With Mild to Moderate Plaque Psoriasis",NCT07024602,0
APG990,Ascentage Pharma,high,,,,apg990,atopic dermatitis,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT07027527,NCT07027527,"A Phase 1b, Open-label, Randomized, Multicenter, Active Comparator Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of the Combination of APG777 + APG990 in Adults With Moderate-to-Severe Atopic Dermatitis",NCT07027527,0
SAL0133,Salubris Biotherapeutics,medium,,,,SAL0133,,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT07030504,NCT07030504,"The Phase I Clinical Study to Evaluate the Safety, Tolerability and Pharmacokinetic Characteristics of SAL0133 Tablets in Chinese Adult Healthy Subjects",NCT07030504,1
KLA480,Kelun-Biotech,medium,,,,KLA480,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07030790,NCT07030790,"A Single-center, Randomized, Double-blind, Placebo-Controlled, Dose Escalation, Phase 1 Clinical Study to Evaluate the Safety, Tolerability, and Pharmacokinetic Profile of a Single Subcutaneous Injection of KLA480 Injection in Healthy Chinese Participants",NCT07030790,1
