asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
HS-20093,Hansoh Pharma,medium,,,,HS-20093 | hs-20093,small cell lung cancer | non-small cell lung cancer | solid tumor | prostate cancer | solid tumors | colorectal cancer,"{""PHASE1"": 11, ""PHASE2"": 6, ""PHASE3"": 4}","{""UNKNOWN"": 1, ""RECRUITING"": 13, ""WITHDRAWN"": 1, ""NOT_YET_RECRUITING"": 5, ""ACTIVE_NOT_RECRUITING"": 1}",21,NCT05276609,NCT07464327,"ARTEMIS-001: A Phase 1, Open-label, Multi-center Study to Evaluate Safety, Tolerability, Pharmacokinetics, and Efficacy of Multiple Doses of Intravenous Administration of HS-20093 in Patients With Locally Advanced or Metastatic Solid Tumors Who Have Progressed Following Prior Therapy || ARTEMIS-002: A Phase 2, Multicenter, Open-label Study of Intra",NCT05276609|NCT05830123|NCT06001255|NCT06007729|NCT06052423|NCT06112704,0
crisaborole,Adlai Nortye,medium,CRISABOROLE,Small molecule,APPROVAL,crisaborole,atopic dermatitis | morphea | seborrheic dermatitis | stasis dermatitis | alopecia areata | vitiligo,"{""PHASE2"": 9, ""PHASE3"": 7, ""PHASE1"": 3, ""PHASE4"": 12, ""NA"": 4, ""EARLY_PHASE1"": 1}","{""COMPLETED"": 24, ""TERMINATED"": 3, ""UNKNOWN"": 2, ""WITHDRAWN"": 1, ""NOT_YET_RECRUITING"": 6}",36,NCT01301508,NCT07537751,"A Multi-Center, Randomized, Double-Blind, Vehicle-Controlled, Bilateral Study of the Safety and Efficacy of Topically Applied AN2898 and AN2728 in the Treatment of Patients With Mild-to-Moderate Atopic Dermatitis || A Multicenter, Randomized, Double-Blind, Vehicle-Controlled Study of the Safety and Efficacy of AN2728 Topical Ointment, 2% in Childre",NCT01301508|NCT02118766|NCT02118792|NCT03233529|NCT03250663|NCT03260595,1
pamiparib,BeiGene (BeOne Medicines),high,PAMIPARIB,Small molecule,APPROVAL,pamiparib,ovarian cancer | prostate cancer | epithelial ovarian cancer | breast cancer | solid tumor | glioblastoma,"{""PHASE1"": 8, ""PHASE1/PHASE2"": 3, ""PHASE2"": 16, ""PHASE3"": 2, ""EARLY_PHASE1"": 1, ""NA"": 2}","{""COMPLETED"": 15, ""ACTIVE_NOT_RECRUITING"": 3, ""TERMINATED"": 1, ""WITHDRAWN"": 3, ""UNKNOWN"": 7, ""RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1}",32,NCT02361723,NCT06692491,"A Phase 1A/1B, Open Label, Multiple Dose, Dose Escalation, and Expansion Study to Investigate the Safety, Pharmacokinetics, Food Effect, and Antitumor Activities of BGB-290 in Subjects With Advanced Solid Tumors || A Phase 1/1b, Open Label, Multiple Dose, Dose Escalation and Expansion Study to Investigate the Safety, Pharmacokinetics and Antitumor ",NCT02361723|NCT02660034|NCT03150810|NCT03150862|NCT03333915|NCT03427814,3
IBI363,Innovent Biologics,high,,,,IBI363 | ibi363,non-small cell lung cancer | solid malignancies | melanoma | gastroesophageal junction adenocarcinoma | gastric adenocarcinoma | lymphomas,"{""PHASE1"": 5, ""PHASE1/PHASE2"": 4, ""PHASE2"": 10, ""PHASE3"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""UNKNOWN"": 1, ""RECRUITING"": 11, ""NOT_YET_RECRUITING"": 7}",20,NCT05290597,NCT07408635,"A Phase 1, Open-label, Multicenter, Dose Escalation Study of IBI363 (PD1-IL2m) in Subjects With Advanced Solid Malignancies or Lymphomas || A Phase Ia/Ib Study to Evaluate the Safety, Tolerability and Preliminary Efficacy of IBI363 in Subjects With Advanced Solid Tumors or Lymphoma || A Prospective, Multi-cohort Study on Efficacy and Safety of IBI3",NCT05290597|NCT05460767|NCT06081907|NCT06081920|NCT06281678|NCT06468098,1
rezvilutamide,Jiangsu Hengrui Pharmaceuticals,high,REZVILUTAMIDE,Small molecule,PHASE_3,rezvilutamide,prostate cancer | salivary duct carcinoma | advanced gastric cancer | recurrent ovarian cancer | HRD positive advanced ovarian cancer | advanced prostate cancer,"{""PHASE3"": 4, ""PHASE2"": 11, ""PHASE1"": 1, ""NA"": 3, ""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 2, ""RECRUITING"": 12, ""NOT_YET_RECRUITING"": 4, ""ENROLLING_BY_INVITATION"": 1, ""COMPLETED"": 1}",20,NCT03520478,NCT07490210,"A Phase III, Multicenter, Randomized, Open Study of SHR3680 Compared to Bicalutamide in the Treatment of Patients With Hormone Sensitive Prostate Cancer || A Prospective, Multi-arm, Multi-center Clinical Trial on Neoadjuvant Intense Endocrine Therapy for High Risk and Locally Advanced Prostate Cancer || Efficacy and Safety of Rezvilutamide in Patie",NCT03520478|NCT05406999|NCT05753566|NCT05956639|NCT05983783|NCT06134271,0
pd-1 inhibitors,Innovent Biologics,high,SINTILIMAB,Antibody,APPROVAL,pd-1 inhibitors | PD-1 inhibitors,non-small cell lung cancer | hepatocellular carcinoma | nasopharyngeal carcinoma | colorectal cancer | biliary tract carcinoma | esophageal squamous cell cancer,"{""PHASE2"": 20, ""NA"": 14, ""PHASE1/PHASE2"": 2, ""PHASE3"": 2}","{""UNKNOWN"": 8, ""COMPLETED"": 4, ""ACTIVE_NOT_RECRUITING"": 4, ""RECRUITING"": 16, ""NOT_YET_RECRUITING"": 6}",19,NCT04767009,NCT07466225,"An Open-label, Multicenter, Phase II Single Arm Trial of Stereotactic Body Radiotherapy for Oligo-residual Disease After Effective Treatment With PD-1/PD-L1 Inhibitors Among Metastatic Non-small Cell Lung Cancer || An Open-label, Multicenter, Phase II Single Arm Trial of Stereotactic Body Radiotherapy for Oligo-residual Disease After Effective Trea",NCT04767009|NCT05166239|NCT05509478|NCT05520814|NCT05621707|NCT06031376,0
HRS-7535,Jiangsu Hengrui Pharmaceuticals,high,,,,HRS-7535 | hrs-7535,obesity | type 2 diabetes mellitus | type 2 diabetes | diabetic kidney disease | heart failure | overweight,"{""PHASE1"": 8, ""PHASE2"": 6, ""PHASE3"": 4, ""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 2, ""COMPLETED"": 12, ""RECRUITING"": 2, ""ACTIVE_NOT_RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1}",19,NCT05347758,NCT07528027,"A Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of HRS-7535 in Healthy Subjects || A 16-week Multicenter, Randomized, Double-blinded, Placebo-controlled, Parallel-group Study to Evaluate the Efficacy and Safety of HRS-7535 in Adults With Type 2 Diabetes Mellitus Inadequately Controlled on Metformin || A S",NCT05347758|NCT05759897|NCT06132204|NCT06250946|NCT06393348|NCT06415214,1
HSK21542,Haisco Pharmaceutical,high,,,,hsk21542 | HSK21542,postoperative pain | pruritus | nausea | vomiting | colonoscopy | liver disease,"{""PHASE1"": 5, ""PHASE2"": 7, ""PHASE3"": 4, ""NA"": 1, ""PHASE4"": 1}","{""COMPLETED"": 13, ""UNKNOWN"": 3, ""NOT_YET_RECRUITING"": 1, ""RECRUITING"": 1}",18,NCT04110886,NCT07442877,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Single-Ascending-Dose Study To Investigate the Safety, Tolerability, and Pharmacokinetics of a Kappa Receptor Agonist HSK21542 in Healthy Volunteers || A Phase I Clinical Study Evaluating the Safety, Tolerability and Pharmacokinetics of HSK21542 in Healthy Volunteers || A Randomized, Double-b",NCT04110886|NCT04213196|NCT04424251|NCT04470128|NCT04470154|NCT04738357,1
GC012F,Gracell Biotechnologies (AstraZeneca),medium,,,,GC012F | gc012f | GC012F CAR T cell,multiple myeloma | systemic lupus erythematosus | myasthenia gravis | multiple sclerosis | autoimmune disease | idiopathic inflammatory myopathy,"{""EARLY_PHASE1"": 10, ""PHASE1/PHASE2"": 4, ""PHASE1"": 4}","{""UNKNOWN"": 6, ""RECRUITING"": 7, ""WITHDRAWN"": 2, ""NOT_YET_RECRUITING"": 3}",18,NCT04236011,NCT07364487,Exploratory Study to Evaluate Efficacy and Safety of GC012F Injection in BCMA+ Refractory/Relapsed Multiple Myeloma || Exploratory Study to Evaluate Efficacy and Safety of GC012F Injection in Chromosomal Abnomalities High-risk BCMA+ Multiple Myeloma || Frontline Therapy of GC012F Injection in Transplant Eligible Newly Diagnosed Multiple Myeloma Pat,NCT04236011|NCT04617704|NCT04935580|NCT05412329|NCT05846347|NCT05850234,1
IBI362,Innovent Biologics,high,MAZDUTIDE,Protein,PHASE_3,IBI362 | ibi362,obesity | type 2 diabetes | overweight | type 2 diabetes mellitus | heart failure with preserved ejection fraction | heart failure with mildly reduced ejection fraction,"{""PHASE1/PHASE2"": 3, ""PHASE1"": 4, ""PHASE2"": 3, ""PHASE3"": 8}","{""COMPLETED"": 9, ""ACTIVE_NOT_RECRUITING"": 4, ""RECRUITING"": 4, ""NOT_YET_RECRUITING"": 1}",18,NCT04440345,NCT07469800,"Multiple Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IBI362 in Overweight or Obese Subjects || A Multiple Dose Human Tolerability and Pharmacokinetic Study of IBI362 in Chinese Patients With Type 2 Diabetes Mellitus and Poor Glycemic Control || Clinical Study to Evaluate the Pharmacokinetics ",NCT04440345|NCT04466904|NCT04773977|NCT04965506|NCT05606913|NCT05628311,11
tirelizumab,BeiGene (BeOne Medicines),high,TISLELIZUMAB,Antibody,APPROVAL,tirelizumab,gastric cancer | hepatocellular carcinoma | triple-negative breast cancer | non-small cell lung cancer | gastroesophageal junction adenocarcinoma | esophageal squamous cell carcinoma,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 13, ""PHASE1"": 1, ""PHASE4"": 1, ""NA"": 2}","{""UNKNOWN"": 11, ""RECRUITING"": 5, ""NOT_YET_RECRUITING"": 2}",18,NCT04652440,NCT07062484,"Phase II Study of Ablation Combined With PD-1 Antibody in Patients With Hepatocellular Carcinoma || Randomized, Controlled Phase II Study of Immunotherapy Versus Standard Chemotherapy as Adjuvant Therapy After Surgery for Colon Cancer With MSI-H or POLE/ POLD1 Mutations || A Perspective and Multicenter Phase II Trial of Tirelizumab Combined With R2",NCT04652440|NCT04969029|NCT05050630|NCT05303038|NCT05380271|NCT05528367,0
