asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
ACE-232,,,,,,ACE-232,prostate cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06801236,NCT06801236,"A Phase 1 Study to Assess the Safety, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of ACE-232 in Patients With Metastatic Castration-Resistant Prostate Cancer (CRPC)",NCT06801236,0
BGB-B455,,,,,,BGB-B455,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06803680,NCT06803680,"A Phase 1, Open-Label Study Investigating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Antitumor Activity of BGB-B455 in Patients With Selected Advanced or Metastatic Solid Tumors",NCT06803680,0
VVD-159642,,,,,,vvd-159642,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06804824,NCT06804824,"A Phase 1/1b, Open-Label, Multicenter, First-in-Human Dose Escalation and Dose Expansion Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Anti-Tumor Activity of VVD-159642, a RAS-PI3Kα Inhibitor, as a Single Agent and in Combination in Participants With Advanced Solid Tumors",NCT06804824,0
AT03,,,,,,AT03-65,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06809114,NCT06809114,"A Phase I, First-in-Human Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of AT03-65 in Adults With Advanced Solid Tumors",NCT06809114,0
RLYB116,,,,,,rlyb116,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06797375,NCT06797375,"Multiple Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of RLYB116 in Healthy Participants",NCT06797375,0
ADCE-D01,,,,,,ADCE-D01,soft tissue sarcoma,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06797999,NCT06797999,"A First-in-human, Phase 1/2, Multicenter, Open-label, Dose Escalation and Expansion Study to Evaluate the Safety, Pharmacokinetics, and Antitumor Activity of ADCE-D01, a Humanized Anti-human uPARAP Antibody Linked to a Topoisomerase I Inhibitor, in Patients With Metastatic and/or Unresectable Soft Tissue Sarcoma",NCT06797999,0
PVT201,,,,,,PVT201,primary biliary cholangitis | primary sclerosing cholangitis,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06798454,NCT06798454,"A Phase 1, First-In-Human Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of PVT201 Following Randomized, Double-blind, Placebo-controlled Single Ascending Doses in Healthy Subjects and Patients (PBC/PSC)",NCT06798454,0
NC-001,,,,,,nc-001,chronic euvolemic hyponatremia,"{""PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06798675,NCT06798675,"A PHASE 2A, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL GROUP, DOSE-RANGING CLINICAL TRIAL TO EVALUATE THE PHARMACOKINETICS, PHARMACODYNAMICS, AND SAFETY OF nC-001 IN PATIENTS WITH CHRONIC EUVOLEMIC HYPONATREMIA",NCT06798675,0
HDT-321,,,,,,HDT-321,Crimean-Congo hemorrhagic fever,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06799013,NCT06799013,"A Phase 1, Open Label, Dose-Escalation Study to Evaluate the Safety, Reactogenicity and Immunogenicity of a Nanoparticle Carrier-Formulated Self-Amplifying RNA Vaccine Against Crimean-Congo Hemorrhagic Fever (HDT-321) in Healthy Adults",NCT06799013,0
ATX-295,,,,,,ATX-295,solid tumor | high-grade serous ovarian cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06799065,NCT06799065,"A Phase 1/2, Open-Label, Dose-Escalation and Expansion First-In-Human Study of ATX-295, an Oral Inhibitor of the Kinesin Motor Protein KIF18A, in Patients With Locally Advanced or Metastatic Solid Tumors, Including High-Grade Serous Ovarian Cancer",NCT06799065,0
ARGX-109,,,,,,ARGX-109,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06799416,NCT06799416,"A Phase 1, Randomized, Double-Blinded, Placebo-Controlled, Single-Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of ARGX-109 Administered Subcutaneously in Healthy Adult Participants",NCT06799416,0
QLM1016,,,,,,QLM1016,schizophrenia,"{""PHASE3"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06799559,NCT06799559,"A Multicenter, Randomized, Double-blind, Parallel Controlled Study on the Efficacy and Safety of QLM1016 in the Treatment of Schizophrenia",NCT06799559,0
ATTO-1310,,,,,,atto-1310,atopic dermatitis | pruritus,"{""PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT06787586,NCT06787586,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Multi-Part, Single Ascending Dose and Multiple Ascending Dose Study to Assess the Safety, Tolerability, and PK of ATTO1310 in Adult Volunteers, Patients With Atopic Dermatitis, and Patients With Chronic Pruritus",NCT06787586,0
ASN-3186,,,,,,asn-3186,solid tumor,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT06787950,NCT06787950,"A Phase I/IIa Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Anti-tumor Activity of ASN-3186 in Patients with Advanced Solid Tumors.",NCT06787950,0
AVTR101,,,,,,AVTR101,sarcopenia,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT06788236,NCT06788236,"A Multicenter, Randomized, Double-Blind, Placebo-controlled, Phase 2a Clinical Trial to Evaluate the Efficacy and Safety of AVTR101 in Sarcopenia Patients",NCT06788236,0
OKN4395,,,,,,OKN4395,sarcoma | colorectal cancer | pancreatic adenocarcinoma | head and neck squamous cell carcinoma | non-small cell lung cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06789172,NCT06789172,"A Phase 1, Open-label, Multicenter, Dose-escalation and Cohort Expansion Study of OKN4395, a Triple Antagonist of EP2, EP4, and DP1 Prostanoid Receptors, as Monotherapy and in Combination With Pembrolizumab, in Patients With Advanced Solid Tumors",NCT06789172,0
OPCT-001,,,,,,OpCT-001,primary photoreceptor disease,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06789445,NCT06789445,A Phase 1/2a Study of Subretinal Administration of OpCT-001 Photoreceptor Precursor Cells Derived From iPSCs in Patients With Primary Photoreceptor Disease,NCT06789445,0
YM-101,,,,,,YM-101,dry eye syndrome,"{""EARLY_PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06792903,NCT06792903,Effectiveness and Safety of YM-101 Eye Drops in the Treatment of Dry Eye Syndrome,NCT06792903,0
GH56,,,,,,GH56,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06796699,NCT06796699,"A Multi-center, Single-Arm, Open-Label Phase Ia/Ib Clinical Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of GH56 Capsules in Subjects With MTAP-Deleted Advanced Solid Tumors",NCT06796699,0
PT0253,,,,,,PT0253,advanced solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06797336,NCT06797336,"A Phase 1, Open-Label Dose Escalation and Expansion Study of PT0253 in Participants With KRAS G12D Mutated Advanced Solid Tumors",NCT06797336,0
IPN01195,,,,,,IPN01195,advanced solid tumours,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT06833008,NCT06833008,"An Open-label, Phase I/II First-in-human, Dose Escalation and Confirmation Study to Evaluate the Safety, Tolerability, Pharmacokinetic, Pharmacodynamic and Anti-tumour Activity of IPN01195 as Single Agent in Adult Participants With Advanced Solid Tumours",NCT06833008,0
CER-1236,,,,,,CER-1236,myelodysplastic syndrome | myelofibrosis | acute myeloid leukemia,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06834282,NCT06834282,"Phase 1/1b First-in-human Study of Autologous Chimeric Engulfment Receptor T-Cell CER-1236 in Patients With Acute Myeloid Leukemia, Myelodysplastic Syndrome, and Myelofibrosis (CertainT-1)",NCT06834282,0
YUQ-A1007,,,,,,yuq-a1007,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT06835296,NCT06835296,"A Phase I, Randomized, Placebo-Controlled, Sequential Single and Multiple Dose-Escalation Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of Oral YUQ-A1007 in Healthy Volunteers",NCT06835296,0
ALTA3263,,,,,,ALTA3263,solid tumor,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT06835569,NCT06835569,A Phase 1/1b Multiple Cohort Trial of ALTA3263 in Patients With Advanced Solid Tumors With KRAS Mutations,NCT06835569,0
