asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CS-0777,CStone Pharmaceuticals,medium,,,,cs-0777,multiple sclerosis,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT00616733,NCT00616733,"An Open-label, Escalating-dose Study to Assess the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Oral CS-0777, Administered for 12 Weeks, in Patients With Multiple Sclerosis",NCT00616733,0
AL-3789,Advenchen Laboratories,medium,ANECORTAVE ACETATE,Small molecule,APPROVAL,AL-3789,open-angle glaucoma,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT00643669,NCT00643669,Report in Phase 2 stage for Al-3789 and Open-Angle Glaucoma,NCT00643669,0
c3f8,Shanghai Fosun (verify),low,PERFLUTREN,Small molecule,APPROVAL,C3F8,diabetic premacular hemorrhage | proliferative diabetic retinopathy,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT00673296,NCT00673296,Intravitreal Injection of Bevacizumab and Gas for Diabetic Premacular Hemorrhage With Active Fibrovascular Proliferation,NCT00673296,0
travoprost/timolol maleate fixed combination,Advenchen Laboratories,medium,TRAVOPROST,Small molecule,APPROVAL,travoprost/timolol maleate fixed combination,ocular hypertension | primary open-angle glaucoma,"{""NA"": 3}","{""COMPLETED"": 3}",1,NCT00676637,NCT00676637,A Pilot Study of Adherence Assessment With the Travalert™ Dosing Aid in Patients With Ocular Hypertension or Primary Open-Angle Glaucoma Who Are Treated With the Travoprost/Timolol Maleate Fixed Combination Every Evening || A Pilot Study of Adherence Assessment With the Travalert™ Dosing Aid in Patients With Ocular Hypertension or Primary Open-Angl,NCT00676637,0
avastin,Bio-Thera Solutions,high,BEVACIZUMAB,Antibody,APPROVAL,avastin,breast cancer,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT00723125,NCT00723125,Q3week Carboplatin With Weekly Abraxaneä And Avastin + Subsequent Dose-Dense Ac With Avastin As Neoadjuvant Therapy In Resectable And Unresectable (Stage Iia-Iiib) Her2-Negative Breast Cancer,NCT00723125,0
AN0128,Adlai Nortye,medium,,,,an0128,dental plaque,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT00762151,NCT00762151,Clinical Research Study to Investigate the Anti-Plaque Effect of a Prototype Toothpaste Containing an Anacor Material Via the MGMPI Method,NCT00762151,0
reproterol,InventisBio,medium,REPROTEROL,Small molecule,APPROVAL,reproterol,exercise induced asthma,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT00777348,NCT00777348,"Clinical Trial to Assess the Protective Effect of the Fixed Drug Combination of Disodium Cromoglycate Plus Reproterol in Comparison to the Single Components and Placebo in Adults With Exercise Induced Asthma Randomised, Placebo-controlled, Double-blind, Crossover, Multicentre Study",NCT00777348,0
AN2718,Adlai Nortye,medium,AN-2718,Small molecule,PHASE_1,AN2718,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT00781664,NCT00781664,21-Day Cumulative Irritation Test,NCT00781664,0
CS-8080,CStone Pharmaceuticals,medium,CS-8080,Unknown,PHASE_1,cs-8080,,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT00796575,NCT00796575,"A Randomized, Placebo-Controlled, Multiple Ascending Dose Study To Assess The Safety, Pharmacokinetics and Pharmacodynamics Of CS-8080 In Healthy Volunteers",NCT00796575,0
CTX-100,unknown-CTX (verify),low,,,,CTX-100,chronic obstructive pulmonary disease,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT00993707,NCT00993707,"A Phase 2a, Ascending Dose, Placebo-Controlled Study to Evaluate the Safety of CTX-100 (Formerly ETX-100) Inhalation Solution in Subjects With Chronic Obstructive Pulmonary Disease",NCT00993707,0
BKT140,Baili-Bio / SystImmune,medium,MOTIXAFORTIDE,Protein,APPROVAL,bkt140,multiple myeloma,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01010880,NCT01010880,"A Phase I/IIA, Non-Randomized, Open Label, Single Dose, Dose-Escalation, Safety Study of BKT140, a CXCR4 Antagonist in Patients With Multiple Myeloma",NCT01010880,0
AN3365,Adlai Nortye,medium,EPETRABOROLE,Small molecule,PHASE_2_3,an3365,hospital acquired Gram negative infection,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT01015014,NCT01015014,"First-in-human, Two-stage, Randomized, Placebo-controlled, Double-blind, Dose Escalation Study To Determine The Safety, Tolerability, And Pharmacokinetic Profile Of An3365 In Single And Multiple Doses In Young Healthy Subjects",NCT01015014,0
BC-3781,BioCity Biopharma,low,LEFAMULIN,Small molecule,APPROVAL,BC-3781,acute bacterial skin and skin structure infection,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01119105,NCT01119105,"A Phase II, Multi-center, Randomized, Double-blind Study Comparing the Safety and Efficacy of Two Doses of BC-3781 Versus Vancomycin in Patients With Acute Bacterial Skin and Skin Structure Infection",NCT01119105,0
BL-1021,Baili-Bio / SystImmune,medium,BL-1021,Small molecule,PHASE_1,BL-1021,,"{""PHASE1"": 2}","{""TERMINATED"": 2}",1,NCT01121380,NCT01121380,"A First-in-Human, Randomized, Double-Blind, Placebo Controlled, Single-Center Combined Single-Ascending Dose and Multiple-Ascending Dose, Parallel Groups, Study to Assess Safety, Tolerability and Pharmacokinetics of BL-1021 in Healthy Volunteers || A First-in-Human, Randomized, Double-Blind, Placebo Controlled, Single-Center Combined Single-Ascendi",NCT01121380,0
travoprost and timolol,Advenchen Laboratories,medium,TRAVOPROST,Small molecule,APPROVAL,travoprost and timolol,glaucoma,"{""NA"": 2}","{""COMPLETED"": 2}",1,NCT01206361,NCT01206361,Persistence Of Use Of Topical Prostaglandin Fixed Dose Combination In The United Kingdom Primary Care: An Observational Study In Thin || Persistence Of Use Of Topical Prostaglandin Fixed Dose Combination In The United Kingdom Primary Care: An Observational Study In Thin,NCT01206361,0
AL-6515,Advenchen Laboratories,medium,NEPAFENAC,Small molecule,APPROVAL,al-6515,bacterial conjunctivitis,"{""PHASE2"": 1}","{""WITHDRAWN"": 1}",1,NCT01238783,NCT01238783,Report in Phase 2 stage for 2 molecules and Bacterial Conjunctivitis,NCT01238783,0
KH902,Chengdu Kanghong,medium,CONBERCEPT,Protein,APPROVAL,KH902,choroidal neovascularization | neovascular age-related macular degeneration,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01242254,NCT01242254,"An Open Label, Multicenter, Randomized, Uncontrolled Study Assessing the Safety and Efficacy of KH902 in Patients With Choroidal Neovascularization Due to Neovascular Age-related Macular Degeneration(HOPE Study)",NCT01242254,0
AT-406,InventisBio,medium,XEVINAPANT,Small molecule,PHASE_3,AT-406,acute myelogenous leukemia,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT01265199,NCT01265199,"Phase I Dose Escalation Study of the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamic Properties of Oral AT-406 in Combination With Daunorubicin and Cytarabine in Patients With Poor-risk, Acute Myelogenous Leukemia (AML)",NCT01265199,0
pentoxiphyllin,Baili-Bio / SystImmune,medium,PENTOXIFYLLINE,Small molecule,APPROVAL,pentoxiphyllin,nonalcoholic steatohepatitis,"{""NA"": 1}","{""WITHDRAWN"": 1}",1,NCT01279434,NCT01279434,Vitamin E Versus Vitamin E Plus Pentoxiphyllin in Patients With Nonalcoholic Steatohepatitis: A Prospective Randomized Clinical Trial,NCT01279434,0
brinzolamide/brimonidine fixed combination,Advenchen Laboratories,medium,BRINZOLAMIDE,Small molecule,APPROVAL,brinzolamide/brimonidine fixed combination,open-angle glaucoma | ocular hypertension,"{""PHASE3"": 2}","{""COMPLETED"": 2}",1,NCT01297517,NCT01297517,Three Month Efficacy and Safety Study of a Fixed Combination of Brinzolamide 1%/Brimonidine 0.2% Compared to Brinzolamide 1% and Brimonidine 0.2% All Dosed Three Times Daily in Patients With Open-Angle Glaucoma and/or Ocular Hypertension || Three Month Efficacy and Safety Study of a Fixed Combination of Brinzolamide 1%/Brimonidine 0.2% Compared to ,NCT01297517,0
AN2898,Adlai Nortye,medium,,,,AN2898,atopic dermatitis,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01301508,NCT01301508,"A Multi-Center, Randomized, Double-Blind, Vehicle-Controlled, Bilateral Study of the Safety and Efficacy of Topically Applied AN2898 and AN2728 in the Treatment of Patients With Mild-to-Moderate Atopic Dermatitis",NCT01301508,0
CYP-1020,Baili-Bio / SystImmune,medium,PERPHENAZINE 4-AMINOBUTYRATE,Small molecule,PHASE_2_3,CYP-1020,schizophrenia,"{""PHASE2/PHASE3"": 1}","{""TERMINATED"": 1}",1,NCT01363349,NCT01363349,"A Randomized, Double-Blind, Active-Controlled,Phase 2/3 Study to Determine the Short-Term (6-Week) and Long-Term (6 Month) Cognitive and Anti-Psychotic Efficacy, Safety and Tolerability of CYP-1020 Compared to Risperidone in Patients With Schizophrenia",NCT01363349,0
amoxicillin plus clavulanic acid,Elpiscience,medium,AMOXICILLIN,Small molecule,APPROVAL,amoxicillin plus clavulanic acid,complicated intra-abdominal infections | community-acquired respiratory tract infections | pelvic inflammatory disease,"{""NA"": 2}","{""COMPLETED"": 2}",1,NCT01434173,NCT01434173,Risk of Acute Liver Injury in Users of Antimicrobials in the HealthCore Integrated Research Database Population || Risk of Acute Liver Injury in Users of Antimicrobials in the HealthCore Integrated Research Database Population,NCT01434173,0
IMM-124,ImmuneOnco,medium,,,,IMM 124-E,nonalcoholic steatohepatitis,"{""PHASE2"": 1}","{""WITHDRAWN"": 1}",1,NCT01466894,NCT01466894,"A Randomized, Double-Blind, Placebo-Controlled Dosing, Safety and Efficacy Study of IMM 124-E (Bovine Colostrum) for Patients With Nonalcoholic Steatohepatitis",NCT01466894,0
brinzolamide/timolol maleate,Advenchen Laboratories,medium,BRINZOLAMIDE,Small molecule,APPROVAL,brinzolamide/timolol maleate,open-angled glaucoma | ocular hypertension,"{""PHASE4"": 3}","{""COMPLETED"": 3}",1,NCT01471158,NCT01471158,Patient Preference Comparison of AZARGA Versus COSOPT After Single Doses in Patients With Open-Angled Glaucoma or Ocular Hypertension || Patient Preference Comparison of AZARGA Versus COSOPT After Single Doses in Patients With Open-Angled Glaucoma or Ocular Hypertension || Patient Preference Comparison of AZARGA Versus COSOPT After Single Doses in ,NCT01471158,0
BL-7040,Baili-Bio / SystImmune,medium,MONARSEN,Oligonucleotide,PHASE_2,BL-7040,ulcerative colitis,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01506362,NCT01506362,"An Open-Label Study to Evaluate the Efficacy, Pharmacodynamics, Safety and Tolerability of Oral BL-7040 in Patients With Moderately Active Ulcerative Colitis",NCT01506362,0
AK156,Akeso,high,ZOLEDRONIC ACID,Small molecule,APPROVAL,ak156,osteoporosis,"{""PHASE3"": 1}","{""COMPLETED"": 1}",1,NCT01522521,NCT01522521,Phase 3 Study of AK156 in Primary Osteoporosis Patients,NCT01522521,0
teriparatide acetate,Akeso,high,TERIPARATIDE ACETATE,Protein,APPROVAL,teriparatide acetate,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT01551602,NCT01551602,Report in Phase 1 stage for 2 molecules and ,NCT01551602,0
HL-009,LaNova Medicines,high,COBAMAMIDE,Unknown,APPROVAL,HL-009,atopic dermatitis,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01568489,NCT01568489,"A Randomized, Phase 2, Double-Blind, Placebo-Controlled Trial to Evaluate the Safety and Efficacy of HL-009 Liposomal Gel in Adult Patients With Mild to Moderate Atopic Dermatitis",NCT01568489,0
SPM962,Luye Pharma,high,ROTIGOTINE,Small molecule,APPROVAL,SPM962,Parkinson's disease,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01631812,NCT01631812,An Open-label Long-term Extension Trial From Late Phase II of SPM962 (243-05-001) in Advanced Parkinson's Disease Patients With Concomitant Treatment of L-dopa,NCT01631812,0
BC106,BioCity Biopharma,low,INSULIN LISPRO,Protein,APPROVAL,bc106 insulin lispro,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT01638325,NCT01638325,"A Study to Assess the Pharmacokinetics, Glucodynamics, Safety, and Tolerability of Single Subcutaneous Injections of Insulin Lispro With BioChaperone Excipient in Healthy Volunteers",NCT01638325,0
D-0701,InventisBio,medium,,,,SyB D-0701,nausea | vomiting,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01700140,NCT01700140,Phase II Clinical Study of SyB D-0701 for Radiotherapy Induced Nausea and Vomiting,NCT01700140,0
SP-8203,unknown (verify),low,OTAPLIMASTAT,Small molecule,PHASE_3,SP-8203,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT01757795,NCT01757795,"A Phase I Single-Center, Randomized, Double-Blind, Placebo-Controlled Study in Healthy Volunteers to Evaluate the Safety, Tolerability, and Pharmacokinetics of Escalating Single Doses and Multiple Doses of SP-8203",NCT01757795,0
docetaxel nanoparticles,Huabo Biopharm (Huaota),medium,DOCETAXEL,Small molecule,APPROVAL,docetaxel nanoparticles,prostate cancer,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT01812746,NCT01812746,"An Open Label, Multicenter, Phase 2 Study to Determine the Safety and Efficacy of BIND-014 (Docetaxel Nanoparticles for Injectable Suspension), Administered to Patients With Metastatic Castration-Resistant Prostate Cancer",NCT01812746,0
