asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
D215,,,,,,D215,ovarian cancer | primary peritoneal cancer | fallopian tube cancer,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07532148,NCT07532148,"A Multicenter, Randomized, Open-Label, 2-Period Crossover Study to Evaluate Pharmacokinetics, Safety, and Tolerability of CKD-215 and D215 in Adults With Advanced BRCA-Mutated Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",NCT07532148,0
JADE201,,,,,,JADE201,rheumatoid arthritis,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07533955,NCT07533955,"A Phase 1, Randomized, Double-blind, Placebo-Controlled, Single Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of JADE201 Administered Subcutaneously in Participants With Rheumatoid Arthritis",NCT07533955,0
LR607,,,,,,Lactobacillus rhamnosus LR607,non-small cell lung cancer,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07534033,NCT07534033,"Probiotics With High Expression of DL-peptidase (LR607) Can Enhance the Efficacy of Chemoradiotherapy in Resectable Stage IIB-IIIB Non-small Cell Lung Cancer: a Single-arm, Open-label, Multicenter, Phase II Clinical Trial",NCT07534033,0
JPH034,,,,,,jph034,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07534657,NCT07534657,"A Phase 1, Randomized, Double-blind, Placebo-controlled Study to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of Single-ascending Doses of JPH034 in Healthy Adult Male and Female Participants",NCT07534657,0
E303,,,,,,e303,solid tumors,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07524348,NCT07524348,"A Phase I, Open-Label, Multi-Center, First-in-Human Trial to Investigate E303, in Participants With Advanced Refractory Solid Tumors",NCT07524348,0
HLD-0117,,,,,,HLD-0117,breast cancer,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07524855,NCT07524855,A Phase 1 Study of HLD-0117 in Patients With Estrogen Receptor Positive (ER+) Metastatic Breast Cancer (MBC),NCT07524855,0
VH4770359,,,,,,VH4770359,,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07525544,NCT07525544,"A Multi-part, Phase 1, First-Time-in-Human Study to Investigate Safety, Tolerability, and PK of VH4770359 in Healthy Participants",NCT07525544,0
NDI-5001,,,,,,ndi-5001,nephrogenic diabetes insipidus,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07525960,NCT07525960,"A Phase 1b, Open-label Trial to Assess the Safety, Pharmacokinetics, and Pharmacodynamics of NDI-5001 in a Capsule Following Daily Oral Doses to Adult Males With X-linked Congenital Nephrogenic Diabetes Insipidus",NCT07525960,0
MTS109,,,,,,MTS109,autoimmune diseases,"{""EARLY_PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07526350,NCT07526350,"A Study on the Safety, Tolerability and Efficacy of MTS109 Injection in the Treatment of Moderate to Severe Refractory Autoimmune Diseases, an Investigator-Initiated Trial",NCT07526350,0
TL-003,,,,,,tl-003,,"{""PHASE1"": 1}","{""RECRUITING"": 1}",1,NCT07526519,NCT07526519,"A Phase 1 Randomized, Double-blind, Placebo-controlled, Single and Multiple Ascending Dose Study to Evaluate the Safety, Pharmacokinetics and Pharmacodynamics of TL-003 in Healthy Adult Participants and Open-label Assessments in Participants With Ulcerative Colitis",NCT07526519,0
