asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
PUR1800,,,,,,PUR1800,chronic obstructive pulmonary disease,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04759807,NCT04759807,"A Phase 1b 3-way Crossover Study to Assess the Safety, Tolerability and Pharmacokinetics of Repeated Once Daily Doses of PUR1800 in Adult Patients With Stable Chronic Obstructive Pulmonary Disease",NCT04759807,0
NBP2001,,,,,,NBP2001,severe acute respiratory syndrome coronavirus 2 infection,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04760743,NCT04760743,"A Phase I, Placebo-controlled, Randomized, Observer-blinded, Dose-escalation Study to Assess the Safety, Reactogenicity, and Immunogenicity of a SARS-CoV-2 Vaccine (NBP2001) in Healthy Adults Aged at 19 to 55 Years",NCT04760743,0
C20,,,,,,COVIGEN C20,COVID-19,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04742842,NCT04742842,"A Phase I, Double-blind, Dose-ranging, Randomised, Placebo-controlled Trial to Study the Safety and Immunogenicity of a DNA-based Vaccine Against COVID-19 (COVIGEN) in Healthy Participants Aged 18 to 75 Years Old",NCT04742842,0
TU-100,,,TU-100,Small molecule,PHASE_2,TU-100,postoperative ileus | gastrointestinal motility dysfunction,"{""PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04742907,NCT04742907,"Randomized, Double-Blind, Placebo-Controlled, Phase 2 Trial to Evaluate the Safety and Efficacy of TU-100 as an Adjunct to an Enhanced Recovery After Surgery (ERAS) Protocol in Subjects Undergoing Bowel Resection",NCT04742907,0
HH-002,,,,,,BS HH 002.SA,myelodysplastic syndrome | acute myeloid leukemia,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04743115,NCT04743115,"A Phase I, Open-Label, Dose Escalation and Cohort Expansion Study of BS HH 002.SA in Patients With Acute Myeloid Leukemia (AML) and Myelodysplastic Syndrome (MDS)",NCT04743115,0
NN414,,,TIFENAZOXIDE,Small molecule,PHASE_1,nn414,migraine without aura,"{""NA"": 1}","{""UNKNOWN"": 1}",1,NCT04744129,NCT04744129,NN414's Effect in Cerebral Hemodynamics and Headache Induction in Migraine Patients,NCT04744129,0
HH30134,,,,,,HH30134,solid tumors | colorectal cancer | non-small cell lung cancer,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04746612,NCT04746612,"A Phase I, Multi-centre, Open-Label, First in Human Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of HH30134 in Patients With Advanced Solid Tumours",NCT04746612,0
PBFT02,,,,,,PBFT02,frontotemporal dementia,"{""PHASE1/PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT04747431,NCT04747431,"A Phase 1b Open-Label, Multicenter, Dose-Escalation Study to Assess the Safety, Tolerability, and Pharmacodynamic Effects of a Single Dose of PBFT02 Delivered Into the ICM of Adults With FTD and Mutations in the GRN or C9ORF72 Genes",NCT04747431,0
K27M,,,,,,histone H3.3-K27M neoantigen vaccine,diffuse intrinsic pontine glioma,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04749641,NCT04749641,Enhanced Histone H3.3-K27M Neoantigen Vaccine Therapy Against Diffuse Intrinsic Pontine Glioma (ENACTING)- A Phase I Clinical Trial,NCT04749641,0
EG-70,,,DETALIMOGENE VORAPLASMID,Gene,PHASE_1_2,EG-70,non-muscle invasive bladder cancer,"{""PHASE1/PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT04752722,NCT04752722,A Phase 1/2 Study of EG-70 as an Intravesical Administration to Patients With BCG Unresponsive Non-Muscle Invasive Bladder Cancer (NMIBC) and High-Risk NMIBC Patients Who Are BCG Naïve or Received Incomplete BCG Treatment,NCT04752722,0
ZB-06,,,,,,ZB-06,pregnancy,"{""EARLY_PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04731818,NCT04731818,"An Exploratory Phase 1 Mechanism-of-action Study of ZB-06, a Vaginal Film Containing HC4-N, an Anti-sperm Monoclonal Antibody.",NCT04731818,0
HST5040,,,,,,HST5040,propionic acidemia | methylmalonic acidemia,"{""PHASE2"": 1}","{""TERMINATED"": 1}",1,NCT04732429,NCT04732429,"A Phase 2 Open-label, Dose Escalation Study of HST5040 in Subjects With Propionic or Methylmalonic Acidemia Followed by a Randomized, Double-blind, Placebo-controlled, 2-period Crossover Study and an Open-label, Long-term Extension Study",NCT04732429,0
PEP-010,,,,,,PEP-010,pancreatic ductal adenocarcinoma | ovarian cancer,"{""EARLY_PHASE1"": 1}","{""ACTIVE_NOT_RECRUITING"": 1}",1,NCT04733027,NCT04733027,"Dose Escalation, First-in-human Clinical Trial to Evaluate the Safety, Pharmacokinetics and Preliminary Antitumor Activity of PEP-010, Administered as Single Agent and in Combination With Paclitaxel or With Gemcitabine in Patients With Metastatic Solid Cancer",NCT04733027,0
PROF-001,,,,,,ProF-001,recurrent vulvovaginal candidiasis,"{""PHASE2/PHASE3"": 1}","{""UNKNOWN"": 1}",1,NCT04734405,NCT04734405,"Phase IIb/III Parallel-arm, Random., Active-controlled, Double-blind, Double-dummy, Multicenter, Non-inferiority Study in Patients With RVVC to Compare Efficacy, Safety and Tolerability of Topically Administered ProF-001 to Oral Fluconazole",NCT04734405,0
IPN59011,,,,,,ipn59011,upper facial lines | facial wrinkles,"{""PHASE1"": 1}","{""TERMINATED"": 1}",1,NCT04736745,NCT04736745,"A Phase Ib/II, Multicentre, Double-blind, Randomised, Placebo-controlled Dose Escalation and Dose Finding Study to Evaluate the Safety and Efficacy of IPN59011 in Improving the Appearance of Moderate to Severe Upper Facial Lines",NCT04736745,0
BEN2293,,,,,,BEN2293,atopic dermatitis,"{""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1}",1,NCT04737304,NCT04737304,"A First-in-Human, Double-Blind, Randomised, Vehicle Controlled Phase I/II Proof of Concept Study to Investigate the Safety, Tolerability, Pharmacokinetics and Efficacy of BEN2293 in Patients With Mild to Moderate Atopic Dermatitis",NCT04737304,0
BX002,,,,,,bx002-a,,"{""PHASE1"": 1}","{""COMPLETED"": 1}",1,NCT04737876,NCT04737876,"A Phase 1, Randomized, Single-blind, Placebo-controlled Study to Evaluate the Safety, Tolerability, and Fecal Pharmacokinetics of Orally Administered BX002-A in Healthy Adult Individuals",NCT04737876,0
ON-123300,,,NARAZACICLIB,Small molecule,PHASE_1_2,ON 123300,cancer,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04739293,NCT04739293,"Phase 1 Study to Assess the Safety, Tolerability, and Pharmacokinetics of ON 123300 Capsules Administered Orally as Escalating Daily Doses in Patients With Advanced Cancer Relapsed or Refractory to at Least One (1) Prior Line of Therapy",NCT04739293,0
MON002,,,,,,mon002,interstitial lung disease | pulmonary fibrosis,"{""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1}",1,NCT04805086,NCT04805086,Phase I/II MONACO Cell Therapy Study: Monocytes as an Anti-fibrotic Treatment After COVID-19,NCT04805086,0
ADG20,,,ADINTREVIMAB,Antibody,PHASE_2_3,ADG20,coronavirus disease 2019,"{""PHASE2/PHASE3"": 1}","{""TERMINATED"": 1}",1,NCT04805671,NCT04805671,"A Phase 2/3 Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Efficacy and Safety of ADG20 in the Treatment of Ambulatory Participants With Mild or Moderate COVID-19 (STAMP)",NCT04805671,0
SH1573,,,,,,SH1573,acute myelogenous leukemia | acute myeloid leukemia,"{""PHASE1"": 1}","{""UNKNOWN"": 1}",1,NCT04806659,NCT04806659,"A Phase 1, Multicenter, Safety, Pharmacokinetic, and Clinical Activity Study of SH1573 Capsules in Subjects With Refractory or Relapsed Acute Myelogenous Leukemia With an IDH2 Mutation",NCT04806659,0
