asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CMAB807,,,,,,CMAB807 | cmab807,osteoporosis,"{""PHASE1"": 2, ""PHASE3"": 1}","{""COMPLETED"": 3}",3,NCT03925051,NCT06361355,"A Randomized, Double-masked, Parallel-group Study, to Compare Pharmacokinetics, Safety and Immunogenicity of CMAB807 Injection Versus Prolia® in Healthy Chinese Male Subjects. || Randomized, Doubel-blinded, Parallel, Active-controlled Phase III Study, to Evaluate the Efficacy and Safety of CMAB807 Treatment Compared with Prolia® in Chinese Postmeno",NCT03925051|NCT04591275|NCT06361355,3
IT101,,,,,,HS-IT101 | hs-it101 | hs-it101 injection,solid tumor | non-small cell lung cancer | melanoma,"{""PHASE1"": 2, ""PHASE2"": 1}","{""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 2}",3,NCT06342336,NCT07406724,"Single Arm, Phase I Clinical Study of HS-IT101 Injection in the Treatment of Advanced Solid Tumors || A Phase Ib Single-arm Clinical Study of HS-IT101 Injection for Advanced NSCLC || Randomized, Controlled, Open-label Phase 2 Clinical Trial of HS-IT101 Injection Versus Chemotherapy for Patients With Advanced Melanoma",NCT06342336|NCT07105176|NCT07406724,0
MNPR-101,,,,,,mnpr-101-pcta-177lu | MNPR-101-DFO-89Zr,lung cancer | colorectal cancer | triple-negative breast cancer | pancreatic cancer | bladder cancer | ovarian cancer,"{""PHASE1"": 2, ""NA"": 1}","{""RECRUITING"": 2, ""AVAILABLE"": 1}",3,NCT06337084,NCT06980519,"Open Label Pilot Study Evaluating Diagnostic Efficacy and Dosimetry of MNPR-101-DFO*-89Zr in Patients With Solid Tumors || Open Label, Phase 1a, Dose-Escalation Study Evaluating the Safety of Fractionated MNPR-101-PCTA-177Lu Dosing in the Treatment of Solid Tumor Cancers || Treatment of Patients With Solid Tumor Cancers Via Intermediate-Size Patien",NCT06337084|NCT06617169|NCT06980519,0
M9466,,,,,,M9466,solid tumors | colorectal cancer | solid tumor | small cell lung cancer,"{""PHASE1"": 3}","{""ACTIVE_NOT_RECRUITING"": 1, ""TERMINATED"": 1, ""WITHDRAWN"": 1}",3,NCT06421935,NCT06719973,"An Open Label, Multicenter, Phase 1 Study to Evaluate the Safety, Tolerability, and Pharmacokinetic/Pharmacodynamic Profile of the PARP1 Inhibitor M9466 Alone or in Combination in Participants With Advanced Solid Tumors || An Open Label, Multicenter, Phase 1 Study to Evaluate the Safety, Tolerability, and Pharmacokinetic/Pharmacodynamic Profile of ",NCT06421935|NCT06509906|NCT06719973,0
TRX103,,,,,,trx103 | TRX103,hematological malignancies | Crohn's disease | uveitis,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 1}","{""RECRUITING"": 2, ""NOT_YET_RECRUITING"": 1}",3,NCT06462365,NCT07427628,"Phase I, First in Human, Open Label Study to Evaluate Safety and Tolerability of TRX103 Cells in Subjects With Hematological Malignancies Undergoing HLA-mismatched Related or Unrelated Hematopoietic Stem Cell Transplantation (HSCT) || A Phase 1/2a, Open Label, Dose Escalation Study to Evaluate the Safety and Preliminary Efficacy of TRX103 in Subjec",NCT06462365|NCT06721962|NCT07427628,0
B007,,,,,,b007 | B007,myasthenia gravis | pemphigus | primary membranous nephropathy,"{""PHASE2/PHASE3"": 3}","{""RECRUITING"": 3}",3,NCT06447597,NCT06470191,"A Randomized, Double-blind, Placebo-controlled, Multicenter Phase II/III Clinical Study to Evaluate the Efficacy and Safety of B007 in Subjects With Generalized Myasthenia Gravis || A Phase II/III Clinical Study to Evaluate the Efficacy and Safety of B007 in Subjects With Pemphigus. || A Multicenter, Randomized, Controlled, Open Phase II/III Clinic",NCT06447597|NCT06454357|NCT06470191,0
SON-1010,,,,,,SON-1010 | son-1010,solid tumors | ovarian cancer,"{""PHASE1"": 1, ""EARLY_PHASE1"": 1, ""PHASE1/PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""COMPLETED"": 1, ""TERMINATED"": 1}",3,NCT05352750,NCT05756907,"A Phase 1, Dose-Escalation Study to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SON-1010 (IL12-FHAB) in Adult Patients With Advanced Solid Tumors. || A Phase 1, Randomized, Adaptive-Design, Dose-Escalation Study to Assess the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of SON-1010 (IL12-FHAB) in Healt",NCT05352750|NCT05408572|NCT05756907,0
LYB005,,,,,,LYB005,respiratory syncytial virus infection,"{""PHASE1"": 2, ""PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 3}",3,NCT06442241,NCT07208461,"A Phase I, Randomized, Observer-Blinded, Parallel-Controlled, Dose Escalation Study to Evaluate the Safety and Immunogenicity of Recombinant Respiratory Syncytial Virus Vaccine (CHO Cell), LYB005, in Healthy Adults Aged 18 Years and Older || A Phase I, Randomized, Observer-blinded, Placebo-Controlled, Dose Escalation Clinical Trial to Assess the Sa",NCT06442241|NCT06904222|NCT07208461,0
JH04,,,,,,68Ga-JH04 | gallium 68-jh04 | lutetium Lu 177 JH04,epithelial malignant tumors | cancer | malignant tumor,"{""EARLY_PHASE1"": 3}","{""RECRUITING"": 2, ""UNKNOWN"": 1}",3,NCT06438250,NCT06636617,"68Ga-JH04 PET/CT: Dosimetry and Biodistribution Study in Patients With Various Cancers || 68Ga-JH04 PET/CT in Patients With Various Types of Cancer || Safety, Dosimetry and Treatment Response of 177Lu-JH04 in Patients with FAP-Positive Tumors",NCT06438250|NCT06455735|NCT06636617,0
ZP7570,,,,,,ZP7570,overweight | obesity,"{""EARLY_PHASE1"": 2, ""PHASE1"": 1}","{""COMPLETED"": 2, ""TERMINATED"": 1}",3,NCT03994549,NCT06000891,"A First in Human, Randomized, Double-blind, Placebo-controlled, Single Ascending Dose Trial Assessing Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of a Single Subcutaneous Dose of ZP7570 in Healthy Subjects || A Randomized, Double-blind, Placebo-controlled, Multiple Ascending Dose Trial Assessing Safety, Tolerability, Pharmacokinetic",NCT03994549|NCT04612517|NCT06000891,0
ORIN1001,,,,,,ORIN1001 | orin1001,breast cancer | solid tumors | idiopathic pulmonary fibrosis | advanced solid tumors | pancreatic cancer | ovarian cancer,"{""PHASE1/PHASE2"": 2, ""PHASE1"": 1}","{""COMPLETED"": 2, ""SUSPENDED"": 1}",3,NCT03950570,NCT05154201,"A Phase 1/2, Open Label, Dose-Escalation and Expansion Study of Oral ORIN1001 with and Without Chemotherapy in the Treatment of Subjects with Solid Tumors || Phase 1b Double-Blind, Placebo-Controlled, Ascending Dose Trial: ORIN1001 in Subjects With Idiopathic Pulmonary Fibrosis (IPF) || A Multicenter, Open-label, Phase I Clinical Study: A Dose-find",NCT03950570|NCT04643769|NCT05154201,0
SCG101,,,,,,SCG101,hepatocellular carcinoma | hepatitis B virus infection,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 2}",3,NCT05339321,NCT06617000,"A Phase 1 Clinical Study of Autologous HBV-specific TCR-T Cell Therapy (SCG101) in Patients With HBV-related HCC || A Phase 1/ 2a, Multicenter Study of SCG101 in the Treatment of Subjects With Hepatitis B Virus-Related Hepatocellular Carcinoma || A Phase 1, Multicenter Study of SCG101 in the Treatment of Subjects With Hepatitis B Virus-Related Hepa",NCT05339321|NCT05417932|NCT06617000,0
HD-P023,,,,,,hd-p023,,"{""PHASE1"": 3}","{""COMPLETED"": 3}",3,NCT06339788,NCT07102719,"A Randomized, Open-label, Crossover, Phase 1 Study to Evaluate Pharmacokinetics and Safety of HD-P023 in Comparison With Co-administration of Teneligliptin and Empagliflozin High in Healthy Volunteers || A Randomized, Open-label, Crossover, Phase 1 Study to Evaluate Pharmacokinetics and Safety of HD-P023 in Comparison With Co-administration of Tene",NCT06339788|NCT06889350|NCT07102719,0
QHRD106,,,,,,QHRD106,ischemic stroke,"{""PHASE1"": 2, ""PHASE2"": 1}","{""COMPLETED"": 2, ""RECRUITING"": 1}",3,NCT06380699,NCT07396337,"Phase I Clinical Study of Tolerability, Safety and Pharmacokinetics of QHRD106 Injection in Chinese Healthy Subjects With Single and Multiple Doses || Phase I Clinical Study of Tolerability, Safety and Pharmacokinetics of QHRD106 Injection in Chinese Healthy Subjects With Single Doses || A Multicenter, Randomized, Double-Blind, Placebo-Controlled, ",NCT06380699|NCT06388772|NCT07396337,2
JW0104,,,,,,jw0104 | JW0104,hypertension | dyslipidemia,"{""PHASE1"": 2, ""PHASE3"": 1}","{""COMPLETED"": 2, ""RECRUITING"": 1}",3,NCT06378684,NCT06754943,"A Randomized, Open-label, Multiple-dose, 6×3 Crossover Clinical Trial to Investigate the Pharmacokinetic Drug Interaction and Safety of JW0104 and C2207 in Healthy Adults || A Multi-center, Randomized, Double-blind, Parallel, Phase Ⅲ Clinical Trial to Evaluate the Efficacy and Safety of Co-administration of JW0104+C2402 in Patients With Hypertensio",NCT06378684|NCT06643130|NCT06754943,0
THDB0207,,,,,,BC Combo THDB0207,type 1 diabetes | type 2 diabetes,"{""PHASE1"": 3}","{""COMPLETED"": 3}",3,NCT05373186,NCT05373212,A Trial Investigating the Pharmacodynamics of BC Combo THDB0207 Compared With Humalog® Mix25 and Simultaneous Injections of Humalog® and Lantus® in Healthy Chinese Volunteers || A Trial Comparing the Pharmacodynamics and Pharmacokinetics of BC Combo THDB0207 and Lantus® and Humalog® in Subjects With Type 1 Diabetes || A Trial Investigating the Dose,NCT05373186|NCT05373199|NCT05373212,1
RLD2302,,,,,,rld2302,,"{""PHASE1"": 3}","{""COMPLETED"": 3}",3,NCT06346184,NCT06518122,"A Randomized, Open Label, Single Dose, Crossover Clinical Trial to Evaluate the Pharmacokinetic Characteristics and Safety After Administration of a Fixed-dose Combination Drug of HCP2303 and Co-administration of RLD2302 and RLD2102 in Healthy Volunteers Under Fasting Conditions || A Randomized, Open Label, Single Dose, Crossover Clinical Trial to ",NCT06346184|NCT06357910|NCT06518122,0
KITE-753,,,,,,KITE-753,B-cell lymphoma | mantle cell lymphoma | large B-cell lymphoma,"{""PHASE1/PHASE2"": 1, ""NA"": 1, ""PHASE3"": 1}","{""RECRUITING"": 2, ""ENROLLING_BY_INVITATION"": 1}",3,NCT04989803,NCT07479797,"A Phase 1/2 Open-label, Multicenter Study Evaluating the Safety and Efficacy of KITE-363 or KITE-753, Autologous Anti-CD19/CD20 CAR T-cell Therapies, in Subjects With Relapsed and/or Refractory B-cell Lymphoma || Long-term Follow-up Study for Participants of Kite-Sponsored Interventional Studies Treated With Gene-Modified Cells || A Phase 3, Random",NCT04989803|NCT05041309|NCT07479797,0
AON-D21,,,,,,AON-D21 | aon-d21,community-acquired pneumonia,"{""PHASE1"": 2, ""PHASE2"": 1}","{""COMPLETED"": 3}",3,NCT05018403,NCT05962606,"A Randomized, Single-center, Double-blind, Placebo Controlled, First-in-human Trial With Single Ascending Intravenous Doses to Determine Safety, Tolerability and Pharmacokinetics of AON-D21 in Healthy Male Subjects || A Randomized, Single-center, Double-blind, Placebo Controlled Trial With Ascending Multiple Intravenous Doses to Determine Safety, T",NCT05018403|NCT05343819|NCT05962606,0
RLD2007,,,,,,rld2007,,"{""PHASE1"": 3}","{""COMPLETED"": 3}",3,NCT04946903,NCT05862090,"A Randomized, Open Label, Single Dose, 2-way Crossover Clinical Trial to Evaluate the Pharmacokinetic Characteristics and Safety Between HCP1902 and RLD2007/RLD2008 in Healthy Volunteers || A Randomized, Open Label, Single Dose, 2-way Crossover Clinical Trial to Evaluate the Pharmacokinetic Characteristics and Safety Between After Administration of",NCT04946903|NCT05155995|NCT05862090,0
IBR900,,,,,,IBR900 | ibr900,advanced solid tumor | lymphoma | liver cancer | non-Hodgkin lymphoma,"{""EARLY_PHASE1"": 2, ""PHASE1"": 1}","{""TERMINATED"": 1, ""UNKNOWN"": 1, ""RECRUITING"": 1}",3,NCT05271279,NCT07073833,"A Single-Arm, Open-Label, Investigator-Initiated Clinical Trial to Evaluate the Safety, Tolerability and Efficacy of Oncolytic Virus Injection (OVV-01) in Combination With IBR900 Cell Injection in Patients With Advanced Malignant Tumors || A Single-Arm, Open-Label Clinical Trial to Evaluate the Safety, Tolerability and Efficacy of IBR900 Cell Injec",NCT05271279|NCT05411757|NCT07073833,0
AL002,,,,,,AL002,Alzheimer's disease,"{""PHASE1"": 1, ""PHASE2"": 2}","{""COMPLETED"": 2, ""TERMINATED"": 1}",3,NCT03635047,NCT05744401,"A Phase I Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Immunogenicity of Single and Multiple Doses of AL002 in Healthy Participants and in Participants With Mild to Moderate Alzheimer's Disease || A Phase 2 Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate the Efficacy and Safety of AL",NCT03635047|NCT04592874|NCT05744401,0
PV-001,,,,,,pv-001-dc | PV-001-DV | PV-001-DC | PV-001,melanoma | human papillomavirus type 31 infection | human papillomavirus type 18 infection | human papillomavirus type 45 infection | human papillomavirus type 16 infection | human papillomavirus type 6 infection,"{""PHASE1"": 4}","{""UNKNOWN"": 3, ""COMPLETED"": 1}",3,NCT03803397,NCT07081334,A Study to Evaluate the Safety and Efficacy of Intratumoral Injection of PV-001-DV in Combination With Infusion of PV-001-DC in Patients With Advanced Melanoma || A Study to Evaluate the Safety and Efficacy of PV-001-DV in Combination With Infusion of PV-001-DC in Patients With Advanced Melanoma || A Study to Evaluate the Safety and Efficacy of PV-,NCT03803397|NCT03990493|NCT07081334,0
