asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
ovulation induction therapy,,,,,,ovulation induction therapy,infertility,"{""PHASE3"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07296614,NCT07296614,Integrative Chinese and Western Medicine for Diminished Ovarian Reserve-Associated Infertility in Natural Conception Population,NCT07296614,1
xiehe dor bushen tongzhi formula,,,,,,Xiehe DOR Bushen Tongzhi Formula,infertility,"{""PHASE3"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07296614,NCT07296614,Integrative Chinese and Western Medicine for Diminished Ovarian Reserve-Associated Infertility in Natural Conception Population,NCT07296614,1
recombinant subunit b/bacterial cholera vaccine,,,,,,recombinant subunit B/bacterial cholera vaccine,infectious diarrhea,"{""PHASE4"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07300462,NCT07300462,"A Randomized, Double-blind, Placebo-Controlled Clinical Study to Evaluate the Protective Efficacy of Oral Recombinant Subunit B/Bacterial Cholera Vaccine (Enteric-coated Capsules) Against Infectious Diarrhea Caused by Non-Vibrio Cholerae in Healthy People Aged 2 to 14 Years",NCT07300462,0
ilyumumab,,,,,,ilyumumab,acute ischemic stroke,"{""PHASE4"": 1}","{""COMPLETED"": 1}",1,NCT07301372,NCT07301372,"A Randomized, Open-label, Blinded Endpoint Evaluation Study of Early Administration of Evolocumab After Thrombolysis in Patients With Atherosclerotic Acute Ischemic Stroke",NCT07301372,0
apalizumab,,,,,,apalizumab,pancreatic cancer,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07306273,NCT07306273,"A Single-Arm, Open-Label Clinical Study of Irreversible Electroporation(IRE) Combined With the Dual-Function Antibody PD-1/CTLA-4 (Apalulizumab) for the Treatment of Locally Advanced Pancreatic Cancer Following Failure of First-Line AG Therapy",NCT07306273,0
apalulizumab,,,,,,apalulizumab,pancreatic cancer,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07306286,NCT07306286,"A Single-Arm, Open-Label Clinical Study of Cryoablation Combined With the Dual-Function Antibody PD-1/CTLA-4 (Apalulizumab) for the Treatment of Locally Advanced Pancreatic Cancer Following Failure of First-Line AG Therapy",NCT07306286,0
vsv,,,,,,vsv injection,rare solid tumors,"{""PHASE1/PHASE2"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07307053,NCT07307053,"An Open-Label, Single-Arm, Phase I/II Platform Trial of Innovative Therapies and Technologies Primarily in Rare Tumors in China (PLATFORM2) in Patients With Advanced Solid Tumors",NCT07307053,1
qingying  liquid,,,,,,qingying oral liquid,oral mucositis,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07282483,NCT07282483,Traditional Chinese Medicine Oral Liquids and Mouthwashes for Radiation-induced Oral Mucositis in Head and Neck Cancer Patients: A Randomized Controlled Trial,NCT07282483,1
da huang-huang lian xiexin mouthwash,,,,,,da huang-huang lian xiexin mouthwash,oral mucositis,"{""PHASE2"": 1}","{""RECRUITING"": 1}",1,NCT07282483,NCT07282483,Traditional Chinese Medicine Oral Liquids and Mouthwashes for Radiation-induced Oral Mucositis in Head and Neck Cancer Patients: A Randomized Controlled Trial,NCT07282483,1
schisandrae fructus,,,,,,Schisandrae Fructus,moyamoya vasculopathy,"{""PHASE1"": 1}","{""NOT_YET_RECRUITING"": 1}",1,NCT07286110,NCT07286110,"Effect of Chinese Herbal Intervention (Qiqi Shengmai Formula) for Moyamoya Vasculopathy in Cerebral Hemodynamics (CHIMES ): a Single-center, Prospective, Randomized Controlled Study",NCT07286110,1
