asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
KD025,,,BELUMOSUDIL,Small molecule,APPROVAL,KD025,psoriasis vulgaris,"{""PHASE2"": 1, ""PHASE1"": 1}","{""COMPLETED"": 2}",2,NCT02317627,NCT04166942,"A Phase 2, Open-Label, Dose-finding Study to Evaluate the Safety, Tolerability, and Activity of KD025 in Subjects With Psoriasis Vulgaris Who Failed First-line Therapy || A Single-dose, Open-label, Pharmacokinetic Study of KD025 in Subjects With Normal Hepatic Function & Subjects With Varying Degrees of Hepatic Impairment",NCT02317627|NCT04166942,0
DPV-001,,,,,,DPV-001 DRibble vaccine | DPV-001,prostate cancer | head and neck squamous cell carcinoma,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""RECRUITING"": 1}",2,NCT02234921,NCT04470024,"A Pilot Study of DPV-001 DRibble Vaccine With Imiquimod in Advanced Prostate Cancer || A Phase Ib Study of Multivalent Autophagosome Vaccine, With or Without GITR Agonist, With Sequenced Checkpoint Inhibition (Anti-PD-1) - Immunotherapy Trio in Recurrent or Metastatic Head and Neck Squamous Cell Carcinoma (HNSCC)",NCT02234921|NCT04470024,0
VC-01,,,,,,VC-01™ combination product | VC-01 combination product,type 1 diabetes mellitus,"{""PHASE1/PHASE2"": 2}","{""TERMINATED"": 2}",2,NCT02239354,NCT04678557,"A Prospective, Multicenter, Open-Label, First-in-Human Phase 1/2 Study With Two Cohorts to Evaluate the Safety, Tolerability, and Efficacy of Various Doses of VC-01™ Combination Product in Subjects With Type 1 Diabetes Mellitus || An Open-Label Phase 1/2 Study to Evaluate the Safety, Engraftment, and Efficacy of VC-01™Combination Product in Subject",NCT02239354|NCT04678557,0
DUOC-01,,,,,,duoc-01,inborn errors of metabolism | demyelinating disease | multiple sclerosis,"{""PHASE1"": 2}","{""RECRUITING"": 1, ""COMPLETED"": 1}",2,NCT02254863,NCT04943289,Augmentation of Umbilical Cord Blood Transplantation for Inherited Metabolic Diseases With Intrathecal Administration of Human Umbilical Cord Blood-Derived Oligodendrocyte-Like Cells || Phase IA Trial of Intrathecal Administration of Human Umbilical Cord Blood-Derived Cell Therapy (DUOC-01) in Adults With Primary Progressive Multiple Sclerosis (PPM,NCT02254863|NCT04943289,0
TD139,,,OLITIGALTIN,Small molecule,PHASE_2,TD139 | td139,idiopathic pulmonary fibrosis | coronavirus disease 2019,"{""PHASE1/PHASE2"": 2}","{""COMPLETED"": 2}",2,NCT02257177,NCT04473053,"A Placebo-controlled RCT in HV's Investigating the Safety, Tolerability and PK (Pharmacokinetic) of TD139, a Galectin-3 Inhibitor, Followed by an Expansion Cohort Treating Subjects With Idiopathic Pulmonary Fibrosis (IPF) || DEFINE - Evaluating Therapies for COVID-19",NCT02257177|NCT04473053,0
IMMU-132,,,SACITUZUMAB GOVITECAN,Antibody drug conjugate,APPROVAL,IMMU-132 | immu-132,breast cancer,"{""PHASE2"": 1, ""NA"": 1}","{""WITHDRAWN"": 1, ""APPROVED_FOR_MARKETING"": 1}",2,NCT02161679,NCT04320693,Randomized Phase II Study of IMMU-132 Alone or in Combination With Carboplatin in Patients With Relapsed/Refractory Triple-Negative Breast Cancer || Expanded Access for IMMU-132,NCT02161679|NCT04320693,0
AF88434,,,,,,lu af88434 | Lu AF88434,,"{""PHASE1"": 2}","{""COMPLETED"": 2}",2,NCT04082325,NCT04538014,"Interventional, Randomized, Double-blind, Sequential-group, Placebo-controlled, Single-ascending-oral-dose Study Investigating the Safety, Tolerability, Pharmacokinetic, and Pharmacodynamic Properties of Lu AF88434 and Open-label Crossover Study to Investigate the Intra-individual Variability, Metabolic Profile, and Effect of Food on Lu AF88434 in ",NCT04082325|NCT04538014,0
COVAX-19,,,,,,covax-19 | Covax-19,COVID-19,"{""PHASE1"": 2}","{""UNKNOWN"": 1, ""COMPLETED"": 1}",2,NCT04428073,NCT04453852,"A Phase I Trial of a Therapeutic Vaccine (Covax-19™) in SARS-CoV-2 Infected Patients || A Randomised, Controlled, Phase 1 Study to Evaluate the Safety and Immunogenicity of a Candidate Adjuvanted Recombinant Protein SARS-COV-2 Vaccine in Healthy Adult Subjects",NCT04428073|NCT04453852,0
TY027,,,,,,ty027 | TY027,coronavirus disease 2019,"{""PHASE1"": 1, ""PHASE3"": 1}","{""COMPLETED"": 1, ""TERMINATED"": 1}",2,NCT04429529,NCT04649515,"Phase 1 First-in-Human, Time Lagged, Randomised, Placebo Controlled, Double Blind, Single Ascending Dose Study of TY027 in Healthy Adult Volunteers || Phase 3 Multi-Site, Randomised, Placebo Controlled, Double Blind, Single Dose Study of TY027 for Early Treatment of COVID-19",NCT04429529|NCT04649515,0
ADVM-022,,,IXOBEROGENE SOROPARVOVEC,Gene,PHASE_3,advm-022 | ADVM-022,diabetic macular edema | age-related macular degeneration,"{""PHASE2"": 1, ""NA"": 1}","{""COMPLETED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",2,NCT04418427,NCT04645212,"A Phase 2, Multi-Center, Randomized, Double-Masked, Active Controlled Study of ADVM-022 (AAV.7m8-aflibercept) in Subjects With Diabetic Macular Edema [INFINITY] || A Long-term Study of ADVM-022 in Neovascular (Wet) AMD - OPTIC Extension",NCT04418427|NCT04645212,0
