asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
SHR0410,Jiangsu Hengrui Pharmaceuticals,high,,,,shr0410 | SHR0410,pain | hemodialysis | pruritus | postoperative pain,"{""PHASE1"": 4, ""PHASE3"": 2, ""PHASE2"": 2}","{""COMPLETED"": 4, ""UNKNOWN"": 3, ""TERMINATED"": 1}",8,NCT03493191,NCT05470049,"A Phase I, Randomized, Double-blind, Placebo-Controlled, Single Dose Escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Intravenous SHR0410 in Healthy Male Participants || A Phase I, Randomized, Double-blind, Placebo-controlled Study of Intravenous SHR0410 to Evaluate Safety and Pharmacokinetics in Hemod",NCT03493191|NCT03857568|NCT04099927|NCT04317209|NCT04852003|NCT05394402,0
HEC585,HEC Pharm (Sunshine Lake),high,,,,hec585 | HEC585,idiopathic pulmonary fibrosis | progressive fibrosing interstitial lung disease,"{""PHASE1"": 4, ""PHASE2"": 2, ""PHASE3"": 1}","{""COMPLETED"": 4, ""ACTIVE_NOT_RECRUITING"": 1, ""RECRUITING"": 2}",7,NCT03092102,NCT07588646,"A Phase I, Double-blind, Placebo-controlled, Single and Multiple Oral Dose, Safety, Tolerability and Pharmacokinetic Study of HEC585 in Healthy Male and Female Subjects || A Randomized, Double-Blind, Placebo-Controlled Study of Ascending Single and Multiple Doses to Evaluate the Safety, Tolerability, Pharmacokinetics, and Randomized, Open-label，Cro",NCT03092102|NCT04512170|NCT05060822|NCT05139719|NCT05383131|NCT07082842,1
AK111,Akeso,high,GUMOKIMAB,Antibody,PHASE_3,AK111 | ak111,plaque psoriasis | ankylosing spondylitis,"{""PHASE1"": 2, ""PHASE2"": 3, ""PHASE3"": 2}","{""COMPLETED"": 7}",7,NCT03622021,NCT06378697,"A Phase 1, Randomized, Double-Blind, Placebo-Controlled, Single Dose-Escalation First-In-Human Study Evaluating the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of AK111 in Healthy Subjects || A Phase II, Randomized, Double-Blind, Placebo-Controlled, Multi-Center Phase II Clinical Study to Evaluate the Efficacy and Safety of AK111 i",NCT03622021|NCT05096364|NCT05467995|NCT05504317|NCT06061471|NCT06066125,0
HLX22,Shanghai Henlius Biotech,high,,,,hlx22 | HLX22,breast cancer | gastric cancer | solid tumor | advanced solid tumor | gastroesophageal junction cancer | pancreatic ductal adenocarcinoma,"{""PHASE1"": 1, ""PHASE2"": 3, ""PHASE3"": 1, ""PHASE2/PHASE3"": 2}","{""COMPLETED"": 1, ""UNKNOWN"": 1, ""RECRUITING"": 3, ""ACTIVE_NOT_RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",7,NCT03916094,NCT07294534,"A Phase I Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Pharmacodynamics of HLX22 Monoclonal Antibody Injection (HER2 Monoclonal Antibody) in Patients With Advanced Solid Tumours Overexpressing HER2 || A Randomized, Double-blinded，Multicenter，Phase II Clinical Study of HLX22 (Recombinant Humanized Anti-HER2 ",NCT03916094|NCT04908813|NCT06532006|NCT06832202|NCT07176702|NCT07294508,0
FCN-437C,Fochon Pharmaceuticals (Fosun),high,,,,FCN-437c | fcn-437c,breast cancer | solid tumor,"{""PHASE1"": 3, ""PHASE1/PHASE2"": 1, ""PHASE2"": 1, ""PHASE3"": 2}","{""COMPLETED"": 3, ""UNKNOWN"": 4}",7,NCT03951116,NCT06620731,"Phase 1 Study of FCN-437c in Patients With Advanced Solid Tumors || A Multicenter, Open, Single Arm Dose-escalation and Dose-expansion Study: to Evaluate the Safety, Tolerability, Pharmacokinetics, and Antitumor Activity of FCN-437c Alone or in Combination With Letrozole in ER+/ HER2- Advanced Breast Cancer || Evaluation of the Antitumor Activity, ",NCT03951116|NCT04488107|NCT05004142|NCT05438810|NCT05439499|NCT06290466,0
TQ-A3334,Chia Tai Tianqing (Sino Biopharm),high,,,,tq-a3334 | TQ-A3334,hepatitis B virus infection | non-small cell lung cancer | chronic hepatitis B,"{""PHASE2"": 3, ""PHASE1/PHASE2"": 2, ""PHASE1"": 1}","{""UNKNOWN"": 3, ""COMPLETED"": 1, ""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 1}",6,NCT04180150,NCT06706310,"A Randomized, Double-blinded, Placebo-controlled, Phase IIa Study of TQ-A3334 Combined With Entecavir in the Treatment of Untreated or HBV DNA Negative Subjects With Chronic Hepatitis B || New Combination of ETV, TQ-A3334 and TQ-B2450 for the Treatment of Chronic Hepatitis B Virus Infection || A Phase Ib, Open-label, Dose Escalation and Expansion S",NCT04180150|NCT04202653|NCT04273815|NCT06160895|NCT06507891|NCT06706310,0
JS005,Shanghai Junshi Biosciences,high,ROCONKIBART,Antibody,PHASE_3,JS005 | js005,plaque psoriasis | ankylosing spondylitis | axial spondyloarthritis,"{""PHASE1"": 2, ""PHASE2"": 2, ""PHASE1/PHASE2"": 1, ""PHASE3"": 1}","{""UNKNOWN"": 3, ""COMPLETED"": 3}",6,NCT04220073,NCT06732973,"Double-blind, Placebo-controlled Phase I Clinical Study to Evaluate the Tolerability, Safety, Immunogenicity and Pharmacokinetic Profile of Single Dose of JS005 (Recombinant Humanized Monoclonal Antibody Against IL-17A) Injection in Healthy Volunteers || A Randomized, Double-blind, Placebo-controlled, Phase II, Multicenter Study to Evaluate the Pre",NCT04220073|NCT05212051|NCT05242588|NCT05344248|NCT05975268|NCT06732973,2
HMPL-306,HUTCHMED,high,RANOSIDENIB,Small molecule,PHASE_3,HMPL-306 | hmpl-306,acute myeloid leukemia | myeloid neoplasms | perioperative low-grade glioma | skeletal chondrosarcoma | low-grade glioma | cholangiocarcinoma,"{""PHASE1"": 5, ""PHASE3"": 1}","{""UNKNOWN"": 1, ""TERMINATED"": 2, ""RECRUITING"": 2, ""COMPLETED"": 1}",6,NCT04272957,NCT07025018,"A Phase I, Open-Label, Multicenter Study to Assess the Safety, Pharmacokinetics and Efficacy of HMPL-306 in Patients of Relapsed/Refractory Myeloid Leukemia/Neoplasms With IDH1 and/or IDH2 Mutation || A Multicenter, Open-Label, Phase I Study Evaluating the Safety and Tolerability of HMPL-306 in Subjects With Locally Advanced or Metastatic Solid Tum",NCT04272957|NCT04762602|NCT04764474|NCT06387069|NCT06671873|NCT07025018,1
SSS17,3SBio (Sunshine Guojian),medium,,,,SSS17 | sss17,anemia,"{""PHASE1"": 4, ""PHASE2"": 2}","{""UNKNOWN"": 2, ""NOT_YET_RECRUITING"": 2, ""COMPLETED"": 2}",6,NCT04317833,NCT07025915,"A Single Dose Escalation Study to Investigate the Tolerability, Safety, Pharmacokinetics and Pharmacodynamics of SSS17 in Chinese Healthy Subject || A Phase 1 Study to Evaluate the Tolerance, Safety, Pharmacokinetics and Pharmacodynamics of Oral Administration of SSS17 in Chinese Healthy Adult Subjects With Single and Multiple Dose Escalation and t",NCT04317833|NCT04893187|NCT07007936|NCT07014631|NCT07024888|NCT07025915,4
YH001,Biocytogen / Eucure,medium,YH-001,Unknown,PHASE_2,YH001 | yh001,solid tumors | solid tumor | advanced solid tumors | non-small cell lung cancer | hepatocellular carcinoma | sarcoma,"{""PHASE1"": 4, ""PHASE2"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 4, ""WITHDRAWN"": 1, ""UNKNOWN"": 1}",6,NCT04357756,NCT05448820,"A First-in-human (FIH), Open-Label, Phase I Dose Escalation Study to Evaluate the Safety, Tolerability and Pharmacokinetics of YH001 in Combination With Toripalimab Injection in Subjects With Advanced Solid Tumors || A Open-Label, Phase I Dose Escalation Study to Evaluate the Safety, Tolerability,Efficacy and Pharmacokinetics of YH001 in Subjects W",NCT04357756|NCT04699929|NCT05169697|NCT05176509|NCT05212922|NCT05448820,0
