asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
TVB-2640,Ascletis Pharma,high,DENIFANSTAT,Small molecule,PHASE_3,TVB-2640 | tvb-2640,breast cancer | solid tumors | non-small cell lung cancer | ovarian cancer | colon cancer | cancer,"{""PHASE1"": 6, ""PHASE2"": 4}","{""COMPLETED"": 6, ""TERMINATED"": 1, ""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 1}",10,NCT02223247,NCT05835180,"A Phase 1, First-In-Human Study of Escalating Doses of Oral TVB-2640 in Patients With Solid Tumors || Pharmacodynamic Effects of Fatty Acid Synthase (FASN) Inhibition With TVB-2640 in Resectable Colon Cancer and Other Resectable Cancers; a Window Trial. || A Phase 2 Investigator Initiated Study to Determine the Efficacy and Safety of TVB- 2640 in C",NCT02223247|NCT02980029|NCT03032484|NCT03179904|NCT03808558|NCT03938246,1
egfr-tki,Betta Pharmaceuticals,high,GEFITINIB,Small molecule,APPROVAL,EGFR-TKI,non-small cell lung cancer | brain metastasis,"{""PHASE2"": 16, ""PHASE3"": 4, ""NA"": 12}","{""UNKNOWN"": 20, ""COMPLETED"": 4, ""NOT_YET_RECRUITING"": 8}",8,NCT02250846,NCT07338396,Phase II Study of EGFR-TKI in Patients With EGFR Mutation Non-Small Cell Lung Cancer With Asymptomatic Untreated Brain Metastasis || Phase II Study of EGFR-TKI in Patients With EGFR Mutation Non-Small Cell Lung Cancer With Asymptomatic Untreated Brain Metastasis || Phase II Study of EGFR-TKI in Patients With EGFR Mutation Non-Small Cell Lung Cancer,NCT02250846|NCT02815007|NCT02859077|NCT03389256|NCT04552613|NCT04768491,4
amoxicillin clavulanic acid,Elpiscience,medium,AMOXICILLIN,Small molecule,APPROVAL,amoxicillin clavulanic acid,acute exacerbation of chronic bronchitis | chronic obstructive pulmonary disease | surgical site infections | acute lithiasic cholecystitis | acute cholecystitis | pneumonia,"{""PHASE4"": 6, ""PHASE3"": 2, ""PHASE2/PHASE3"": 1}","{""COMPLETED"": 5, ""TERMINATED"": 1, ""RECRUITING"": 3}",7,NCT00656747,NCT07202052,"MAESTRAL - A Prospective, Multinational, Multicenter, Randomized, Double Blind, Double Dummy, Controlled Study Comparing the Efficacy and Safety of Moxifloxacin to That of Amoxicillin Clavulanic Acid for the Treatment of Subjects With Acute Exacerbations of Chronic Bronchitis. || MAESTRAL - A Prospective, Multinational, Multicenter, Randomized, Dou",NCT00656747|NCT01015417|NCT02057679|NCT05079620|NCT05761080|NCT06709196,0
HS-10241,Hansoh Pharma,medium,AUMOLERTINIB,Small molecule,APPROVAL,HS-10241 | hs-10241,solid tumors | non-small cell lung cancer | solid tumor | advanced solid tumors | hepatic impairment,"{""PHASE1"": 6, ""PHASE3"": 1}","{""COMPLETED"": 1, ""UNKNOWN"": 5, ""NOT_YET_RECRUITING"": 1}",7,NCT02759640,NCT06823245,"First-in-Human, Dose-Escalation Trial of C-Met Kinase Inhibitor HS-10241 in Subjects With Advanced Solid Tumors || Phase I Trial to Investigate Safety and Tolerability Profile and Pharmacokinetics of C-met Kinase Inhibitor HS-10241 in Subjects With Advanced Solid Tumours || Tolerability, Safety, Pharmacokinetics and Efficacy of HS-10241 Single Agen",NCT02759640|NCT02977364|NCT03243643|NCT04477057|NCT05430386|NCT06110663,0
RC18,RemeGen,high,TELITACICEPT,Protein,APPROVAL,rc18,rheumatoid arthritis | neuromyelitis optica spectrum disorders | primary Sjögren's syndrome | systemic lupus erythematosus | myasthenia gravis,"{""PHASE2"": 3, ""PHASE3"": 3, ""PHASE1"": 1}","{""TERMINATED"": 2, ""COMPLETED"": 5}",7,NCT02882087,NCT04302103,"A Phase II, Placebo-Controlled, Multicenter, Dynamic Randomized, Double Blind Trial of RC18, a Recombinant Human B Lymphocyte Stimulating Factor Receptor-Antibody Fusion Protein in Subjects With Inadequate Response of TNF-α Antagonists Due to Treat Moderate and Severe Rheumatoid Arthritis || A Phase III Study of RC18,a Recombinant Human B Lymphocyt",NCT02882087|NCT03016013|NCT03330418|NCT04078386|NCT04082416|NCT04235933,1
HMPL-453,HUTCHMED,high,TARTARIC ACID,Small molecule,PHASE_2_3,HMPL-453 | HMPL-453 tartrate | hmpl-453,advanced gastric cancer | advanced cholangiocarcinoma | advanced urothelial bladder cancer | urothelial bladder cancer | cholangiocarcinoma | malignant mesothelioma,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 2, ""PHASE2"": 1, ""PHASE2/PHASE3"": 1}","{""TERMINATED"": 1, ""UNKNOWN"": 2, ""RECRUITING"": 1, ""COMPLETED"": 2}",6,NCT02966171,NCT05930119,"A Phase I, Open-label, Multi-center, Dose Escalation Study to Assess the Safety, Tolerability, Pharmacokinetics and Preliminary Anti-tumor Activity of HMPL-453 in Patients With Advanced Solid Malignancies || A Phase I/II, Open-label, Multi-center, Dose Escalation Study to Assess the Safety, Tolerability, Pharmacokinetics and Preliminary Anti-tumor ",NCT02966171|NCT03160833|NCT04290325|NCT04353375|NCT05173142|NCT05930119,0
APG-1252,Ascentage Pharma,high,PELCITOCLAX,Small molecule,PHASE_1_2,apg-1252 | APG-1252,small cell lung cancer | solid tumor | solid tumors | non-small cell lung cancer | myelofibrosis | non-Hodgkin lymphoma,"{""PHASE1"": 3, ""PHASE1/PHASE2"": 3}","{""COMPLETED"": 1, ""TERMINATED"": 2, ""ACTIVE_NOT_RECRUITING"": 1, ""WITHDRAWN"": 1, ""UNKNOWN"": 1}",6,NCT03080311,NCT05186012,"A Phase I Study of the Safety, Pharmacokinetic and Pharmacodynamic Properties of Intravenously Administered APG-1252 in Patients With Small Cell Lung Cancer (SCLC) or Other Solid Tumors || A Phase I Study of the Safety, Pharmacokinetic and Pharmacodynamic Properties of Intravenously Administered APG-1252 in Patients With Small Cell Lung Cancer (SCL",NCT03080311|NCT03387332|NCT04001777|NCT04210037|NCT04354727|NCT05186012,0
D-0120,InventisBio,medium,,,,D-0120 | D-0120-NA | d-0120,hyperuricemia | primary hyperuricemia | gout,"{""PHASE1"": 2, ""PHASE1/PHASE2"": 1, ""EARLY_PHASE1"": 1, ""PHASE2"": 2}","{""COMPLETED"": 5, ""ACTIVE_NOT_RECRUITING"": 1}",6,NCT03291782,NCT05665699,"A Phase I, Randomized, Double-Blind, Placebo-Controlled, Single-Dose, and Dose-Escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics; Including an Open-label Cohort to Determine the Effect of Food on the Pharmacokinetics of D-0120-NA Tablet in Healthy Volunteers in the United States || A Randomized, Double-bl",NCT03291782|NCT03923868|NCT04097405|NCT05360628|NCT05504083|NCT05665699,1
D-0502,InventisBio,medium,TARAGARESTRANT,Small molecule,PHASE_3,D-0502 | d-0502,breast cancer,"{""PHASE1"": 4, ""PHASE3"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 4, ""RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",6,NCT03471663,NCT07336771,"A Phase I, Open-Label Study of D-0502 Single Agent and D-0502 in Combination With Palbociclib in Women With Advanced or Metastatic ER-Positive and HER2-Negative Breast Cancer || A Phase I, Randomized, Open Label, Two-Sequence, Two-Period Crossover Study to Evaluate the Effect of Food on the Pharmacokinetics of D-0502 Tablet in Postmenopausal Female",NCT03471663|NCT03810625|NCT05226338|NCT05339633|NCT06954961|NCT07336771,0
KL-A167,Kelun-Biotech,medium,,,,KL-A167 | kl-a167,nasopharyngeal carcinoma | triple-negative breast cancer | classical Hodgkin lymphoma | hormone receptor positive breast cancer | small cell lung cancer,"{""PHASE2"": 5, ""PHASE3"": 1}","{""COMPLETED"": 2, ""ACTIVE_NOT_RECRUITING"": 2, ""RECRUITING"": 2}",6,NCT03580564,NCT07371208,"An Open, Multicenter Phase II Study to Evaluate the Safety and Efficacy of KL-A167 Injection in Relapsed or Refractory Classical Hodgkin's Lymphoma || A Phase 2 Clinical Study To Evaluate the Efficacy and Safety of KL-A167 Injection in Patients With Recurrent or Metastatic Nasopharyngeal Carcinoma (NPC) || KL-A167 Injection Combined With Cisplatin ",NCT03580564|NCT03848286|NCT05294172|NCT05445908|NCT07296809|NCT07371208,0
