asset_key,company_name_seed,seed_confidence,inn_from_ot,drug_type_ot,ot_max_stage,raw_names,top_conditions,phases,statuses,n_trials,min_nct,max_nct,sample_titles,nct_ids,china_title_hits
CBP-1019,Coherent Biopharma,medium,,,,CBP-1019 | cbp-1019,advanced solid tumors | solid tumors,"{""PHASE1/PHASE2"": 1, ""PHASE1"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 1}",2,NCT05830097,NCT06576037,"An Open-Label, Non-randomized, Multinational, Multi-center Phase I/Ⅱ Study Evaluating the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of Bi-Ligand-Drug Conjugate CBP-1019 in Patients With Advanced Solid Tumors || Phase Ib Study of CBP-1019 in Combination With FOLFOX +/- Bevacizumab, Pembrolizumab, or Enzalutamide for Metastatic ",NCT05830097|NCT06576037,0
CT071,CARsgen Therapeutics,medium,,,,CT071,multiple myeloma | plasma cell leukemia | primary plasma cell leukemia,"{""EARLY_PHASE1"": 1, ""PHASE1/PHASE2"": 1}","{""ACTIVE_NOT_RECRUITING"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT05838131,NCT06333509,"A Clinical Trial to Explore the Safety and Efficacy of CT071 Injection in Patients With Relapsed/Refractory Multiple Myeloma or Primary Plasma Cell Leukemia || A Phase 1/2 Open Label Study to Evaluate the Safety and Efficacy of CT071, an Autologous Anti-GPRC5D CAR T, in Relapsed/Refractory Multiple Myeloma (RRMM) or Relapsed/Refractory Primary Plas",NCT05838131|NCT06333509,0
BAT8010,Bio-Thera Solutions,high,,,,BAT8010,solid tumor,"{""PHASE1"": 1, ""PHASE1/PHASE2"": 1}","{""COMPLETED"": 1, ""RECRUITING"": 1}",2,NCT05848466,NCT06376136,"A Phase 1, Open-label Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of BAT8010 for Injection in Patients With Advanced or Metastatic Solid Tumors || An Evaluation of BAT 8010 for Injection in Combination With BAT 1006 in Locally Advanced or Metastatic Entities Safety, Tolerability, Pharmacokinetic Profile, an",NCT05848466|NCT06376136,0
TQB2223,Chia Tai Tianqing (Sino Biopharm),high,,,,TQB2223 | tqb2223,cancer | hepatocellular carcinoma,"{""PHASE1"": 2}","{""UNKNOWN"": 1, ""TERMINATED"": 1}",2,NCT05894421,NCT06320080,Phase I Clinical Trial to Evaluate the Tolerability and Pharmacokinetics of TQB2223 Injection Combined With Penpulimab Injection in Subjects With Advanced Cancers || Phase Ib Clinical Study Evaluating the Efficacy and Safety of TQB2223 Injection Combined With Penpulimab Injection in the Treatment of Advanced Hepatocellular Carcinoma,NCT05894421|NCT06320080,0
JMKX003002,Jemincare,high,,,,JMKX003002 | jmkx003002,hyperphosphatemia,"{""PHASE1"": 1, ""PHASE2"": 1}","{""UNKNOWN"": 1, ""RECRUITING"": 1}",2,NCT05907382,NCT06664125,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of JMKX003002 in Single and Multiple Ascending Dose Randomized，Doubled-blind Phase 1 Study in Healthy Subjects || A Phase 2a, Multicenter, Randomized, Open-label, Active Drug-controlled Trial to Evaluate the Efficacy and Safety of JMKX003002 in End-Stage Renal Disease Patients on Hemodial",NCT05907382|NCT06664125,0
GLS-012,Harbin Gloria (GloriaBio),high,BRIVESTOBART,Antibody,PHASE_1_2,GLS-012 | gls-012,solid tumor | non-small cell lung cancer,"{""PHASE1/PHASE2"": 2}","{""RECRUITING"": 1, ""UNKNOWN"": 1}",2,NCT05909436,NCT05978401,"A Phase I/II Study Evaluating the Safety, Tolerability and Preliminary Efficacy of GLS-012 Monotherapy and in Combination With GLS-010 in Patients With Advanced Solid Tumors After Progression on Standard Treatment (Triumph-01) || A Phase I/II Study Evaluating the Safety, Tolerability, and Efficacy of GLS-012 and GLS-010 in Patients With Advanced No",NCT05909436|NCT05978401,0
RBD7022,Suzhou Ribo Life Science,high,,,,RBD7022 | rbd7022,elevated LDL-c cholesterol,"{""PHASE1"": 2}","{""COMPLETED"": 1, ""NOT_YET_RECRUITING"": 1}",2,NCT05912296,NCT07074236,"A Randomized, Single Blind, Placebo Controlled, Single Center Phase I Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Pharmacodynamics of Single and Multiple Ascending Doses of Subcutaneously Administered RBD7022 in Participants With Normal or Elevated LDL-c Cholesterol || A Randomized, Open-label, Single-center, Paral",NCT05912296|NCT07074236,0
DB-1311,Duality Biologics,high,,,,DB-1311 | db-1311,prostate cancer | solid tumors | non-small cell lung cancer | ovarian cancer | hepatocellular carcinoma | melanoma,"{""PHASE1/PHASE2"": 1, ""PHASE2"": 1}","{""RECRUITING"": 2}",2,NCT05914116,NCT06953089,"A Phase 1/2a, Multicenter, Open-Label, First in Human Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of DB-1311 in Subjects With Advanced/Metastatic Solid Tumors || A Phase II, Multicenter, Open-Label Trial of DB-1311 in Combination With BNT327 or DB-1305 in Participants With Advanced/Metastatic Solid",NCT05914116|NCT06953089,0
JMKX000197,Jemincare,high,,,,JMKX000197,malignant pleural effusion,"{""PHASE1"": 2}","{""UNKNOWN"": 1, ""RECRUITING"": 1}",2,NCT05923515,NCT06740019,"A Phase I, Open, Multicenter Clinical Study to Evaluate the Safety, Tolerance, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of JMKX000197 Injection in the Treatment of Malignant Pleural Effusion || A Phase Ib, Open Label, Multicenter Clinical Study to Evaluate the Safety, Tolerance, Pharmacokinetics, Pharmacodynamics, and Preliminar",NCT05923515|NCT06740019,0
GFH009,GenFleet Therapeutics,high,,,,GFH009,peripheral T-cell lymphoma | diffuse large B-cell lymphoma,"{""PHASE1/PHASE2"": 2}","{""RECRUITING"": 2}",2,NCT05934513,NCT06375733,"A Phase Ib/II, Multicentre, Open-label Study to Assess the Efficacy, Safety/ Tolerability and Pharmacokinetic of GFH009 Monotherapy in Patients with Relapsed or Refractory Peripheral T-cell Lymphoma (PTCL) || A Phase Ib/II, Multicenter, Open-label, Single-arm Study to Assess the Safety and Efficacy of GFH009 in Combination With Zanubrutinib in Pati",NCT05934513|NCT06375733,0
